player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Jordan Mason,RB,MIN,NA,11.83,53.41,NA,0.42,0.95,0.71,4.48,NA,NA,0.03,NA,8.64,NA,55328,FanDuel,15972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,113,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Kenneth Gainwell,RB,PIT,NA,11.18,47.65,NA,0.33,1.99,1.39,9.07,NA,NA,0.06,NA,8.47,NA,54895,FanDuel,15255,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,114,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Isiah Pacheco,RB,KC,NA,10.02,44.59,NA,0.29,1.9,1.48,10.23,NA,NA,0.06,NA,8.28,NA,55280,FanDuel,15749,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,117,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
TreVeyon Henderson,RB,NE,NA,7.76,34.42,NA,0.24,3.02,2.27,14.98,NA,NA,0.09,NA,7.96,NA,56276,FanDuel,17043,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,120,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Dylan Sampson,RB,CLE,NA,8.23,33.39,NA,0.14,3.09,2.22,18.97,NA,NA,0.09,NA,7.59,NA,56273,FanDuel,17047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,124,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Rico Dowdle,RB,CAR,NA,7.47,32.58,NA,0.18,2.86,2.04,16.66,NA,NA,0.08,NA,7.38,NA,54728,FanDuel,14823,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,130,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Rhamondre Stevenson,RB,NE,NA,9.01,38.92,NA,0.25,2.02,1.49,7.74,NA,NA,0.06,NA,6.95,NA,54894,FanDuel,15259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,139,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
RJ Harvey,RB,DEN,NA,7.36,32.89,NA,0.26,1.45,1.07,7.72,NA,NA,0.04,NA,6.32,NA,56275,FanDuel,17068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,151,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Najee Harris,RB,LAC,NA,7.12,28.75,NA,0.27,1.58,1.2,8.15,NA,NA,0.05,NA,6.21,NA,54878,FanDuel,15254,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,152,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Austin Ekeler,RB,WSH,NA,5.85,24.58,NA,0.25,1.88,1.46,12.03,NA,NA,0.08,NA,6.17,NA,53567,FanDuel,13404,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,155,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Kareem Hunt,RB,KC,NA,5.24,20.4,NA,0.19,2.66,2,13.89,NA,NA,0.09,NA,6.11,NA,53437,FanDuel,13138,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,157,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Brian Robinson,RB,SF,NA,8.51,36.13,NA,0.3,0.61,0.45,3.38,NA,NA,0.02,NA,6,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,160,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Tyler Allgeier,RB,ATL,NA,8.53,36.76,NA,0.26,0.32,0.25,1.87,NA,NA,0.01,NA,5.61,NA,55270,FanDuel,15712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,168,11,2,Atlanta Falcons,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Julius Chestnut,RB,TEN,NA,6.87,29.01,NA,0.11,1.92,1.43,11.19,NA,NA,0.05,NA,5.6,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,169,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Justice Hill,RB,BAL,NA,4.09,17.46,NA,0.13,2.5,1.87,14.75,NA,NA,0.11,NA,5.54,NA,54173,FanDuel,14086,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,171,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Samaje Perine,RB,CIN,NA,4.1,17,NA,0.11,2.38,1.83,15.16,NA,NA,0.11,NA,5.35,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,173,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Jerome Ford,RB,CLE,NA,6.93,28.64,NA,0.13,1.54,1.11,8.78,NA,NA,0.04,NA,5.32,NA,55336,FanDuel,15713,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,174,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Trey Benson,RB,ARI,NA,6.48,28.85,NA,0.24,0.96,0.73,5.36,NA,NA,0.03,NA,5.31,NA,55907,FanDuel,16594,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,175,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Cam Skattebo,RB,NYG,NA,7.03,29.65,NA,0.18,1,0.74,6.51,NA,NA,0.02,NA,5.11,NA,56288,FanDuel,17045,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,179,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Dare Ogunbowale,RB,HOU,NA,5.18,20.8,NA,0.13,1.69,1.23,10.1,NA,NA,0.06,NA,4.81,NA,54069,FanDuel,13148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,184,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Kyle Monangai,RB,CHI,NA,6.96,29.12,NA,0.16,0.67,0.49,3.74,NA,NA,0.02,NA,4.51,NA,56347,FanDuel,17066,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,191,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Kendre Miller,RB,NO,NA,6.51,27.1,NA,0.17,0.67,0.48,3.54,NA,NA,0.02,NA,4.4,NA,55634,FanDuel,16171,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,192,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Quinshon Judkins,RB,CLE,NA,3.03,12.38,NA,0.07,2.31,1.73,15.04,NA,NA,0.06,NA,4.33,NA,56272,FanDuel,17051,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,194,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Braelon Allen,RB,NYJ,NA,5.97,25.06,NA,0.22,0.49,0.36,2.49,NA,NA,0.01,NA,4.28,NA,55977,FanDuel,16596,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,197,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Emanuel Wilson,RB,GB,NA,4.61,20.34,NA,0.14,1.28,0.9,6.34,NA,NA,0.05,NA,4.2,NA,55715,FanDuel,16432,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,199,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Blake Corum,RB,LA,NA,5.56,23.4,NA,0.16,0.63,0.49,3.51,NA,NA,0.02,NA,3.98,NA,55929,FanDuel,16593,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,206,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Ty Johnson,RB,BUF,NA,3.24,13.89,NA,0.08,1.78,1.24,11.79,NA,NA,0.06,NA,3.97,NA,54241,FanDuel,14095,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,207,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Rachaad White,RB,TB,NA,5.5,21.6,NA,0.1,0.98,0.8,6.14,NA,NA,0.03,NA,3.85,NA,55271,FanDuel,15721,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,210,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Bhayshul Tuten,RB,JAC,NA,5.36,22.47,NA,0.14,0.64,0.46,3.44,NA,NA,0.02,NA,3.7,NA,56292,FanDuel,17052,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,216,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
DJ Giddens,RB,IND,NA,5.87,24.19,NA,0.16,0,0,0,NA,NA,0,NA,3.3,NA,56296,FanDuel,17060,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,221,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Zamir White,RB,LV,NA,4.81,20.12,NA,0.1,0.71,0.53,3.19,NA,NA,0.02,NA,3.24,NA,55279,FanDuel,15714,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,225,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Chris Brooks,RB,GB,NA,2.31,10.06,NA,0.07,1.61,1.13,8.15,NA,NA,0.06,NA,3.13,NA,55751,FanDuel,16387,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,228,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Ollie Gordon II,RB,MIA,NA,4.17,17.69,NA,0.09,0.69,0.53,3.27,NA,NA,0.03,NA,3.02,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,230,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Miles Sanders,RB,DAL,NA,3.28,15.64,NA,0.08,0.69,0.5,2.87,NA,NA,0.02,NA,2.64,NA,54154,FanDuel,14079,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,241,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Tank Bigsby,RB,PHI,NA,3.01,12.32,NA,0.09,0.84,0.63,4.55,NA,NA,0.02,NA,2.58,NA,55626,FanDuel,16164,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,242,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Tyler Badie,RB,DEN,NA,0.5,2.12,NA,0.01,2.18,1.54,10.78,NA,NA,0.07,NA,2.5,NA,55552,FanDuel,15718,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,247,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Isaiah Davis,RB,NYJ,NA,2.81,12.19,NA,0.08,0.73,0.52,3.54,NA,NA,0.02,NA,2.39,NA,56086,FanDuel,16752,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,250,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Isaac Guerendo,RB,SF,NA,2.43,10.69,NA,0.1,0.61,0.45,3.22,NA,NA,0.02,NA,2.28,NA,56046,FanDuel,16688,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,255,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Devin Singletary,RB,NYG,NA,3.18,14.01,NA,0.08,0.33,0.24,1.96,NA,NA,0.01,NA,2.2,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,261,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Jeff Wilson,RB,MIA,NA,2.08,9.19,NA,0.06,0.69,0.51,3.34,NA,NA,0.03,NA,2.03,NA,54080,FanDuel,14017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,270,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Brashard Smith,RB,KC,NA,2.28,9.55,NA,0.05,0.76,0.56,4.17,NA,NA,0.02,NA,2.03,NA,56299,FanDuel,17049,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,270,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Dameon Pierce,RB,HOU,NA,3.04,12.46,NA,0.07,0.29,0.22,1.61,NA,NA,0.01,NA,1.98,NA,55272,FanDuel,15717,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,273,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Ray Davis,RB,BUF,NA,2.43,10.02,NA,0.07,0.36,0.26,2.13,NA,NA,0.01,NA,1.81,NA,55975,FanDuel,16603,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,278,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Antonio Gibson,RB,NE,NA,2.5,10.5,NA,0.07,0.34,0.25,1.77,NA,NA,0.01,NA,1.79,NA,54544,FanDuel,14852,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,279,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Kaleb Johnson,RB,PIT,NA,2.18,9.75,NA,0.08,0.33,0.24,1.74,NA,NA,0.01,NA,1.77,NA,56277,FanDuel,17048,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,280,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
LeQuint Allen Jr.,RB,JAC,NA,2.2,9.22,NA,0.06,0.32,0.23,1.71,NA,NA,0.01,NA,1.59,NA,56345,FanDuel,17061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,289,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
A.J. Dillon,RB,PHI,NA,2.26,9.11,NA,0.06,0.24,0.18,1.47,NA,NA,0.01,NA,1.57,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,291,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Ty Chandler,RB,MIN,NA,2.02,8.48,NA,0.06,0.32,0.23,1.39,NA,NA,0.01,NA,1.52,NA,55461,FanDuel,15723,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,294,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Woody Marks,RB,HOU,NA,2.44,10.11,NA,0.08,0,0,0,NA,NA,0,NA,1.47,NA,56293,FanDuel,17053,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,299,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Jaylen Wright,RB,MIA,NA,1.82,7.68,NA,0.05,0.34,0.27,1.73,NA,NA,0.01,NA,1.42,NA,55982,FanDuel,16610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,301,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Raheem Mostert,RB,LV,NA,1.44,7.13,NA,0.06,0.36,0.27,1.74,NA,NA,0.01,NA,1.42,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,301,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Chris Rodriguez Jr.,RB,WSH,NA,2.34,9.89,NA,0.06,0,0,0,NA,NA,0,NA,1.31,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,305,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Raheim Sanders,RB,CLE,NA,1.73,7.06,NA,0.03,0.39,0.28,2.34,NA,NA,0.01,NA,1.3,NA,56332,FanDuel,17062,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,306,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Kyle Juszczyk,RB,SF,NA,0.61,2.6,NA,0.03,0.61,0.43,3.66,NA,NA,0.02,NA,1.12,NA,52158,FanDuel,11367,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,318,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Devin Neal,RB,NO,NA,1.3,5.46,NA,0.04,0.33,0.24,1.7,NA,NA,0.01,NA,1.12,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,318,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Sean Tucker,RB,TB,NA,1.37,5.79,NA,0.02,0.33,0.25,1.79,NA,NA,0.01,NA,1.04,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,323,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Trevor Etienne,RB,CAR,NA,1.07,4.57,NA,0.02,0.32,0.22,1.83,NA,NA,0.01,NA,0.91,NA,56371,FanDuel,17056,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,325,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Tahj Brooks,RB,CIN,NA,0.82,3.46,NA,0.02,0.34,0.25,1.72,NA,NA,0.02,NA,0.86,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,327,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Jeremy McNichols,RB,WSH,NA,0.88,3.67,NA,0.02,0.31,0.24,1.55,NA,NA,0.01,NA,0.82,NA,53752,FanDuel,13143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,330,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Craig Reynolds,RB,DET,NA,0.29,1.27,NA,0.01,0.33,0.25,1.95,NA,NA,0.01,NA,0.57,NA,54825,FanDuel,14727,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,91,337,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Jaydon Blue,RB,DAL,NA,0.27,1.17,NA,0.01,0.35,0.27,2.01,NA,NA,0.01,NA,0.57,NA,56280,FanDuel,17069,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,91,337,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Reggie Gilliam,RB,BUF,NA,0.27,1.12,NA,0.01,0.36,0.25,1.89,NA,NA,0.01,NA,0.55,NA,54640,FanDuel,15103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,339,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Alec Ingold,RB,MIA,NA,0.26,1.08,NA,0.01,0.34,0.26,1.77,NA,NA,0.01,NA,0.54,NA,54334,FanDuel,14420,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,340,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Zonovan Knight,RB,ARI,NA,0.29,1.27,NA,0.01,0.32,0.23,1.67,NA,NA,0.01,NA,0.53,NA,55527,FanDuel,15727,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,341,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Emari Demercado,RB,ARI,NA,0.29,1.35,NA,0.01,0.32,0.23,1.56,NA,NA,0.01,NA,0.53,NA,55723,FanDuel,16385,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,341,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Hassan Haskins,RB,LAC,NA,0.28,1.18,NA,0.01,0.32,0.24,1.73,NA,NA,0.01,NA,0.53,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,341,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Keaton Mitchell,RB,BAL,NA,0.37,1.62,NA,0.01,0.25,0.18,1.45,NA,NA,0.01,NA,0.52,NA,55819,FanDuel,16178,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98,344,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
George Holani,RB,SEA,NA,0.32,1.36,NA,0.01,0.27,0.19,1.63,NA,NA,0.01,NA,0.51,NA,56204,FanDuel,16608,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,99,345,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Rasheen Ali,RB,BAL,NA,0.37,1.55,NA,0.01,0.25,0.18,1.37,NA,NA,0.01,NA,0.5,NA,56198,FanDuel,16746,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,346,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Velus Jones,RB,NO,NA,0.26,1.12,NA,0.01,0.33,0.23,1.66,NA,NA,0.01,NA,0.49,NA,55238,FanDuel,15767,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,101,347,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Ulysses Bentley IV,RB,IND,NA,0.33,1.34,NA,0.01,0.27,0.2,1.27,NA,NA,0.01,NA,0.48,NA,56327,FanDuel,17307,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,349,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Andrew Beck,RB,NYJ,NA,0.35,1.49,NA,0.01,0.24,0.17,1.19,NA,NA,0.01,NA,0.47,NA,54321,FanDuel,14319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,103,352,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Hunter Luepke,RB,DAL,NA,0,0,NA,0,0.35,0.26,1.92,NA,NA,0.01,NA,0.38,NA,55724,FanDuel,16391,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,104,365,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
MarShawn Lloyd,RB,GB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55914,FanDuel,16604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Patrick Ricard,RB,BAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53546,FanDuel,13455,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Travis Homer,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54356,FanDuel,14083,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Roschon Johnson,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55635,FanDuel,16175,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Sione Vaki,RB,DET,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56076,FanDuel,16678,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Jacob Saylors,RB,DET,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56387,FanDuel,16850,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Eric Gray,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55712,FanDuel,16173,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Jack Westover,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56352,FanDuel,16839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Tyjae Spears,RB,TEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Cody Schrader,RB,LA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56231,FanDuel,16600,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Kalel Mullings,RB,TEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56389,FanDuel,17050,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
