player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Julius Chestnut,RB,TEN,NA,1.07,4.71,NA,0.03,0.31,0.2,1.6,NA,NA,0.01,NA,0.97,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,283,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Jeff Wilson,RB,MIA,NA,0.56,2.44,NA,0.01,0.59,0.42,2.95,NA,NA,0.01,NA,0.87,NA,54080,FanDuel,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,290,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Kyle Juszczyk,RB,SF,NA,0.55,2.19,NA,0.02,0.35,0.24,2.23,NA,NA,0.01,NA,0.72,NA,52158,FanDuel,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,299,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
LeQuint Allen Jr.,RB,JAC,NA,0.29,1.19,NA,0.01,0.63,0.42,2.77,NA,NA,0.01,NA,0.71,NA,56345,FanDuel,17061,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,300,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Alec Ingold,RB,MIA,NA,0.28,1.11,NA,0,0.59,0.44,3.26,NA,NA,0.01,NA,0.7,NA,54334,FanDuel,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,301,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Hunter Luepke,RB,DAL,NA,0.52,2.1,NA,0.01,0.37,0.3,1.86,NA,NA,0.01,NA,0.65,NA,55724,FanDuel,16391,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82,306,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Zamir White,RB,LV,NA,0.51,2.19,NA,0.01,0.32,0.25,1.67,NA,NA,0,NA,0.55,NA,55279,FanDuel,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,309,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Travis Homer,RB,CHI,NA,0.29,1.22,NA,0.01,0.32,0.23,1.69,NA,NA,0.01,NA,0.53,NA,54356,FanDuel,14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,311,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Ameer Abdullah,RB,IND,NA,0.28,1.17,NA,0.01,0.33,0.26,1.57,NA,NA,0.01,NA,0.52,NA,52787,FanDuel,12155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,312,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Roschon Johnson,RB,CHI,NA,0.29,1.16,NA,0.01,0.32,0.23,1.36,NA,NA,0.01,NA,0.49,NA,55635,FanDuel,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86,313,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Jacob Saylors,RB,DET,NA,0.28,1.14,NA,0.01,0.33,0.26,1.48,NA,NA,0.01,NA,0.49,NA,56387,FanDuel,16850,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86,313,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Velus Jones,RB,NO,NA,0.29,1.19,NA,0.01,0.33,0.24,1.35,NA,NA,0.01,NA,0.47,NA,55238,FanDuel,15767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,315,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Dameon Pierce,RB,HOU,NA,0.53,2.13,NA,0.01,0.16,0.12,0.66,NA,NA,0,NA,0.4,NA,55272,FanDuel,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,331,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
British Brooks,RB,HOU,NA,0.26,1.07,NA,0,0.32,0.24,1.36,NA,NA,0.01,NA,0.4,NA,56007,FanDuel,16816,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,331,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Tank Bigsby,RB,PHI,NA,0.3,1.23,NA,0.01,0.29,0.2,1.29,NA,NA,0,NA,0.39,NA,55626,FanDuel,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,91,333,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Tahj Brooks,RB,CIN,NA,0.24,0.96,NA,0,0.35,0.22,1.36,NA,NA,0.01,NA,0.38,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,336,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Dare Ogunbowale,RB,HOU,NA,0.26,1.03,NA,0,0.16,0.12,0.82,NA,NA,0,NA,0.25,NA,54069,FanDuel,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,364,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Jarquez Hunter,RB,LA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56457,FanDuel,17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Jack Westover,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56352,FanDuel,16839,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,26,19,New England Patriots,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Kalel Mullings,RB,TEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56389,FanDuel,17050,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Devin Neal,RB,NO,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Jaylen Wright,RB,MIA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55982,FanDuel,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Raheim Sanders,RB,CLE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56332,FanDuel,17062,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Braelon Allen,RB,NYJ,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55977,FanDuel,16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Aaron Jones,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53454,FanDuel,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
C.J. Ham,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53557,FanDuel,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Ty Chandler,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55461,FanDuel,15723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Elijah Mitchell,RB,KC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54953,FanDuel,15263,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Jaleel McLaughlin,RB,DEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55669,FanDuel,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Eric Gray,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55712,FanDuel,16173,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Tyler Goodson,RB,IND,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55869,FanDuel,15730,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Omarion Hampton,RB,LAC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56261,FanDuel,17044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Miles Sanders,RB,DAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54154,FanDuel,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Emari Demercado,RB,ARI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55723,FanDuel,16385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Trey Benson,RB,ARI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55907,FanDuel,16594,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
MarShawn Lloyd,RB,GB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55914,FanDuel,16604,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Jordan James,RB,SF,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56491,FanDuel,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Chase Edmonds,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53799,FanDuel,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Bucky Irving,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55976,FanDuel,16598,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Sione Vaki,RB,DET,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56076,FanDuel,16678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Josh Williams,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56501,FanDuel,17359,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Owen Wright,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56517,FanDuel,16523,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Joe Mixon,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53427,FanDuel,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Brady Russell,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55762,FanDuel,16496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Robbie Ouzts,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56315,FanDuel,17215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,376,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
