player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Roman Wilson,WR,PIT,NA,1.9,1.9,21.9,NA,NA,0.1,0,0,NA,0,0,2.96,NA,18409,FleaFlicker,16629,NA,NA,NA,NA,NA,5,@NYJSun 1:00 PM,WR89,0.1,21.9,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,CAR,NA,2,2,22.5,NA,NA,0.1,0,0,NA,0,0,2.93,NA,14836,FleaFlicker,14123,NA,NA,NA,NA,NA,4,@JACSun 1:00 PM,WR129,0.1,22.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,1.8,1.8,21.9,NA,NA,0.1,0,0.1,NA,0,0,2.9,NA,18528,FleaFlicker,16624,NA,NA,NA,NA,NA,9,CINSun 1:00 PM,NA,0.1,21.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,2,2,22,NA,NA,0.1,0,0.3,NA,0,0,2.87,NA,19347,FleaFlicker,17073,NA,NA,NA,NA,NA,0,@DENSun 4:05 PM,WR76,0.1,22.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,1.8,1.8,19,NA,NA,0.1,0.1,0.8,NA,0,0,2.86,NA,12058,FleaFlicker,12658,NA,NA,NA,NA,NA,9,@ATLSun 1:00 PM,NA,0.1,19.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,1.8,1.8,18.5,NA,NA,0.1,0.3,1.9,NA,0,0,2.8,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,8,@NOSun 1:00 PM,NA,0.1,20.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,1.7,1.7,20.9,NA,NA,0.1,0,0,NA,0,0,2.79,NA,13117,FleaFlicker,13348,NA,NA,NA,NA,NA,4,@JACSun 1:00 PM,NA,0.1,20.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.5,1.5,17.1,NA,NA,0.1,0.5,2.9,NA,0,0,2.72,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,0,@PHIThu 8:20 PM,WR113,0.1,20,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,1.8,1.8,18.9,NA,NA,0.1,0.1,0.7,NA,0,0,2.64,NA,18498,FleaFlicker,16684,NA,NA,NA,NA,NA,2,@INDSun 1:00 PM,WR92,0.1,19.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,1.5,1.5,17.9,NA,NA,0.1,0.1,0.2,NA,0,0,2.64,NA,19288,FleaFlicker,17082,NA,NA,NA,NA,NA,2,TENSun 4:05 PM,WR77,0.1,18.2,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,1.6,1.6,19.1,NA,NA,0.1,0.1,0.8,NA,0,0,2.63,NA,19273,FleaFlicker,17134,NA,NA,NA,NA,NA,4,LVSun 1:00 PM,WR67,0.1,19.9,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,1.6,1.6,19.1,NA,NA,0.1,0.1,0.7,NA,0,0,2.62,NA,18564,FleaFlicker,16633,NA,NA,NA,NA,NA,8,HOUSun 4:25 PM,WR114,0.1,19.8,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,1.5,1.5,19,NA,NA,0.1,0,0,NA,0,0,2.62,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,9,PITSun 1:00 PM,WR127,0.1,19,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton,WR,LV,NA,1.8,1.8,19.6,NA,NA,0.1,0,0.1,NA,0,0,2.61,NA,19354,FleaFlicker,17087,NA,NA,NA,NA,NA,8,@NESun 1:00 PM,WR86,0.1,19.7,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,1.3,1.3,15.8,NA,NA,0.2,0,0.2,NA,0,0,2.56,NA,17738,FleaFlicker,16192,NA,NA,NA,NA,NA,8,CARSun 1:00 PM,WR105,0.2,16,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,1.6,1.6,16.1,NA,NA,0.1,0.2,1.1,NA,0,0,2.52,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,5,MINMon 8:15 PM,WR119,0.1,17.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,1.6,1.6,15.3,NA,NA,0.1,0.4,1.5,NA,0,0,2.46,NA,12930,FleaFlicker,13157,NA,NA,NA,NA,NA,7,BALSun 8:20 PM,WR126,0.1,16.8,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,1.5,1.5,18.5,NA,NA,0.1,0,0,NA,0,0,2.37,NA,15564,FleaFlicker,14858,NA,NA,NA,NA,NA,0,@DENSun 4:05 PM,NA,0.1,18.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,1.5,1.5,17.2,NA,NA,0.1,0,0,NA,0,0,2.36,NA,19337,FleaFlicker,17157,NA,NA,NA,NA,NA,8,@GBSun 4:25 PM,WR85,0.1,17.2,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,1.6,1.6,17.4,NA,NA,0.1,0,0.1,NA,0,0,2.33,NA,18587,FleaFlicker,16788,NA,NA,NA,NA,NA,1,ARISun 1:00 PM,WR93,0.1,17.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,1.3,1.3,16.8,NA,NA,0.1,0.2,0.6,NA,0,0,2.32,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,1,MIASun 1:00 PM,WR78,0.1,17.4,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,1.3,1.3,14.7,NA,NA,0.1,0,0,NA,0,0,2.05,NA,16835,FleaFlicker,15787,NA,NA,NA,NA,NA,0,@LACFri 8:00 PM,NA,0.1,14.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.2,1.2,15.1,NA,NA,0.1,0,0,NA,0,0,2.03,NA,17740,FleaFlicker,16201,NA,NA,NA,NA,NA,6,@LARSun 4:25 PM,NA,0.1,15.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,1,1,13.2,NA,NA,0.1,0.1,0.5,NA,0,0,1.7,NA,19286,FleaFlicker,17080,NA,NA,NA,NA,NA,6,@LARSun 4:25 PM,WR80,0.1,13.7,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,0.9,0.9,11.4,NA,NA,0.1,0,0.1,NA,0,0,1.67,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,4,LVSun 1:00 PM,WR128,0.1,11.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,SF,NA,1,1,11.7,NA,NA,0.1,0,0,NA,0,0,1.59,NA,13967,FleaFlicker,13809,NA,NA,NA,NA,NA,4,@SEASun 4:05 PM,NA,0.1,11.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,0.8,0.8,10.4,NA,NA,0.1,0,0,NA,0,0,1.56,NA,18454,FleaFlicker,16632,NA,NA,NA,NA,NA,0,@CLESun 1:00 PM,WR108,0.1,10.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,1,1,11.2,NA,NA,0.1,0,0,NA,0,0,1.52,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,7,BALSun 8:20 PM,WR99,0.1,11.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,0.7,0.7,8,NA,NA,0.1,0,0.3,NA,0,0,1.49,NA,17992,FleaFlicker,16413,NA,NA,NA,NA,NA,5,DETSun 4:25 PM,NA,0.1,8.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucky Jackson,WR,MIN,NA,0.7,0.7,11.1,NA,NA,0.1,0.1,0.3,NA,0,0,1.45,NA,18319,FleaFlicker,17342,NA,NA,NA,NA,NA,6,@CHIMon 8:15 PM,NA,0.1,11.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,0.9,0.9,10.3,NA,NA,0.1,0,0.1,NA,0,0,1.44,NA,12937,FleaFlicker,13176,NA,NA,NA,NA,NA,8,@NOSun 1:00 PM,NA,0.1,10.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,0.8,0.8,9.9,NA,NA,0.1,0,0.1,NA,0,0,1.43,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,9,DALThu 8:20 PM,WR130,0.1,10.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.68,95.18,NA,NA,0.66,NA,0.86,NA,NA,0.03,20.18,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.42,96.5,NA,NA,0.46,NA,0.21,NA,NA,0.03,18.79,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,6.06,83.78,NA,NA,0.44,NA,0.23,NA,NA,0.03,17.04,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,5.96,79.12,NA,NA,0.52,NA,0.95,NA,NA,0.03,17.03,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.3,77.07,NA,NA,0.4,NA,4.41,NA,0.01,0.02,16.87,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.51,69.72,NA,NA,0.49,NA,0.69,NA,0.01,0.03,16.49,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,6.3,78.46,NA,NA,0.29,NA,2.8,NA,0.04,0.03,16.35,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,6.25,73.52,NA,NA,0.37,NA,0.59,NA,NA,0.03,15.82,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,NA,5.76,71.59,NA,NA,0.42,NA,1.97,NA,0.02,0.03,15.7,NA,2572342,NFL,16615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,5.5,71.29,NA,NA,0.47,NA,2.01,NA,NA,0.03,15.59,NA,2556214,NFL,12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,5.47,73.96,NA,NA,0.41,NA,0.67,NA,0.01,0.03,15.39,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.97,66.44,NA,NA,0.6,NA,NA,NA,NA,0.03,15.15,NA,2543468,NFL,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,5.5,71.53,NA,NA,0.39,NA,0.58,NA,NA,0.03,14.99,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,5.89,65.44,NA,NA,0.39,NA,2.08,NA,0.01,0.03,14.98,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.85,72.81,NA,NA,0.48,NA,NA,NA,NA,0.03,14.95,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,NA,5.65,66.04,NA,NA,0.39,NA,1.29,NA,0.01,0.03,14.72,NA,2573992,NFL,17071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,5.33,73.23,NA,NA,0.29,NA,0.76,NA,0.01,0.03,14.47,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.75,65.53,NA,NA,0.33,NA,2.16,NA,-0.01,0.03,14.38,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.73,67.95,NA,NA,0.48,NA,NA,NA,NA,0.03,14.35,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,4.73,69.13,NA,NA,0.42,NA,0.24,NA,NA,0.03,14.13,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,5.52,56.32,NA,NA,0.35,NA,4.93,NA,0.04,0.04,13.91,NA,2572186,NFL,16620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,4.78,67.78,NA,NA,0.39,NA,NA,NA,NA,0.03,13.84,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,5.26,67.82,NA,NA,0.27,NA,0.91,NA,0.02,0.03,13.81,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.34,65.44,NA,NA,0.26,NA,0.25,NA,NA,0.03,13.41,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,NA,4.68,60.32,NA,NA,0.45,NA,NA,NA,NA,0.03,13.35,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.96,58.24,NA,NA,0.37,NA,0.3,NA,NA,0.06,12.91,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,NA,4.27,63.72,NA,NA,0.37,NA,0.74,NA,NA,0.03,12.88,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,4.7,59.04,NA,NA,0.34,NA,2.36,NA,NA,0.03,12.82,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,4.17,63.33,NA,NA,0.34,NA,1.38,NA,0.01,0.02,12.7,NA,2560854,NFL,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,4.15,53.32,NA,NA,0.27,NA,9.28,NA,0.12,0.03,12.69,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,5.21,51.78,NA,NA,0.34,NA,0.99,NA,0.01,0.03,12.53,NA,2574585,NFL,17081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,4.65,55.71,NA,NA,0.31,NA,3.37,NA,0.02,0.03,12.48,NA,2572507,NFL,16622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,4.7,58.87,NA,NA,0.3,NA,0.7,NA,NA,0.03,12.4,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,5.06,53.69,NA,NA,0.3,NA,0.81,NA,0.01,0.03,12.31,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,4.12,56.47,NA,NA,0.3,NA,3.64,NA,0.03,0.03,12.05,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.8,53.73,NA,NA,0.23,NA,3.28,NA,0.02,0.03,11.94,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,4.45,48.55,NA,NA,0.37,NA,0.79,NA,0.01,0.03,11.6,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,4.6,50.47,NA,NA,0.3,NA,0.6,NA,0.01,0.03,11.51,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,4.61,50.01,NA,NA,0.25,NA,0.33,NA,NA,0.03,11.08,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,4.17,49.35,NA,NA,0.29,NA,1.61,NA,0.01,0.02,11.03,NA,2574130,NFL,17075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,4.12,51.12,NA,NA,0.29,NA,0.26,NA,NA,0.03,10.94,NA,2565114,NFL,14860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,4.43,46.79,NA,NA,0.28,NA,0.85,NA,NA,0.03,10.81,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,3.5,50.19,NA,NA,0.27,NA,2.14,NA,0.02,0.05,10.73,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.17,51.9,NA,NA,0.2,NA,0.63,NA,NA,0.03,10.56,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,3.79,48.93,NA,NA,0.28,NA,0.43,NA,NA,0.03,10.35,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,3.75,48.71,NA,NA,0.28,NA,0.37,NA,NA,0.03,10.28,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAX,NA,NA,3.95,40.28,NA,NA,0.25,NA,1.3,NA,0.01,0.02,9.63,NA,2574217,NFL,17074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,3.58,44.85,NA,NA,0.24,NA,0.27,NA,NA,0.03,9.47,NA,2563707,NFL,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,3.32,40.86,NA,NA,0.24,NA,2.2,NA,NA,0.05,9.39,NA,2569717,NFL,16189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,3.71,40.38,NA,NA,0.25,NA,0.31,NA,NA,0.06,9.16,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
