player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Cooper Kupp,WR,SEA,NA,4.1,4.1,52.3,NA,NA,0.3,0,0,NA,0,0,7.09,NA,12970,FleaFlicker,13164,NA,NA,NA,NA,NA,8,NOSun 4:05 PM,WR52,0.3,52.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.8,3.8,52.5,NA,NA,0.3,0.4,1.6,NA,0,0.1,6.93,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,1,@SEASun 4:05 PM,WR53,0.3,54,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.8,3.8,52.3,NA,NA,0.3,0,0.1,NA,0,0,6.86,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,5,@CARSun 1:00 PM,WR49,0.3,52.4,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,3.9,3.9,49.7,NA,NA,0.3,0.3,1.8,NA,0,0,6.81,NA,18377,FleaFlicker,16622,NA,NA,NA,NA,NA,4,ARISun 4:25 PM,WR27,0.3,51.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,4.4,4.4,50.8,NA,NA,0.3,0,0.1,NA,0,0.1,6.79,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,2,DENSun 4:05 PM,WR41,0.3,50.9,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,4.2,4.2,49.6,NA,NA,0.3,0,0.2,NA,0,0,6.58,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,7,MIAThu 8:15 PM,WR47,0.3,49.9,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hollywood Brown,WR,KC,NA,4,4,47.2,NA,NA,0.3,0,0,NA,0,0,6.52,NA,14661,FleaFlicker,14105,NA,NA,NA,NA,NA,0,@NYGSun 8:20 PM,WR61,0.3,47.2,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTChristian Kirk,WR,HOU,NA,3.8,3.8,49.8,NA,NA,0.3,0,0.2,NA,0,0,6.5,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,WR55,0.3,50,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5,5,49.5,NA,NA,0.2,0.1,0.8,NA,0,0,6.47,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,4,KCSun 8:20 PM,WR70,0.2,50.3,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,3.4,3.4,46.3,NA,NA,0.3,0,0.2,NA,0,0,6.34,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,5,@NESun 1:00 PM,WR91,0.3,46.6,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,4.3,4.3,46,NA,NA,0.3,0.1,0.4,NA,0,0,6.2,NA,11329,FleaFlicker,12186,NA,NA,NA,NA,NA,4,PITSun 1:00 PM,WR44,0.3,46.4,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,3.8,3.8,46.5,NA,NA,0.3,0,0,NA,0,0,6.15,NA,19347,FleaFlicker,17073,NA,NA,NA,NA,NA,0,INDSun 1:00 PM,WR64,0.3,46.5,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.4,4.4,47.3,NA,NA,0.2,0,0,NA,0,0,6.09,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,1,@TENSun 1:00 PM,WR46,0.2,47.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.3,3.3,42.6,NA,NA,0.3,0,0,NA,0,0,6.05,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,5,@CLESun 1:00 PM,WR58,0.3,42.6,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,3.1,3.1,39.2,NA,NA,0.3,0.4,3.4,NA,0,0,5.96,NA,19266,FleaFlicker,17075,NA,NA,NA,NA,NA,5,@CLESun 1:00 PM,WR45,0.3,42.6,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,3.4,3.4,42.2,NA,NA,0.3,0.1,0.3,NA,0,0,5.87,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,6,CINSun 1:00 PM,WR103,0.3,42.5,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.7,3.7,45.8,NA,NA,0.2,0,0.1,NA,0,0,5.85,NA,17643,FleaFlicker,16191,NA,NA,NA,NA,NA,9,GBSun 1:00 PM,WR50,0.2,45.8,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.7,2.7,40.7,NA,NA,0.3,0,0,NA,0,0,5.83,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,7,DETMon 8:15 PM,WR54,0.3,40.7,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,2.9,2.9,38.7,NA,NA,0.2,1.1,5.8,NA,0,0,5.77,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,8,HOUSun 1:00 PM,WR80,0.2,44.5,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,3.4,3.4,40.9,NA,NA,0.2,0.2,1.8,NA,0,0,5.69,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,2,@LACSun 4:05 PM,WR71,0.2,42.7,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,2.9,2.9,40.3,NA,NA,0.3,0,0.2,NA,0,0,5.61,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,2,DENSun 4:05 PM,WR65,0.3,40.5,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,3,3,40.4,NA,NA,0.2,0,0,NA,0,0,5.38,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,7,MIAThu 8:15 PM,WR57,0.2,40.4,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,3,3,38.8,NA,NA,0.2,0,0.1,NA,0,0,5.17,NA,17725,FleaFlicker,16193,NA,NA,NA,NA,NA,4,PITSun 1:00 PM,WR68,0.2,38.8,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3,3,36,NA,NA,0.2,0.4,1.8,NA,0,0,5.16,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,4,ATLSun 1:00 PM,WR72,0.2,37.8,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,2.7,2.7,29.8,NA,NA,0.1,1.3,10.8,NA,0,0,5.13,NA,18498,FleaFlicker,16684,NA,NA,NA,NA,NA,2,@BUFThu 8:15 PM,WR92,0.2,40.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.6,1.6,19.6,NA,NA,0.1,3.1,15.5,NA,0.1,0,4.83,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,0,@CHISun 4:25 PM,WR81,0.2,35.1,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,CAR,NA,3.5,3.5,36.7,NA,NA,0.2,0,0,NA,0,0,4.81,NA,14836,FleaFlicker,14123,NA,NA,NA,NA,NA,4,ATLSun 1:00 PM,WR105,0.2,36.7,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,2.5,2.5,32.5,NA,NA,0.2,0.7,2.7,NA,0,0,4.72,NA,17631,FleaFlicker,16189,NA,NA,NA,NA,NA,2,@LACSun 4:05 PM,WR63,0.2,35.2,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,3.3,3.3,34.4,NA,NA,0.2,0,0,NA,0,0,4.64,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,1,@TENSun 1:00 PM,WR48,0.2,34.4,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,2.5,2.5,32.9,NA,NA,0.2,0.3,1.7,NA,0,0,4.58,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,8,@WASSun 1:00 PM,WR104,0.2,34.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,2.6,2.6,32.8,NA,NA,0.2,0.1,1,NA,0,0,4.46,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,5,DALSun 4:25 PM,WR99,0.2,33.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton,WR,LV,NA,2.7,2.7,32.9,NA,NA,0.2,0,0.1,NA,0,0,4.42,NA,19354,FleaFlicker,17087,NA,NA,NA,NA,NA,8,@WASSun 1:00 PM,WR77,0.2,33,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2.3,2.3,31,NA,NA,0.2,0,0.1,NA,0,0,4.37,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,5,@CLESun 1:00 PM,WR78,0.2,31,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.1,2.1,32.8,NA,NA,0.2,0,0,NA,0,0,4.34,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,1,@TENSun 1:00 PM,WR73,0.2,32.8,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,2.5,2.5,28.5,NA,NA,0.2,0.3,1.3,NA,0,0,4.28,NA,12058,FleaFlicker,12658,NA,NA,NA,NA,NA,9,NYJSun 1:00 PM,NA,0.2,29.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.5,2.5,29.7,NA,NA,0.2,0.1,0.6,NA,0,0,4.13,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,8,@SFSun 4:25 PM,WR88,0.2,30.3,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,2.9,2.9,29.3,NA,NA,0.2,0.4,2.3,NA,0,0,4.12,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,4,PITSun 1:00 PM,WR67,0.2,31.6,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,2.9,2.9,31.3,NA,NA,0.2,0,0,NA,0,0,4.11,NA,12950,FleaFlicker,13156,NA,NA,NA,NA,NA,0,@NYGSun 8:20 PM,WR110,0.2,31.3,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,2.4,2.4,29.5,NA,NA,0.2,0,0.1,NA,0,0,3.9,NA,19287,FleaFlicker,17083,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,WR56,0.2,29.6,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,2.1,2.1,26.6,NA,NA,0.2,0,0,NA,0,0,3.66,NA,16835,FleaFlicker,15787,NA,NA,NA,NA,NA,0,@NYGSun 8:20 PM,WR112,0.2,26.6,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,2.4,2.4,26.9,NA,NA,0.1,0.3,2.4,NA,0,0.1,3.61,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,5,@CARSun 1:00 PM,WR100,0.1,29.3,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,2.4,2.4,24.1,NA,NA,0.2,0,0,NA,0,0,3.57,NA,9891,FleaFlicker,11938,NA,NA,NA,NA,NA,6,CINSun 1:00 PM,WR69,0.2,24.2,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,1.7,1.7,23,NA,NA,0.2,0,0.1,NA,0,0,3.25,NA,16192,FleaFlicker,15109,NA,NA,NA,NA,NA,2,@BUFThu 8:15 PM,WR114,0.2,23.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,1.8,1.8,22.1,NA,NA,0.2,0,0,NA,0,0,3.15,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,0,@CHISun 4:25 PM,WR106,0.2,22.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,1.8,1.8,23.5,NA,NA,0.1,0,0,NA,0,0,3.11,NA,19439,FleaFlicker,17098,NA,NA,NA,NA,NA,8,NOSun 4:05 PM,WR84,0.1,23.5,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,1.5,1.5,23.2,NA,NA,0.1,0.1,0.3,NA,0,0,3.03,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,4,KCSun 8:20 PM,WR82,0.1,23.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,TEN,NA,1.9,1.9,22.2,NA,NA,0.1,0,0,NA,0,0,2.98,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,0,INDSun 1:00 PM,WR95,0.1,22.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,1.6,1.6,18.6,NA,NA,0.1,0.9,3.5,NA,0,0,2.96,NA,19346,FleaFlicker,17171,NA,NA,NA,NA,NA,0,INDSun 1:00 PM,WR121,0.1,22.1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJosh Reynolds,WR,NYJ,NA,1.6,1.6,20.7,NA,NA,0.1,0,0,NA,0,0,2.95,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,9,@TBSun 1:00 PM,WR98,0.1,20.7,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,1.9,1.9,20.5,NA,NA,0.1,0,0,NA,0,0,2.91,NA,19363,FleaFlicker,17184,NA,NA,NA,NA,NA,2,LVSun 1:00 PM,WR93,0.1,20.5,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,1.4,1.4,18.9,NA,NA,0.2,0,0,NA,0,0,2.88,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,7,DETMon 8:15 PM,WR74,0.2,18.9,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJayden Reed,WR,GB,NA,1.5,1.5,19.3,NA,NA,0.1,0,0,NA,0,0,2.71,NA,17674,FleaFlicker,16184,NA,NA,NA,NA,NA,5,@CLESun 1:00 PM,WR51,0.1,19.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,1.7,1.7,19.7,NA,NA,0.1,0,0,NA,0,0,2.67,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,1,@SEASun 4:05 PM,WR109,0.1,19.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.5,1.5,18.5,NA,NA,0.1,0,0,NA,0,0,2.67,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,0,@MINSun 1:00 PM,WR89,0.1,18.5,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden,WR,CHI,NA,1.6,1.6,18.8,NA,NA,0.1,0.1,0.4,NA,0,0,2.56,NA,19335,FleaFlicker,17070,NA,NA,NA,NA,NA,5,DALSun 4:25 PM,WR60,0.1,19.2,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,1.5,1.5,16.4,NA,NA,0.1,0,0,NA,0,0,2.34,NA,13364,FleaFlicker,13418,NA,NA,NA,NA,NA,4,ARISun 4:25 PM,NA,0.1,16.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.3,1.3,16.1,NA,NA,0.1,0.3,1,NA,0,0,2.29,NA,17740,FleaFlicker,16201,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,WR127,0.1,17.1,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.3,1.3,16.3,NA,NA,0.1,0,0.1,NA,0,0,2.22,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,9,LARSun 1:00 PM,WR117,0.1,16.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,1.3,1.3,15.3,NA,NA,0.1,0,0.1,NA,0,0,2.19,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,4,PITSun 1:00 PM,WR120,0.1,15.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,1.4,1.4,15.8,NA,NA,0.1,0,0,NA,0,0,2.16,NA,18409,FleaFlicker,16629,NA,NA,NA,NA,NA,5,@NESun 1:00 PM,WR97,0.1,15.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.2,1.2,15.7,NA,NA,0.1,0.1,1.4,NA,0,0,2.13,NA,12441,FleaFlicker,13066,NA,NA,NA,NA,NA,8,@BALMon 8:15 PM,NA,0.1,17.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,1.4,1.4,15.9,NA,NA,0.1,0,0,NA,0,0,2.05,NA,15729,FleaFlicker,14864,NA,NA,NA,NA,NA,9,@TBSun 1:00 PM,WR126,0.1,15.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,1.2,1.2,13.9,NA,NA,0.1,0.4,2,NA,0,0,2.05,NA,18564,FleaFlicker,16633,NA,NA,NA,NA,NA,8,@PHISun 1:00 PM,WR102,0.1,15.9,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,HOU,NA,1.1,1.1,15.8,NA,NA,0.1,0,0,NA,0,0,2.04,NA,13851,FleaFlicker,13776,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,NA,0.1,15.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.2,1.2,15.3,NA,NA,0.1,0,0,NA,0,0,1.93,NA,16326,FleaFlicker,15301,NA,NA,NA,NA,NA,8,@PHISun 1:00 PM,WR90,0.1,15.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTNoah Brown,WR,WAS,NA,1.1,1.1,15.2,NA,NA,0.1,0,0,NA,0,0,1.88,NA,13120,FleaFlicker,13172,NA,NA,NA,NA,NA,2,LVSun 1:00 PM,WR119,0.1,15.2,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJalen Royals,WR,KC,NA,1.2,1.2,13.4,NA,NA,0.1,0,0.1,NA,0,0,1.83,NA,19353,FleaFlicker,17086,NA,NA,NA,NA,NA,0,@NYGSun 8:20 PM,WR83,0.1,13.5,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,1.1,1.1,13.2,NA,NA,0.1,0,0.2,NA,0,0,1.8,NA,17738,FleaFlicker,16192,NA,NA,NA,NA,NA,8,HOUSun 1:00 PM,WR118,0.1,13.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,0.9,0.9,11.4,NA,NA,0.1,0.1,0.7,NA,0,0,1.61,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,1,@TENSun 1:00 PM,WR87,0.1,12.2,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,1.1,1.1,11.9,NA,NA,0.1,0,0,NA,0,0,1.59,NA,18587,FleaFlicker,16788,NA,NA,NA,NA,NA,1,@SEASun 4:05 PM,WR96,0.1,11.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTChris Godwin,WR,TB,NA,1.1,1.1,12.8,NA,NA,0.1,0,0,NA,0,0,1.58,NA,12926,FleaFlicker,13163,NA,NA,NA,NA,NA,9,NYJSun 1:00 PM,WR59,0.1,12.8,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,1,1,11.2,NA,NA,0.1,0,0.3,NA,0,0,1.57,NA,19286,FleaFlicker,17080,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,WR75,0.1,11.5,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Tremayne,WR,CAR,NA,1,1,12.1,NA,NA,0.1,0,0,NA,0,0,1.55,NA,17943,FleaFlicker,16949,NA,NA,NA,NA,NA,4,ATLSun 1:00 PM,NA,0.1,12.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,1,1,10,NA,NA,0.1,0.3,1.3,NA,0,0,1.53,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,8,@SFSun 4:25 PM,NA,0.1,11.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,1,1,11.2,NA,NA,0.1,0,0.1,NA,0,0,1.53,NA,19294,FleaFlicker,17078,NA,NA,NA,NA,NA,8,@WASSun 1:00 PM,WR86,0.1,11.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,0.9,0.9,11.2,NA,NA,0.1,0,0,NA,0,0,1.52,NA,19337,FleaFlicker,17157,NA,NA,NA,NA,NA,8,@BALMon 8:15 PM,WR76,0.1,11.2,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,0.6,0.6,6.8,NA,NA,0.1,0.7,3.7,NA,0,0,1.51,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,7,MIAThu 8:15 PM,WR107,0.1,10.5,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,0.8,0.8,10.2,NA,NA,0.1,0,0.1,NA,0,0,1.49,NA,16350,FleaFlicker,15285,NA,NA,NA,NA,NA,7,DETMon 8:15 PM,NA,0.1,10.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' Harris,WR,LAC,NA,0.9,0.9,11.1,NA,NA,0.1,0,0.1,NA,0,0,1.48,NA,19298,FleaFlicker,17072,NA,NA,NA,NA,NA,2,DENSun 4:05 PM,WR79,0.1,11.2,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
