player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Bhayshul Tuten,RB,JAX,NA,NA,20.93,NA,0.34,NA,0.69,5.58,NA,NA,0.06,0.04,5.66,NA,2574235,NFL,17052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,29.71,NA,0.17,NA,0.81,5.04,NA,NA,0.06,0.03,5.61,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,NA,29.03,NA,0.19,NA,0.65,5.95,NA,NA,0.05,0.03,5.53,NA,2574608,NFL,17256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,NA,21.11,NA,0.16,NA,1.06,7.25,NA,NA,0.06,0.04,5.14,NA,2570912,NFL,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,NA,23.81,NA,0.15,NA,0.67,6.87,NA,NA,0.07,0.02,5.02,NA,2570428,NFL,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,NA,23.37,NA,0.15,NA,0.81,6.46,NA,NA,0.07,0.06,4.99,NA,2572261,NFL,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,NA,22.7,NA,0.15,NA,0.76,5.72,NA,NA,0.05,0.02,4.76,NA,2572360,NFL,16752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,NA,14.95,NA,0.09,NA,1.36,8.86,NA,NA,0.04,0.16,4.26,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,NA,22.85,NA,0.14,NA,0.48,3.45,NA,NA,0.03,0.03,4.07,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,NA,23.39,NA,0.15,NA,0.39,3.39,NA,NA,0.03,0.05,4.05,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,NA,16.85,NA,0.14,NA,0.91,4.17,NA,NA,0.06,0.09,4.03,NA,2570942,NFL,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Hull,RB,NO,NA,NA,11.65,NA,0.09,NA,0.75,6.57,NA,NA,0.05,NA,3.41,NA,2569846,NFL,16180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,NA,13.02,NA,0.12,NA,0.23,1.78,NA,NA,0.02,0.03,3.27,NA,2571629,NFL,16166,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,NA,10.53,NA,0.06,NA,0.75,5.23,NA,NA,0.05,0.02,2.95,NA,2567265,NFL,15718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon II,RB,MIA,NA,NA,8.38,NA,0.17,NA,0.48,3.59,NA,NA,0.04,0.01,2.92,NA,2574322,NFL,17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,NA,9.71,NA,0.09,NA,0.72,4.81,NA,NA,0.04,0.02,2.91,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasheen Ali,RB,BAL,NA,NA,7.86,NA,0.06,NA,0.58,6.65,NA,NA,0.08,0.01,2.85,NA,2571823,NFL,16746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estimé,RB,NO,NA,NA,14.29,NA,0.14,NA,0.25,2.07,NA,NA,0.01,0.02,2.75,NA,2571994,NFL,16595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,NA,5.86,NA,0.05,NA,0.76,6.18,NA,NA,0.05,0.01,2.54,NA,2574256,NFL,17049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen Jr.,RB,JAX,NA,NA,5.84,NA,0.05,NA,0.78,5.84,NA,NA,0.05,0.01,2.53,NA,2574207,NFL,17061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,NA,8.58,NA,0.09,NA,0.47,3.8,NA,NA,0.03,0.01,2.41,NA,2559362,NFL,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Davis,RB,DAL,NA,NA,9.48,NA,0.08,NA,0.42,3.53,NA,NA,0.03,0.01,2.36,NA,2568672,NFL,15738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,NA,13.3,NA,0.09,NA,0.14,1.13,NA,NA,0.01,0.02,2.14,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,NA,8.66,NA,0.07,NA,0.2,1.7,NA,NA,0.02,0.02,1.74,NA,2571862,NFL,16603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,NA,4.24,NA,0.05,NA,0.36,3.16,NA,NA,0.03,0.01,1.56,NA,2572390,NFL,16601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,IND,NA,NA,6.3,NA,0.05,NA,0.23,1.56,NA,NA,0.01,NA,1.38,NA,2552374,NFL,12155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,NA,2.89,NA,0.02,NA,0.43,3.41,NA,NA,0.03,0.01,1.34,NA,2571114,NFL,16387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,NA,6.12,NA,0.05,NA,0.16,1.39,NA,NA,0.01,0.01,1.25,NA,2574496,NFL,17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheim Sanders,RB,CLE,NA,NA,4.53,NA,0.06,NA,0.07,0.73,NA,NA,0.01,NA,1.02,NA,2574529,NFL,17062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrell Jennings,RB,NE,NA,NA,3.63,NA,0.04,NA,0.09,0.86,NA,NA,0.01,0.01,0.82,NA,2573767,NFL,16957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,NA,3.54,NA,0.03,NA,0.13,1.08,NA,NA,0.01,0.01,0.81,NA,2568804,NFL,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,2570158,NFL,16173,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,NA,3.73,NA,0.03,NA,0.07,0.59,NA,NA,0.01,NA,0.74,NA,2573977,NFL,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sione Vaki,RB,DET,NA,NA,3.7,NA,0.03,NA,0.07,0.62,NA,NA,0.01,0.01,0.72,NA,2572021,NFL,16678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,NA,3.97,NA,0.04,NA,0.03,0.25,NA,NA,NA,NA,0.69,NA,2572498,NFL,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,NA,2.98,NA,0.02,NA,0.1,0.81,NA,NA,0.01,0.01,0.64,NA,2574024,NFL,17058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zavier Scott,RB,MIN,NA,NA,2.25,NA,0.02,NA,0.07,0.54,NA,NA,0.01,NA,0.53,NA,2570563,NFL,17337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,NA,1.84,NA,0.01,NA,0.07,0.49,NA,NA,NA,NA,0.36,NA,2567595,NFL,15730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Rivers,RB,LAR,NA,NA,2.08,NA,0.01,NA,0.02,0.22,NA,NA,NA,NA,0.31,NA,2569185,NFL,15726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,NA,0.82,NA,0.01,NA,0.03,0.23,NA,NA,NA,NA,0.2,NA,2574068,NFL,17069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,NA,1.06,NA,0.01,NA,0.02,0.18,NA,NA,NA,NA,0.2,NA,2574188,NFL,17060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan James,RB,SF,NA,NA,0.63,NA,NA,NA,0.05,0.39,NA,NA,NA,NA,0.15,NA,2574540,NFL,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,NA,0.3,NA,NA,NA,0.02,0.17,NA,NA,NA,NA,0.07,NA,2572231,NFL,16613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,NA,0.15,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.02,NA,2567883,NFL,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,NA,0.11,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.01,NA,2567907,NFL,15723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarquez Hunter,RB,LAR,NA,NA,0.11,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.01,NA,2574269,NFL,17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,20.1,90.55,NA,0.79,7.62,5.51,53.4,NA,NA,0.45,NA,24.43,NA,53425,FanDuel,13130,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,28,27,San Francisco 49ers,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Jahmyr Gibbs,RB,DET,NA,13.89,71.35,NA,0.57,6.9,5.21,45.7,NA,NA,0.26,NA,19.31,NA,55609,FanDuel,16162,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,8,3,11,Detroit Lions,33,Los Angeles Rams,LA,11,Detroit Lions,DET,WEEKLY
Bijan Robinson,RB,ATL,NA,18.01,84.19,NA,0.47,6.24,4.68,46.06,NA,NA,0.21,NA,19.21,NA,55582,FanDuel,16161,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,9,14,2,Atlanta Falcons,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
De'Von Achane,RB,MIA,NA,16.74,85.12,NA,0.49,6.63,4.9,34.1,NA,NA,0.22,NA,18.57,NA,55638,FanDuel,16167,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,11,20,17,Miami Dolphins,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
James Cook,RB,BUF,NA,19.16,94.16,NA,0.6,3.01,2.4,19.86,NA,NA,0.12,NA,16.42,NA,55236,FanDuel,15715,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,23,6,4,Buffalo Bills,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Derrick Henry,RB,BAL,NA,18.05,90.51,NA,0.77,1.85,1.38,13.58,NA,NA,0.08,NA,15.94,NA,53086,FanDuel,12626,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,25,30,3,Baltimore Ravens,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Saquon Barkley,RB,PHI,NA,18.76,86.96,NA,0.51,3.49,2.48,18.34,NA,NA,0.11,NA,15.39,NA,53785,FanDuel,13604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,28,25,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Jonathan Taylor,RB,IND,NA,18.34,81.6,NA,0.46,4.05,2.95,21.58,NA,NA,0.08,NA,14.87,NA,54525,FanDuel,14802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,32,1,14,Indianapolis Colts,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Kyren Williams,RB,LA,NA,14.65,65.75,NA,0.68,3.29,2.48,17.48,NA,NA,0.16,NA,14.44,NA,55506,FanDuel,15710,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,35,17,33,Los Angeles Rams,33,Los Angeles Rams,LA,11,Detroit Lions,DET,WEEKLY
Chase Brown,RB,CIN,NA,14.45,61.35,NA,0.4,5.09,3.81,27.44,NA,NA,0.22,NA,14.34,NA,55640,FanDuel,16181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,36,18,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Woody Marks,RB,HOU,NA,15.87,68.49,NA,0.57,3.25,2.42,17.99,NA,NA,0.15,NA,14.08,NA,56293,FanDuel,17053,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,38,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Breece Hall,RB,NYJ,NA,17.18,76.26,NA,0.3,4.33,3.09,26.52,NA,NA,0.09,NA,14,NA,55235,FanDuel,15708,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,39,7,22,New York Jets,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
Bucky Irving,RB,TB,NA,15.56,67.88,NA,0.4,4.12,3.1,24.07,NA,NA,0.15,NA,13.99,NA,55976,FanDuel,16598,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,40,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Josh Jacobs,RB,GB,NA,18.47,72.74,NA,0.64,2.43,1.83,14.76,NA,NA,0.08,NA,13.8,NA,54151,FanDuel,14073,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,42,5,12,Green Bay Packers,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Ashton Jeanty,RB,LV,NA,16.62,69.85,NA,0.35,4.84,3.37,24.69,NA,NA,0.08,NA,13.58,NA,56249,FanDuel,17042,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,44,9,35,Las Vegas Raiders,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Javonte Williams,RB,DAL,NA,17.78,73.13,NA,0.54,2.78,2.1,11.78,NA,NA,0.12,NA,13.32,NA,54867,FanDuel,15256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,47,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Quinshon Judkins,RB,CLE,NA,17.67,77.04,NA,0.33,2.93,1.95,14.8,NA,NA,0.07,NA,12.56,NA,56272,FanDuel,17051,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,52,22,8,Cleveland Browns,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
TreVeyon Henderson,RB,NE,NA,10.7,51.22,NA,0.35,4.18,3.24,24.89,NA,NA,0.17,NA,12.29,NA,56276,FanDuel,17043,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,54,15,19,New England Patriots,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Rico Dowdle,RB,CAR,NA,15.24,65.37,NA,0.44,2.73,2.05,15.1,NA,NA,0.1,NA,12.23,NA,54728,FanDuel,14823,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,56,12,5,Carolina Panthers,20,New Orleans Saints,NO,5,Carolina Panthers,CAR,WEEKLY
Kenneth Walker III,RB,SEA,NA,14.79,62.74,NA,0.53,2.13,1.58,12.13,NA,NA,0.09,NA,12,NA,55268,FanDuel,15711,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,60,19,28,Seattle Seahawks,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Tyrone Tracy Jr.,RB,NYG,NA,13.13,57.76,NA,0.41,3.19,2.31,19.19,NA,NA,0.12,NA,11.97,NA,55978,FanDuel,16747,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,61,32,21,New York Giants,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
Travis Etienne,RB,JAC,NA,13.83,57.53,NA,0.51,2.96,2.02,14.01,NA,NA,0.12,NA,11.88,NA,54870,FanDuel,15253,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,64,27,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
D'Andre Swift,RB,CHI,NA,14.62,64.47,NA,0.41,2.46,1.69,13.42,NA,NA,0.08,NA,11.39,NA,54521,FanDuel,14797,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,66,4,6,Chicago Bears,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Jaylen Warren,RB,PIT,NA,13.87,63.02,NA,0.35,2.04,1.59,12.54,NA,NA,0.07,NA,10.87,NA,55315,FanDuel,15742,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,70,21,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Omarion Hampton,RB,LAC,NA,15.72,64.07,NA,0.35,2.59,1.86,12.59,NA,NA,0.06,NA,10.84,NA,56261,FanDuel,17044,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,71,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Kenneth Gainwell,RB,PIT,NA,7.73,33.48,NA,0.28,5.18,3.94,26.01,NA,NA,0.18,NA,10.56,NA,54895,FanDuel,15255,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,74,21,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Tony Pollard,RB,TEN,NA,14.88,61.49,NA,0.29,2.96,2.14,12.56,NA,NA,0.07,NA,10.38,NA,54185,FanDuel,14085,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,78,24,31,Tennessee Titans,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
RJ Harvey,RB,DEN,NA,11.78,50.76,NA,0.31,3.14,2.36,14.86,NA,NA,0.1,NA,10.16,NA,56275,FanDuel,17068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,82,11,10,Denver Broncos,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Aaron Jones,RB,MIN,NA,11.53,54.66,NA,0.23,2.86,2.05,15.15,NA,NA,0.1,NA,9.67,NA,53454,FanDuel,13319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,87,29,18,Minnesota Vikings,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Devin Singletary,RB,NYG,NA,11.34,48.66,NA,0.39,1.92,1.4,10.84,NA,NA,0.07,NA,9.35,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,91,32,21,New York Giants,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
David Montgomery,RB,DET,NA,10.29,44.33,NA,0.37,2.24,1.7,13.8,NA,NA,0.08,NA,9.24,NA,54134,FanDuel,14071,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,93,3,11,Detroit Lions,33,Los Angeles Rams,LA,11,Detroit Lions,DET,WEEKLY
Kareem Hunt,RB,KC,NA,10.16,39.64,NA,0.43,2.22,1.53,10.19,NA,NA,0.08,NA,8.71,NA,53437,FanDuel,13138,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,97,10,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Zonovan Knight,RB,ARI,NA,9.93,41.35,NA,0.24,3.12,2.25,16.9,NA,NA,0.07,NA,8.63,NA,55527,FanDuel,15727,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,99,2,1,Arizona Cardinals,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Zach Charbonnet,RB,SEA,NA,11.4,47.14,NA,0.47,0.91,0.68,4.94,NA,NA,0.04,NA,8.63,NA,55596,FanDuel,16169,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,99,19,28,Seattle Seahawks,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Devin Neal,RB,NO,NA,10.81,47.12,NA,0.28,1.88,1.42,10.3,NA,NA,0.05,NA,8.39,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,104,23,20,New Orleans Saints,20,New Orleans Saints,NO,5,Carolina Panthers,CAR,WEEKLY
Chuba Hubbard,RB,CAR,NA,9.75,42.08,NA,0.31,2.12,1.59,9.48,NA,NA,0.07,NA,8.25,NA,54896,FanDuel,15261,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,106,12,5,Carolina Panthers,20,New Orleans Saints,NO,5,Carolina Panthers,CAR,WEEKLY
Kyle Monangai,RB,CHI,NA,10.81,46.49,NA,0.38,0.92,0.64,4.74,NA,NA,0.03,NA,7.9,NA,56347,FanDuel,17066,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,111,4,6,Chicago Bears,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Jordan Mason,RB,MIN,NA,9.53,46.1,NA,0.3,1.27,0.92,6.58,NA,NA,0.04,NA,7.51,NA,55328,FanDuel,15972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,120,29,18,Minnesota Vikings,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Tyjae Spears,RB,TEN,NA,6.2,26.08,NA,0.16,3.62,2.68,19.49,NA,NA,0.09,NA,7.34,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,122,24,31,Tennessee Titans,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Rhamondre Stevenson,RB,NE,NA,9.37,33.94,NA,0.29,2.01,1.53,11.81,NA,NA,0.08,NA,7.22,NA,54894,FanDuel,15259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,124,15,19,New England Patriots,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Samaje Perine,RB,CIN,NA,6.98,32.95,NA,0.18,2.18,1.67,15.49,NA,NA,0.09,NA,7.06,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,128,18,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
