player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
"Moore, Skyy",WR,KCC,NA,1.4,0.7,7,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,15766,LAC,0.1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tipton, Mason",WR,NOS,NA,2,1.1,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,16858,@NYG,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,0.9,0.4,6,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,13862,NYJ,0.3,0,0,0,0,0,0,8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Ryan",WR,TBB,NA,0.9,0.7,7,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,16958,LVR,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thrash, Jamari",WR,CLE,NA,1.7,0.9,6,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,16624,@PIT,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Marsette, Ihmir",WR,NYG,NA,0.6,0.4,2,NA,NA,0,NA,2,NA,0,0,0.5,NA,NA,FantasySharks,15434,NOS,0,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,JAC,NA,0.8,0.4,4,NA,NA,0,NA,1,NA,0,0,0.5,NA,NA,FantasySharks,14847,@TEN,0.1,0,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Covey, Britain",WR,PHI,NA,1.5,0.7,4,NA,NA,0,NA,0.1,NA,0,0,0.4,NA,NA,FantasySharks,15772,CAR,0.1,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Scotty",WR,PIT,NA,0.5,0.3,4,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,14280,CLE,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Kameron",WR,TBB,NA,1,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16883,LVR,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Roman",WR,PIT,NA,1.3,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16629,CLE,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Charlie",WR,CIN,NA,0.7,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16203,@DAL,0.1,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Jha'Quan",WR,TEN,NA,1.2,0.1,1,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,16758,JAC,0.2,0,0,0,0,0,0,38,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conley, Chris",WR,SFO,NA,0.9,0.3,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,12257,CHI,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,CHI,NA,0.8,0.5,3,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,12394,@SFO,0.2,0,0,0,0,0,0,42,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompkins, Deven",WR,CAR,NA,0.8,0.5,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,15977,@PHI,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,CLE,NA,0.8,0.3,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,15289,@PIT,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flournoy, Ryan",WR,DAL,NA,1.1,0.7,5,NA,NA,0,NA,0,NA,0,0.1,0.3,NA,NA,FantasySharks,16778,CIN,0.1,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keyton, Ramel",WR,LVR,NA,1.2,0.3,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,16863,@TBB,0.2,0,0,0,0,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pettis, Dante",WR,NOS,NA,0.5,0.4,3,NA,NA,0,NA,-0.2,NA,0,0,0.2,NA,NA,FantasySharks,13634,@NYG,0.1,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,0.8,0.3,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,16005,@TEN,0.1,0,0,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Dareke",WR,SEA,NA,0.6,0.1,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15941,@ARI,0,0,0,0,0,0,0,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dubose, Grant",WR,MIA,NA,0.5,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16374,NYJ,0.1,0,0,0,0,0,0,8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,ARI,NA,1,0.3,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,13488,SEA,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cowing, Jacob",WR,SFO,NA,0.1,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16640,CHI,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eskridge, Dee",WR,MIA,NA,0.1,0,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15302,NYJ,0,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford-Wheaton, Bryce",WR,NYG,NA,0.8,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16379,NOS,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sexton, Mathew",WR,KCC,NA,0.6,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15540,LAC,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.7,6.7,76.6,NA,NA,1,0.1,0.9,NA,0,0.1,15.71,NA,16373,FleaFlicker,15287,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR6,1,77.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,6.7,6.7,89.3,NA,NA,1,0,0.2,NA,0,0.1,14.83,NA,16250,FleaFlicker,15281,@DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR1,1,89.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,6,6,85.9,NA,NA,1,0,0.2,NA,0,0.1,14.49,NA,15540,FleaFlicker,14836,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR2,1,86.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,5.9,5.9,77,NA,NA,1,0,0.1,NA,0,0.1,13.59,NA,15585,FleaFlicker,14835,@DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR10,1,77.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,5.2,5.2,71.2,NA,NA,1,0,0.1,NA,0,0.1,13.03,NA,10252,FleaFlicker,11671,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR7,1,71.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,6.3,6.3,82.1,NA,NA,0.5,0.3,2.1,NA,0,0.1,11.1,NA,17779,FleaFlicker,16211,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR4,0.5,84.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,5.5,5.5,79.4,NA,NA,0.5,0,0.1,NA,0,0.1,10.77,NA,14694,FleaFlicker,14104,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR5,0.5,79.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,4.8,4.8,75.5,NA,NA,0.4,0.1,0.6,NA,0,0.1,10.2,NA,16859,FleaFlicker,15762,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR9,0.5,76.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,6.2,6.2,72.1,NA,NA,0.4,0.5,3.3,NA,0,0.1,10,NA,15523,FleaFlicker,14832,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR12,0.4,75.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,5.7,5.7,71.8,NA,NA,0.4,0.3,1.6,NA,0,0.1,9.5,NA,18369,FleaFlicker,16615,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR20,0.4,73.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,6.2,6.2,66.9,NA,NA,0.5,0.1,0.7,NA,0,0.1,9.4,NA,12970,FleaFlicker,13164,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR13,0.5,67.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.8,5.8,70.1,NA,NA,0.4,0.1,0.5,NA,0,0.1,9.4,NA,16823,FleaFlicker,15751,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR8,0.4,70.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,4.8,4.8,64.2,NA,NA,0.5,0.3,1.6,NA,0,0,9.26,NA,12197,FleaFlicker,12801,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR11,0.5,65.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,5,5,70.3,NA,NA,0.4,0,0.1,NA,0,0.1,9.2,NA,14706,FleaFlicker,14102,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR15,0.4,70.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,NYJ,NA,5.3,5.3,65.4,NA,NA,0.4,0,0.1,NA,0,0,8.99,NA,10295,FleaFlicker,11675,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR32,0.4,65.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.8,5.8,66.9,NA,NA,0.4,0.2,1.1,NA,0,0.1,8.9,NA,14949,FleaFlicker,14127,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR31,0.4,68,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4.4,4.4,65.3,NA,NA,0.4,0.1,0.9,NA,0,0.1,8.86,NA,13776,FleaFlicker,13629,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR25,0.4,66.2,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,4.9,4.9,65.3,NA,NA,0.4,0,0.3,NA,0,0,8.74,NA,15751,FleaFlicker,14860,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR27,0.4,65.6,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.8,5.8,66.3,NA,NA,0.3,0.2,1.2,NA,0,0.1,8.61,NA,17606,FleaFlicker,16185,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR24,0.3,67.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,5,5,62.1,NA,NA,0.4,0.4,2.2,NA,0,0.1,8.53,NA,13764,FleaFlicker,13635,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR29,0.4,64.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,4.5,4.5,57.8,NA,NA,0.3,0.5,4.2,NA,0,0.1,8.42,NA,17674,FleaFlicker,16184,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR22,0.4,62,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,5.2,5.2,62.6,NA,NA,0.3,0.1,0.6,NA,0,0,8.38,NA,16947,FleaFlicker,15761,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR33,0.3,63.2,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4.8,4.8,65.3,NA,NA,0.3,0,0.2,NA,0,0.1,8.35,NA,15544,FleaFlicker,14833,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR28,0.3,65.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,4.3,4.3,59.5,NA,NA,0.4,0.7,3,NA,0,0.1,8.35,NA,18361,FleaFlicker,16618,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR34,0.4,62.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.2,5.2,62.9,NA,NA,0.3,0,0.4,NA,0,0.1,8.31,NA,16798,FleaFlicker,15753,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR19,0.3,63.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.5,3.5,56.6,NA,NA,0.4,0.7,4.4,NA,0,0.1,8.28,NA,16830,FleaFlicker,15756,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR26,0.4,60.9,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,3.7,3.7,52.9,NA,NA,0.3,1.7,8.6,NA,0.1,0.1,8.25,NA,14702,FleaFlicker,14136,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR23,0.4,61.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.1,4.1,55.7,NA,NA,0.4,0,0.1,NA,0,0.1,7.8,NA,18381,FleaFlicker,16614,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR21,0.4,55.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,4.7,4.7,59.2,NA,NA,0.3,0,0.2,NA,0,0,7.72,NA,18407,FleaFlicker,16627,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR18,0.3,59.3,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,4,4,55.3,NA,NA,0.3,0.1,0.6,NA,0,0.1,7.59,NA,17613,FleaFlicker,16186,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR42,0.3,55.9,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.4,4.4,55.7,NA,NA,0.3,0,0.1,NA,0,0.1,7.46,NA,16253,FleaFlicker,15282,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR30,0.3,55.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,4.2,4.2,56.6,NA,NA,0.3,0,0.3,NA,0,0,7.39,NA,15658,FleaFlicker,14974,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR35,0.3,56.9,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,5.1,5.1,55.3,NA,NA,0.3,0,0.2,NA,0,0.1,7.39,NA,9380,FleaFlicker,11222,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR40,0.3,55.5,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3.4,3.4,51.9,NA,NA,0.3,0.1,0.9,NA,0,0.1,7.16,NA,16896,FleaFlicker,15789,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR39,0.3,52.8,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4,4,52.2,NA,NA,0.3,0.2,0.9,NA,0,0.1,7.01,NA,16236,FleaFlicker,15284,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR38,0.3,53.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,KC,NA,4.2,4.2,47.9,NA,NA,0.3,0,0.1,NA,0,0.1,6.78,NA,9311,FleaFlicker,11232,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR36,0.3,48,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,BUF,NA,3.5,3.5,47.9,NA,NA,0.3,0,0.1,NA,0,0,6.76,NA,11177,FleaFlicker,12175,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR37,0.3,47.9,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.8,3.8,48.7,NA,NA,0.3,0.1,0.6,NA,0,0.1,6.73,NA,18384,FleaFlicker,16616,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR43,0.3,49.3,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.3,3.3,43.5,NA,NA,0.3,1.1,4,NA,0,0,6.69,NA,18363,FleaFlicker,16620,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR47,0.3,47.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.6,3.6,49.4,NA,NA,0.3,0,0.3,NA,0,0,6.55,NA,17643,FleaFlicker,16191,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR45,0.3,49.6,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.2,3.2,47.7,NA,NA,0.3,0.1,0.4,NA,0,0,6.51,NA,17593,FleaFlicker,16188,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR51,0.3,48.1,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,3.2,3.2,41.9,NA,NA,0.4,0,0.2,NA,0,0,6.33,NA,16192,FleaFlicker,15109,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR64,0.4,42.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.2,3.2,45.7,NA,NA,0.3,0,0.1,NA,0,0.1,6.32,NA,18392,FleaFlicker,16617,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR46,0.3,45.8,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,3.3,3.3,45.2,NA,NA,0.3,0,0.2,NA,0,0,6.12,NA,17792,FleaFlicker,16195,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR69,0.3,45.4,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,3.8,3.8,43.9,NA,NA,0.2,0.1,0.7,NA,0,0,5.92,NA,16265,FleaFlicker,15288,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR50,0.2,44.6,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,NO,NA,2.6,2.6,42,NA,NA,0.3,0.1,0.6,NA,0,0,5.9,NA,13952,FleaFlicker,13793,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR68,0.3,42.5,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,4.3,4.3,46.2,NA,NA,0.2,0,0.1,NA,0,0.1,5.89,NA,9891,FleaFlicker,11938,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR57,0.2,46.4,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,3.2,3.2,35.2,NA,NA,0.2,0.6,2.3,NA,0,0,5.33,NA,12058,FleaFlicker,12658,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR74,0.3,37.5,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3,3,37.2,NA,NA,0.2,0.1,0.6,NA,0,0.1,5.18,NA,10242,FleaFlicker,11674,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR77,0.2,37.8,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.4,3.4,37.3,NA,NA,0.2,0.1,0.9,NA,0,0,4.92,NA,18373,FleaFlicker,16639,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR52,0.2,38.2,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.1,3.1,34.5,NA,NA,0.2,0.6,3.6,NA,0,0,4.91,NA,13934,FleaFlicker,13641,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR73,0.2,38.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
