id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
11232,deandre-hopkins-1,WR,DeAndre Hopkins,TEN,0,0,0,44.35,0.25,3.23,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.87,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,11.05,#20,136,48,7.51,5400,1.39,9.16,5300,1.73,7.51,16,0.47,NA
11674,brandin-cooks,WR,Brandin Cooks,DAL,0.25,1.34,0.01,39.82,0.28,3.3,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.83,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,10.99,#24,137,49,7.51,5900,1.27,9.17,5500,1.67,7.51,20,0.38,NA
15301,tutu-atwell,WR,Tutu Atwell,LA,0.26,1.44,0.01,44.41,0.2,3.37,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.76,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,10.9,#18,138,50,7.47,5500,1.36,9.2,4300,2.14,7.47,10,0.75,NA
14860,jauan-jennings,WR,Jauan Jennings,SF,0.16,0.94,0.01,39.08,0.29,3.4,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.7,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,10.82,#32,140,51,7.44,5200,1.43,9.18,4100,2.24,7.44,15,0.5,NA
13157,curtis-samuel,WR,Curtis Samuel,BUF,0.27,1.62,0.01,37.87,0.26,3.41,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.56,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.63,#14,142,52,7.27,5200,1.4,8.99,4400,2.04,7.27,11,0.66,NA
16188,quentin-johnston,WR,Quentin Johnston,LAC,0,0,0,44.97,0.17,3.7,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.53,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,10.59,#5,143,53,7.35,5600,1.31,9.22,4600,2,7.35,17,0.43,NA
13168,josh-reynolds,WR,Josh Reynolds,DEN,0,0,0,44.65,0.18,3.32,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.48,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,10.52,#25,144,54,7.17,5200,1.38,8.86,4400,2.01,7.17,15,0.48,NA
14127,jakobi-meyers,WR,Jakobi Meyers,LV,0.44,2.61,0.02,36.81,0.2,3.23,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.26,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.22,#30,145,55,6.84,5300,1.29,8.48,5100,1.66,6.84,19,0.36,NA
13776,justin-watson-1,WR,Justin Watson,KC,0,0,0,37.26,0.24,2.58,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.12,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.03,#10,149,56,6.42,4700,1.37,7.74,3200,2.42,6.42,10,0.64,NA
16616,rome-odunze,WR,Rome Odunze,CHI,0,0,0,37.97,0.22,3.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.08,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,9.98,#28,150,57,6.63,6100,1.09,8.21,4200,1.95,6.63,15,0.44,NA
14974,darnell-mooney,WR,Darnell Mooney,ATL,0,0,0,36.69,0.23,3,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.06,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,#19,151,58,6.57,5300,1.24,8.07,4100,1.97,6.57,11,0.6,NA
16207,andrei-iosivas,WR,Andrei Iosivas,CIN,0,0,0,32.88,0.29,2.92,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.99,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,9.86,#31,152,59,6.45,5900,1.09,7.94,4300,1.85,6.45,16,0.4,NA
16633,jordan-whittington,WR,Jordan Whittington,LA,0,0,0,38.37,0.18,3.17,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.86,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,9.68,#18,155,60,6.44,4600,1.4,8.07,4200,1.92,6.44,10,0.64,NA
16187,josh-downs,WR,Josh Downs,IND,0,0,0,35.07,0.22,3.07,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.83,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,9.64,#4,156,61,6.36,5500,1.16,7.91,4700,1.68,6.36,15,0.42,NA
15757,wan-dale-robinson,WR,Wan'Dale Robinson,NYG,0.66,3.75,0.03,32.89,0.17,3.88,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.81,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,9.61,#15,158,62,6.78,5600,1.21,8.74,4400,1.99,6.78,20,0.34,NA
15786,jalen-nailor,WR,Jalen Nailor,MIN,0,0,0,35.82,0.19,2.88,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.71,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,9.48,#9,161,63,6.14,5900,1.04,7.6,4400,1.73,6.14,11,0.56,NA
16206,michael-wilson,WR,Michael Wilson,ARI,0,0,0,34.19,0.21,2.59,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.69,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07,9.45,#23,162,64,5.97,5000,1.19,7.28,4100,1.78,5.97,15,0.4,NA
16617,keon-coleman,WR,Keon Coleman,BUF,0,0,0,33.34,0.23,2.7,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.67,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,#14,163,65,6.04,5800,1.04,7.41,4800,1.54,6.04,13,0.46,NA
14835,tee-higgins,WR,Tee Higgins,CIN,0,0,0,31.13,0.24,2.22,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.55,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.26,#31,166,66,5.64,6500,0.87,6.76,5900,1.15,5.64,22,0.26,NA
16626,adonai-mitchell,WR,Adonai Mitchell,IND,0,0,0,32.62,0.21,2.73,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.53,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,9.23,#4,168,67,5.87,5300,1.11,7.25,4000,1.81,5.87,10,0.59,NA
13632,allen-lazard,WR,Allen Lazard,NYJ,0,0,0,31.01,0.23,2.46,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.52,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,9.22,#16,169,68,5.73,5500,1.04,6.96,3800,1.83,5.73,13,0.44,NA
15779,romeo-doubs,WR,Romeo Doubs,GB,0,0,0,35.29,0.17,3.32,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.49,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,9.18,#8,171,69,6.17,5200,1.19,7.86,5600,1.4,6.17,21,0.29,NA
14977,k-j-osborn,WR,K.J. Osborn,NE,0,0,0,36.77,0.13,2.92,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.42,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.09,#26,173,70,5.86,5000,1.17,7.36,3600,2.04,5.86,11,0.53,NA
14108,greg-dortch,WR,Greg Dortch,ARI,0.28,1.52,0.01,29.47,0.21,2.82,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.42,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.09,#23,173,70,5.81,5100,1.14,7.24,4500,1.61,5.81,14,0.42,NA
16342,demario-douglas,WR,Demario Douglas,NE,0.29,1.59,0.01,35.31,0.12,2.75,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.41,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.07,#26,175,72,5.79,4800,1.21,7.2,4300,1.67,5.79,10,0.58,NA
16639,xavier-legette,WR,Xavier Legette,CAR,0,0,0,35.75,0.15,2.94,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.39,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.05,#11,176,73,5.89,4600,1.28,7.4,4500,1.64,5.89,14,0.42,NA
15293,rashod-bateman,WR,Rashod Bateman,BAL,0,0,0,32.54,0.18,2.43,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.32,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,8.95,#21,177,74,5.53,4900,1.13,6.76,3800,1.78,5.53,12,0.46,NA
13172,noah-brown,WR,Noah Brown,WSH,0,0,0,34.99,0.13,2.38,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.28,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,8.9,#13,179,75,5.45,4500,1.21,6.66,3300,2.02,5.45,11,0.5,NA
15755,jahan-dotson,WR,Jahan Dotson,PHI,0,0,0,31.24,0.18,2.47,NA,NA,NA,NA,NA,NA,NumberFire,NA,4.18,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,8.76,#2,180,76,5.42,5500,0.99,6.67,4500,1.48,5.42,10,0.54,NA
15768,alec-pierce,WR,Alec Pierce,IND,0,0,0,30.41,0.16,2.12,NA,NA,NA,NA,NA,NA,NumberFire,NA,4,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.52,#4,186,77,5.02,5800,0.87,6.1,4800,1.27,5.02,21,0.24,NA
15288,elijah-moore,WR,Elijah Moore,CLE,0,0,0,27.61,0.21,2.84,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.99,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.5,#27,187,78,5.4,4900,1.1,6.85,3600,1.9,5.4,14,0.39,NA
16197,jonathan-mingo,WR,Jonathan Mingo,CAR,0.27,1.56,0.01,30.04,0.13,2.6,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.91,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,#11,189,79,5.24,4500,1.16,6.58,3000,2.19,5.24,10,0.52,NA
13641,ray-ray-mccloud,WR,Ray-Ray McCloud,ATL,0.27,1.55,0.01,26.51,0.21,2.88,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.88,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.36,#19,190,80,5.35,4900,1.09,6.91,NA,NA,5.35,10,0.54,NA
12650,tyler-boyd,WR,Tyler Boyd,TEN,0,0,0,28.7,0.15,2.59,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.77,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.21,#20,194,81,5.07,4900,1.03,6.37,4300,1.48,5.07,10,0.51,NA
14122,darius-slayton,WR,Darius Slayton,NYG,0,0,0,30.2,0.13,2.43,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.73,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,#15,195,82,4.98,4800,1.04,6.22,3900,1.59,4.98,17,0.29,NA
11222,keenan-allen-1,WR,Keenan Allen,CHI,0,0,0,27.87,0.15,2.4,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.69,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.1,#28,196,83,4.85,6200,0.78,6.07,6200,0.98,4.85,24,0.2,NA
16628,jalen-mcmillan,WR,Jalen McMillan,TB,0,0,0,26.85,0.16,2.21,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.6,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78,7.98,#12,198,84,4.69,5000,0.94,5.83,3700,1.58,4.69,12,0.39,NA
13377,tim-patrick,WR,Tim Patrick,DET,0,0,0,26.4,0.16,1.91,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.58,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,7.95,#22,199,85,4.52,4200,1.08,5.49,3300,1.66,4.52,10,0.45,NA
15772,britain-covey,WR,Britain Covey,PHI,0,0,0,25.92,0.16,2.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.43,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,7.75,#2,201,86,4.5,4400,1.02,5.59,3200,1.75,4.5,10,0.45,NA
15789,christian-watson,WR,Christian Watson,GB,0,0,0,26.76,0.12,2.15,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.39,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,#8,202,87,4.45,5400,0.82,5.54,4900,1.13,4.45,17,0.26,NA
16195,dontayvion-wicks,WR,Dontayvion Wicks,GB,0,0,0,27.58,0.11,2.35,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.35,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,#8,204,88,4.53,4700,0.96,5.75,4600,1.25,4.53,14,0.32,NA
16186,jordan-addison,WR,Jordan Addison,MIN,0,0,0,23.38,0.13,1.91,NA,NA,NA,NA,NA,NA,NumberFire,NA,3.12,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.33,#9,207,89,4.05,5700,0.71,5.02,5100,0.98,4.05,20,0.2,NA
13910,brandon-powell,WR,Brandon Powell,MIN,0,0,0,22.48,0.13,2.3,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.98,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18,7.14,#9,209,90,4.1,4500,0.91,5.29,3400,1.56,4.1,10,0.41,NA
16631,ja-lynn-polk,WR,Ja'Lynn Polk,NE,0.29,1.59,0.01,22.68,0.08,1.94,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.95,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,7.1,#26,212,91,3.88,5100,0.76,4.88,3900,1.25,3.88,11,0.35,NA
16189,marvin-mims,WR,Marvin Mims,DEN,0.14,0.7,0,22.58,0.1,1.76,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.88,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7,#25,213,92,3.73,4300,0.87,4.65,NA,NA,3.73,NA,NA,NA
15788,jalen-tolbert,WR,Jalen Tolbert,DAL,0,0,0,20.83,0.14,1.81,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.87,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,#24,214,93,3.79,4900,0.77,4.71,3800,1.24,3.79,11,0.34,NA
14858,van-jefferson,WR,Van Jefferson,PIT,0,0,0,22.22,0.11,1.65,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.87,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,#1,214,93,3.69,4800,0.77,4.52,3300,1.37,3.69,10,0.37,NA
16191,cedric-tillman-1,WR,Cedric Tillman,CLE,0,0,0,19.59,0.15,1.88,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.81,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,6.91,#27,219,95,3.74,4200,0.89,4.71,3000,1.57,3.74,10,0.37,NA
14592,olamide-zaccheaus,WR,Olamide Zaccheaus,WSH,0,0,0,21.56,0.1,1.52,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.74,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,#13,222,96,3.5,4400,0.8,4.27,3000,1.42,3.5,10,0.35,NA
14551,trenton-irwin,WR,Trenton Irwin,CIN,0,0,0,17.77,0.14,1.43,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.56,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,#31,228,97,3.29,4800,0.69,4.03,3500,1.15,3.29,10,0.33,NA
13289,mack-hollins,WR,Mack Hollins,BUF,0,0,0,17.34,0.11,1.33,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.4,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#14,230,98,3.04,4800,0.63,3.71,3200,1.16,3.04,10,0.3,NA
12181,nelson-agholor,WR,Nelson Agholor,BAL,0,0,0,16.67,0.12,1.32,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.37,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,#21,231,99,3.01,4300,0.7,3.69,3500,1.05,3.01,10,0.3,NA
12257,chris-conley,WR,Chris Conley,SF,0,0,0,16.12,0.12,1.36,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.33,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,6.26,#32,232,100,2.97,4200,0.71,3.67,3200,1.15,2.97,10,0.3,NA
16788,devaughn-vele,WR,Devaughn Vele,DEN,0,0,0,18.67,0.08,1.65,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.31,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.23,#25,233,101,3.13,4700,0.67,3.98,3400,1.17,3.13,14,0.22,NA
14838,laviska-shenault,WR,Laviska Shenault,SEA,1.23,6.44,0.05,10.06,0.06,0.99,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.28,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,#17,237,102,2.79,4300,0.65,3.29,3000,1.1,2.79,10,0.28,NA
13793,marquez-valdes-scantling,WR,Marquez Valdes-Scantling,BUF,0,0,0,15.99,0.1,1.05,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.21,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.1,#14,239,103,2.7,4400,0.61,3.24,3100,1.05,2.7,10,0.27,NA
16287,tre-tucker,WR,Tre Tucker,LV,0,0,0,15.94,0.09,1.28,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.1,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,5.95,#30,240,104,2.75,4700,0.59,3.4,3300,1.03,2.75,10,0.28,NA
12394,deandre-carter,WR,DeAndre Carter,CHI,0,0,0,16.14,0.09,1.33,NA,NA,NA,NA,NA,NA,NumberFire,NA,2.05,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,#28,241,105,2.7,4600,0.59,3.42,3200,1.07,2.7,10,0.27,NA
15292,dyami-brown,WR,Dyami Brown,WSH,0,0,0,15.44,0.07,1.12,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.93,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86,5.72,#13,246,106,2.5,4100,0.61,3.07,3200,0.96,2.5,10,0.25,NA
13893,trent-sherfield,WR,Trent Sherfield,MIN,0,0,0,14.58,0.08,1.25,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.92,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,#9,247,107,2.54,4200,0.6,3.18,NA,NA,2.54,NA,NA,NA
16374,grant-dubose,WR,Grant DuBose,MIA,0,0,0,15.3,0.07,1.46,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.9,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,5.68,#6,249,108,2.64,4000,0.66,3.39,3000,1.13,2.64,10,0.26,NA
16192,parker-washington,WR,Parker Washington,JAC,0,0,0,13.18,0.08,1.24,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.76,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,5.49,#7,251,109,2.36,4300,0.55,3.01,3000,1,2.36,10,0.24,NA
15752,treylon-burks,WR,Treylon Burks,TEN,0,0,0,13.63,0.06,1.03,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.72,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.44,#20,253,110,2.22,4500,0.49,2.74,3200,0.86,2.22,10,0.22,NA
15777,calvin-austin-iii,WR,Calvin Austin III,PIT,0,0,0,12.92,0.07,1.11,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.67,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.37,#1,254,111,2.23,4200,0.53,2.8,3000,0.93,2.23,10,0.22,NA
16393,jake-bobo,WR,Jake Bobo,SEA,0,0,0,11.61,0.08,1.01,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.59,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08,5.26,#17,255,112,2.13,4400,0.48,2.64,3000,0.88,2.13,10,0.21,NA
16632,jermaine-burton,WR,Jermaine Burton,CIN,0,0,0,10.43,0.09,0.84,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.56,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,#31,256,113,1.98,4600,0.43,2.41,3000,0.8,1.98,10,0.2,NA
16635,luke-mccaffrey,WR,Luke McCaffrey,WSH,0,0,0,12.39,0.06,0.99,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.55,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.21,#13,257,114,2.07,4300,0.48,2.58,3700,0.7,2.07,10,0.21,NA
16364,jalen-brooks,WR,Jalen Brooks,DAL,0,0,0,10.79,0.08,0.93,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.53,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12,5.18,#24,258,115,2,4300,0.47,2.48,3100,0.8,2,10,0.2,NA
16183,jalin-hyatt,WR,Jalin Hyatt,NYG,0,0,0,12.49,0.05,1.14,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.53,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12,5.18,#15,258,115,2.08,4500,0.46,2.67,3100,0.86,2.08,10,0.21,NA
16619,troy-franklin,WR,Troy Franklin,DEN,0,0,0,12.08,0.06,1.01,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.52,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.17,#25,260,117,2.03,4200,0.48,2.56,3000,0.85,2.03,10,0.2,NA
13652,cedrick-wilson,WR,Cedrick Wilson,NO,0,0,0,10.07,0.08,0.85,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.49,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.12,#29,261,118,1.87,4300,0.43,2.32,3500,0.66,1.87,NA,NA,NA
13066,kalif-raymond,WR,Kalif Raymond,DET,0,0,0,11.5,0.06,0.86,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.47,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.1,#22,262,119,1.88,4800,0.39,2.34,3600,0.65,1.88,10,0.19,NA
13348,david-moore,WR,David Moore,CAR,0,0,0,11.19,0.05,0.77,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.39,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,4.99,#11,267,120,1.76,4200,0.42,2.17,3000,0.72,1.76,10,0.18,NA
15981,kavontae-turpin,WR,KaVontae Turpin,DAL,0.25,1.35,0.01,8.11,0.06,0.72,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.36,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,4.95,#24,268,121,1.69,4400,0.38,2.07,3300,0.63,1.69,10,0.17,NA
16202,ronnie-bell,WR,Ronnie Bell,SF,0,0,0,8.6,0.08,0.77,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.29,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.85,#32,272,122,1.71,4100,0.42,2.1,3000,0.7,1.71,10,0.17,NA
14315,ashton-dulin,WR,Ashton Dulin,IND,0,0,0,9.27,0.06,0.73,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.28,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,4.84,#4,273,123,1.63,4500,0.36,2.01,3200,0.63,1.63,10,0.16,NA
16199,trey-palmer,WR,Trey Palmer,TB,0,0,0,9.02,0.06,0.79,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.22,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#12,274,124,1.64,4400,0.37,2.04,3100,0.66,1.64,10,0.16,NA
16625,johnny-wilson,WR,Johnny Wilson,PHI,0,0,0,9.01,0.05,0.72,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.21,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.75,#2,276,125,1.54,4500,0.34,1.91,3300,0.58,1.54,10,0.15,NA
12184,jamison-crowder,WR,Jamison Crowder,WSH,0,0,0,9.02,0.05,0.82,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.17,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#13,278,126,1.59,4100,0.39,2.01,3000,0.67,1.59,10,0.16,NA
