player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Deebo Samuel,WR,SF,NA,3.8,3.8,52.5,NA,NA,0.3,1.4,9.2,NA,0.1,0.1,8.28,NA,14702,FleaFlicker,14136,@BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR14,0.4,61.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,4.1,4.1,58.2,NA,NA,0.3,0,0.6,NA,0,0,7.88,NA,15658,FleaFlicker,14974,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR28,0.3,58.9,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,4.7,4.7,58.5,NA,NA,0.3,0,0.4,NA,0,0,7.81,NA,15751,FleaFlicker,14860,@BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR22,0.3,58.9,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,4.2,4.2,55.1,NA,NA,0.3,0.6,3.8,NA,0,0,7.79,NA,17627,FleaFlicker,16204,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR31,0.3,58.8,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.1,3.1,55,NA,NA,0.3,0.5,2.8,NA,0,0.1,7.78,NA,16830,FleaFlicker,15756,CHIThu 12:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR26,0.3,57.8,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4,4,57.3,NA,NA,0.3,0,0.1,NA,0,0.1,7.74,NA,18381,FleaFlicker,16614,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR21,0.3,57.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,3.9,3.9,56.1,NA,NA,0.3,0.2,1.2,NA,0,0.1,7.67,NA,18361,FleaFlicker,16618,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR33,0.3,57.3,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.8,3.8,48.4,NA,NA,0.3,0.9,6.2,NA,0.1,0.1,7.56,NA,17674,FleaFlicker,16184,MIAThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR20,0.4,54.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.5,4.5,56.2,NA,NA,0.3,0.5,2.2,NA,0,0.1,7.54,NA,13764,FleaFlicker,13635,@DETThu 12:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR39,0.3,58.4,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.3,5.3,56.1,NA,NA,0.3,0.2,1.4,NA,0,0.1,7.43,NA,14949,FleaFlicker,14127,@KCFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR40,0.3,57.4,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDeVonta Smith,WR,PHI,NA,4.5,4.5,56.8,NA,NA,0.3,0,0.2,NA,0,0.1,7.34,NA,16253,FleaFlicker,15282,@BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR27,0.3,56.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,4.8,4.8,53,NA,NA,0.3,0.2,1,NA,0,0,7.22,NA,16947,FleaFlicker,15761,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR23,0.3,54.1,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,BUF,NA,3.8,3.8,50.2,NA,NA,0.4,0,0.1,NA,0,0,7.17,NA,11177,FleaFlicker,12175,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR34,0.4,50.3,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.5,3.5,49.2,NA,NA,0.3,0.3,1.1,NA,0,0,7.03,NA,17593,FleaFlicker,16188,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR44,0.3,50.3,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,KC,NA,4.1,4.1,46.7,NA,NA,0.4,0,0.2,NA,0,0.1,6.97,NA,9311,FleaFlicker,11232,LVFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR35,0.4,46.8,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4.1,4.1,51.7,NA,NA,0.3,0.3,1.3,NA,0,0.1,6.82,NA,16236,FleaFlicker,15284,@GBThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR38,0.3,53,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.9,3.9,51.6,NA,NA,0.3,0.2,0.8,NA,0,0.1,6.8,NA,18384,FleaFlicker,16616,@DETThu 12:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR42,0.3,52.4,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.6,3.6,49.2,NA,NA,0.3,0.3,1.2,NA,0,0.1,6.8,NA,17613,FleaFlicker,16186,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR46,0.3,50.5,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,3.9,3.9,53.3,NA,NA,0.2,0,0.3,NA,0,0.1,6.68,NA,15544,FleaFlicker,14833,@DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR43,0.2,53.5,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.1,4.1,52,NA,NA,0.3,0,0.1,NA,0,0.1,6.67,NA,15603,FleaFlicker,14842,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR49,0.3,52,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.1,3.1,41.5,NA,NA,0.3,1.1,4.2,NA,0.1,0,6.67,NA,18363,FleaFlicker,16620,LVFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR47,0.4,45.7,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3,3,45,NA,NA,0.3,0.2,1.3,NA,0,0,6.65,NA,16896,FleaFlicker,15789,MIAThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR41,0.3,46.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,NO,NA,2.8,2.8,48.8,NA,NA,0.3,0,0.3,NA,0,0,6.55,NA,13952,FleaFlicker,13793,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR66,0.3,49.1,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,4.7,4.7,50,NA,NA,0.3,0,0.2,NA,0,0.1,6.52,NA,9380,FleaFlicker,11222,@DETThu 12:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR51,0.3,50.2,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTRomeo Doubs,WR,GB,NA,3.6,3.6,45.6,NA,NA,0.3,0,0.1,NA,0,0.1,6.33,NA,16941,FleaFlicker,15779,MIAThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR45,0.3,45.7,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.2,3.2,43,NA,NA,0.3,0,0.2,NA,0,0.1,6.18,NA,18392,FleaFlicker,16617,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR48,0.3,43.2,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.5,3.5,47,NA,NA,0.2,0,0.3,NA,0,0,6.13,NA,17643,FleaFlicker,16191,@DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR36,0.2,47.3,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,4.3,4.3,43.1,NA,NA,0.3,0,0.2,NA,0,0.1,5.77,NA,9891,FleaFlicker,11938,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR73,0.3,43.3,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,3,3,41,NA,NA,0.3,0,0.1,NA,0,0,5.75,NA,16248,FleaFlicker,15293,PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR50,0.3,41.1,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.8,2.8,39.8,NA,NA,0.3,0,0.2,NA,0,0,5.65,NA,16192,FleaFlicker,15109,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR69,0.3,40,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,4,4,45,NA,NA,0.2,0.1,1.2,NA,0,0.1,5.65,NA,17724,FleaFlicker,16342,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR53,0.2,46.2,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.6,3.6,40.4,NA,NA,0.2,0.4,1.9,NA,0,0,5.61,NA,18373,FleaFlicker,16639,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR54,0.2,42.4,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,3.1,3.1,41.6,NA,NA,0.2,0,0.2,NA,0,0,5.58,NA,13120,FleaFlicker,13172,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR64,0.2,41.8,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.4,2.4,41.1,NA,NA,0.2,0,0.1,NA,0,0,5.47,NA,16842,FleaFlicker,15768,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR62,0.2,41.3,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,DEN,NA,3.4,3.4,37.4,NA,NA,0.3,0,0,NA,0,0,5.26,NA,18587,FleaFlicker,16788,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR72,0.3,37.4,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,3,3,39.2,NA,NA,0.2,0,0.5,NA,0,0,5.25,NA,17725,FleaFlicker,16193,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR81,0.2,39.7,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,3.1,3.1,37.4,NA,NA,0.2,0,0.6,NA,0,0,5.1,NA,17622,FleaFlicker,16187,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR37,0.2,38,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.1,3.1,33.3,NA,NA,0.2,0.6,4.3,NA,0,0,5.04,NA,13934,FleaFlicker,13641,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR75,0.2,37.6,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,3.2,3.2,37.6,NA,NA,0.2,0,0.1,NA,0,0,5.01,NA,11242,FleaFlicker,12187,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR60,0.2,37.6,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.2,4.2,38.8,NA,NA,0.2,0.1,1.8,NA,0,0,4.94,NA,16869,FleaFlicker,15757,@DALThu 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR57,0.2,40.5,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,3.4,3.4,38.4,NA,NA,0.2,0,0.5,NA,0,0,4.87,NA,16265,FleaFlicker,15288,@DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR52,0.2,39,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,2.8,2.8,36.1,NA,NA,0.2,0,0.1,NA,0,0,4.8,NA,16292,FleaFlicker,15319,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR74,0.2,36.1,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,2.8,2.8,32.8,NA,NA,0.1,0.8,3.8,NA,0,0,4.76,NA,17635,FleaFlicker,16287,@KCFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR79,0.2,36.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,2.4,2.4,32.8,NA,NA,0.2,0,0.2,NA,0,0,4.64,NA,12106,FleaFlicker,12785,@NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR61,0.2,33,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.7,2.7,34.3,NA,NA,0.2,0,0.1,NA,0,0,4.6,NA,17671,FleaFlicker,16206,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR65,0.2,34.4,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,2.7,2.7,29.2,NA,NA,0.2,0.6,2.4,NA,0,0,4.5,NA,12058,FleaFlicker,12658,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR83,0.2,31.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.4,2.4,33.9,NA,NA,0.2,0.1,0.6,NA,0,0,4.43,NA,14833,FleaFlicker,14122,@DALThu 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR71,0.2,34.5,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJalen Coker,WR,CAR,NA,2.7,2.7,32.6,NA,NA,0.2,0,0,NA,0,0,4.43,NA,18787,FleaFlicker,16809,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR59,0.2,32.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,2.8,2.8,32.8,NA,NA,0.2,0,0.3,NA,0,0,4.41,NA,13364,FleaFlicker,13418,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR95,0.2,33,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDBrandin Cooks,WR,DAL,NA,2.9,2.9,32.9,NA,NA,0.2,0,0,NA,0,0,4.27,NA,10242,FleaFlicker,11674,NYGThu 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR87,0.2,32.9,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,2.2,2.2,31.8,NA,NA,0.2,0.2,0.7,NA,0,0,4.23,NA,18395,FleaFlicker,16626,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR70,0.2,32.5,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2,2,27.9,NA,NA,0.2,0,0.2,NA,0,0,4.05,NA,17792,FleaFlicker,16195,MIAThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR68,0.2,28.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2.6,2.6,29.4,NA,NA,0.2,0,0.1,NA,0,0,3.9,NA,16872,FleaFlicker,15788,NYGThu 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR76,0.2,29.6,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,2.3,2.3,27.3,NA,NA,0.2,0,0,NA,0,0,3.89,NA,15148,FleaFlicker,14118,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR109,0.2,27.3,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,2.3,2.3,28.3,NA,NA,0.2,0,0.4,NA,0,0,3.79,NA,17738,FleaFlicker,16192,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR94,0.2,28.6,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,2,2,26.4,NA,NA,0.2,0,1.6,NA,0,0,3.73,NA,16921,FleaFlicker,15777,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR84,0.2,28,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,2,2,24.8,NA,NA,0.2,0.1,0.6,NA,0,0,3.6,NA,18466,FleaFlicker,16619,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR78,0.2,25.4,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,BAL,NA,1.9,1.9,23.7,NA,NA,0.2,0.1,0.4,NA,0,0,3.51,NA,14754,FleaFlicker,14208,PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR63,0.2,24.1,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,1.9,1.9,21.8,NA,NA,0.2,0.3,1.6,NA,0,0,3.38,NA,18435,FleaFlicker,16628,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR58,0.2,23.4,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.8,1.8,23,NA,NA,0.2,0,0.3,NA,0,0,3.33,NA,17754,FleaFlicker,16207,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR77,0.2,23.3,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Austin,WR,NO,NA,2.4,2.4,27.4,NA,NA,0.1,0,0,NA,0,0,3.3,NA,17200,FleaFlicker,15765,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,27.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,1.6,1.6,21,NA,NA,0.1,0.8,3.4,NA,0,0,3.3,NA,17631,FleaFlicker,16189,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR101,0.1,24.4,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,1.8,1.8,22.4,NA,NA,0.1,0,0.2,NA,0,0,3.14,NA,18377,FleaFlicker,16622,@BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR55,0.1,22.6,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,MIA,NA,1.6,1.6,21.1,NA,NA,0.2,0,0.1,NA,0,0,3.06,NA,10243,FleaFlicker,11679,@GBThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR103,0.2,21.2,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,DET,NA,1.5,1.5,21.7,NA,NA,0.1,0,0.1,NA,0,0,3,NA,13209,FleaFlicker,13377,CHIThu 12:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR96,0.1,21.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,NO,NA,1.8,1.8,22,NA,NA,0.1,0,0.2,NA,0,0,2.98,NA,13915,FleaFlicker,13652,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR115,0.1,22.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,1.8,1.8,21.4,NA,NA,0.1,0.3,1.8,NA,0,0,2.92,NA,16672,FleaFlicker,15995,@KCFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,23.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,1.6,1.6,20,NA,NA,0.1,0,0.2,NA,0,0,2.91,NA,18454,FleaFlicker,16632,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR98,0.1,20.2,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,1.8,1.8,22.1,NA,NA,0.1,0,0.1,NA,0,0,2.86,NA,13117,FleaFlicker,13348,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR108,0.1,22.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie,WR,HOU,NA,1.7,1.7,21.2,NA,NA,0.1,0,0.3,NA,0,0,2.85,NA,16849,FleaFlicker,15759,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR82,0.1,21.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,1.8,1.8,19.9,NA,NA,0.1,0,0.1,NA,0,0,2.81,NA,12950,FleaFlicker,13156,LVFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR80,0.1,19.9,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,2.1,2.1,21.7,NA,NA,0.1,0,0.1,NA,0,0,2.78,NA,12051,FleaFlicker,12650,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR91,0.1,21.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,1.6,1.6,20,NA,NA,0.1,0,0.3,NA,0,0,2.73,NA,15107,FleaFlicker,14592,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,20.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,1.6,1.6,19.8,NA,NA,0.1,0.1,0.4,NA,0,0,2.72,NA,17018,FleaFlicker,15786,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR93,0.1,20.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,1.2,1.2,13.6,NA,NA,0.1,0.2,2.2,NA,0,0,2.46,NA,12930,FleaFlicker,13157,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR99,0.2,15.8,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.4,1.4,17.5,NA,NA,0.1,0,0.1,NA,0,0,2.44,NA,16821,FleaFlicker,15755,@BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR100,0.1,17.6,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
