player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds
Jakobi Meyers,WR,LV,NA,3.9,3.9,44.3,NA,NA,0.2,0.1,0.9,NA,0,0.1,5.86,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR54,0.2,45.2,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.4,3.4,40.6,NA,NA,0.3,0,0.1,NA,0,0.1,5.77,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,@PHIFri 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR51,0.3,40.7,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,3.5,3.5,43.8,NA,NA,0.2,0.5,2.5,NA,0,0.1,5.73,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR68,0.2,46.2,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3,3,40,NA,NA,0.2,0.1,0.7,NA,0,0,5.54,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR63,0.2,40.8,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3,3,41.1,NA,NA,0.2,0.1,1.5,NA,0,0.1,5.54,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR50,0.2,42.6,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,3,3,39.3,NA,NA,0.3,0,0.3,NA,0,0,5.48,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,@PHIFri 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR61,0.3,39.6,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Lynn Polk,WR,NE,NA,3.4,3.4,43.3,NA,NA,0.2,0,0.2,NA,0,0,5.48,NA,18389,FleaFlicker,16631,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR65,0.2,43.6,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,4,4,40,NA,NA,0.2,0,0.1,NA,0,0.1,5.41,NA,9891,FleaFlicker,11938,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR67,0.2,40,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3.3,3.3,39.3,NA,NA,0.2,0.2,1.3,NA,0,0.1,5.4,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,@CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR57,0.2,40.6,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,2.8,2.8,36.3,NA,NA,0.2,0,0.2,NA,0,0,4.89,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR64,0.2,36.5,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3,3,36.9,NA,NA,0.2,0,0.1,NA,0,0,4.8,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR66,0.2,37,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,3.6,3.6,33.4,NA,NA,0.2,0.5,3.1,NA,0,0.1,4.68,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR72,0.2,36.5,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.7,2.7,34.6,NA,NA,0.2,0,0.1,NA,0,0,4.51,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,@KCThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR69,0.2,34.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,2.5,2.5,31.9,NA,NA,0.2,0,0.1,NA,0,0,4.37,NA,12106,FleaFlicker,12785,NA,NA,NA,NA,NA,@DETSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR74,0.2,32.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.5,2.5,33.8,NA,NA,0.2,0,0.1,NA,0,0,4.33,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR79,0.2,33.9,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Chark,WR,LAC,NA,2.1,2.1,30.4,NA,NA,0.2,0,0.1,NA,0,0,4.24,NA,13790,FleaFlicker,13668,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR85,0.2,30.6,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,2.5,2.5,31.8,NA,NA,0.1,0.2,1.4,NA,0,0,4.18,NA,17631,FleaFlicker,16189,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR73,0.1,33.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,2.5,2.5,31.1,NA,NA,0.1,0,0.1,NA,0,0,3.98,NA,17648,FleaFlicker,16183,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR80,0.1,31.2,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,2.4,2.4,27.9,NA,NA,0.2,0,0.4,NA,0,0,3.95,NA,18435,FleaFlicker,16628,NA,NA,NA,NA,NA,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR78,0.2,28.2,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,2.3,2.3,27.9,NA,NA,0.2,0.2,1.1,NA,0,0,3.91,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR70,0.2,29.1,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,2.3,2.3,28.6,NA,NA,0.2,0,0.2,NA,0,0,3.82,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR87,0.2,28.8,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,2.2,2.2,26.9,NA,NA,0.2,0.1,0.4,NA,0,0,3.79,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR77,0.2,27.3,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,2.5,2.5,28.6,NA,NA,0.2,0,0.4,NA,0,0,3.78,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR62,0.2,29,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,2.8,2.8,28.9,NA,NA,0.1,0.1,0.4,NA,0,0,3.75,NA,12051,FleaFlicker,12650,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR82,0.1,29.3,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DEN,NA,2.2,2.2,28.1,NA,NA,0.1,0,0.1,NA,0,0,3.67,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR90,0.1,28.1,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,2.6,2.6,27.2,NA,NA,0.1,0.2,1.2,NA,0,0,3.64,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR88,0.1,28.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRRicky Pearsall,WR,SF,NA,1.9,1.9,22.6,NA,NA,0.2,0.3,1.3,NA,0,0,3.51,NA,18377,FleaFlicker,16622,NA,NA,NA,NA,NA,NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR75,0.2,23.9,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA
DHollywood Brown,WR,KC,NA,1.7,1.7,23.6,NA,NA,0.2,0,0.4,NA,0,0,3.42,NA,14661,FleaFlicker,14105,NA,NA,NA,NA,NA,BALThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR45,0.2,24,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,2,2,24.7,NA,NA,0.2,0,0.2,NA,0,0,3.39,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,GBFri 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR71,0.2,24.9,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,1.9,1.9,24.6,NA,NA,0.1,0,0.5,NA,0,0,3.39,NA,18409,FleaFlicker,16629,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR81,0.1,25.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,1.7,1.7,21.2,NA,NA,0.1,0.3,1.4,NA,0,0,3.2,NA,17767,FleaFlicker,16199,NA,NA,NA,NA,NA,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR102,0.2,22.6,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2,2,24.4,NA,NA,0.1,0,0.1,NA,0,0,3.19,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,@CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR93,0.1,24.5,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,1.7,1.7,23.8,NA,NA,0.1,0,0.1,NA,0,0,3.15,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR98,0.1,23.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,1.8,1.8,22,NA,NA,0.1,0.4,2.2,NA,0,0,3.1,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR110,0.1,24.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.8,1.8,20.9,NA,NA,0.2,0,0.1,NA,0,0,3.1,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR83,0.2,21,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,1.7,1.7,23,NA,NA,0.1,0,0.1,NA,0,0,2.95,NA,13120,FleaFlicker,13172,NA,NA,NA,NA,NA,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR104,0.1,23.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,1.6,1.6,19.8,NA,NA,0.1,0,0.3,NA,0,0,2.89,NA,18473,FleaFlicker,16621,NA,NA,NA,NA,NA,@KCThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR103,0.1,20.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,1.6,1.6,21.7,NA,NA,0.1,0,0.1,NA,0,0,2.88,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR109,0.1,21.8,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,1.8,1.8,20.4,NA,NA,0.1,0.1,0.7,NA,0,0,2.87,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR84,0.1,21.1,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.6,1.6,19.6,NA,NA,0.1,0.1,1.4,NA,0,0,2.8,NA,12441,FleaFlicker,13066,NA,NA,NA,NA,NA,LARSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR107,0.1,20.9,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,1.8,1.8,22,NA,NA,0.1,0,0.1,NA,0,0,2.77,NA,17656,FleaFlicker,16197,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR97,0.1,22.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,1.6,1.6,19,NA,NA,0.1,0,0.2,NA,0,0,2.76,NA,18454,FleaFlicker,16632,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR76,0.1,19.2,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.4,1.4,18.8,NA,NA,0.1,0,0,NA,0,0,2.7,NA,13851,FleaFlicker,13776,NA,NA,NA,NA,NA,BALThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR129,0.1,18.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,NYJ,NA,1.7,1.7,18,NA,NA,0.1,0.2,1.6,NA,0,0,2.66,NA,18388,FleaFlicker,16636,NA,NA,NA,NA,NA,@SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR86,0.1,19.6,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.4,1.4,19.2,NA,NA,0.1,0,0.2,NA,0,0,2.58,NA,15564,FleaFlicker,14858,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR114,0.1,19.4,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,NE,NA,1.6,1.6,19.6,NA,NA,0.1,0,0.1,NA,0,0,2.55,NA,15695,FleaFlicker,14977,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR100,0.1,19.7,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,1.6,1.6,15.9,NA,NA,0.1,0.4,2,NA,0,0,2.47,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR125,0.1,17.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,1.4,1.4,17.3,NA,NA,0.1,0,0.1,NA,0,0,2.44,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,@SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR118,0.1,17.3,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,1.4,1.4,17.3,NA,NA,0.1,0,0.1,NA,0,0,2.38,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR116,0.1,17.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,1.4,1.4,17,NA,NA,0.1,0,0.1,NA,0,0,2.35,NA,17643,FleaFlicker,16191,NA,NA,NA,NA,NA,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR101,0.1,17.1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,NO,NA,1.4,1.4,16.7,NA,NA,0.1,0,0.1,NA,0,0,2.32,NA,13915,FleaFlicker,13652,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR131,0.1,16.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,1.4,1.4,15.7,NA,NA,0.1,0.3,1.8,NA,0,0,2.27,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR120,0.1,17.6,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,MIA,NA,1.6,1.6,16.1,NA,NA,0.1,0,0.2,NA,0,0,2.21,NA,13909,FleaFlicker,13638,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,16.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javon Baker,WR,NE,NA,1.3,1.3,15.5,NA,NA,0.1,0,0.3,NA,0,0,2.04,NA,18457,FleaFlicker,16637,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR89,0.1,15.8,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,1.2,1.2,15.3,NA,NA,0.1,0.1,0.8,NA,0,0,2.01,NA,16803,FleaFlicker,15752,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR96,0.1,16.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,1.2,1.2,14.7,NA,NA,0.1,0,0.1,NA,0,0,2,NA,11178,FleaFlicker,12181,NA,NA,NA,NA,NA,@KCThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR117,0.1,14.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,1.3,1.3,15.4,NA,NA,0.1,0,0,NA,0,0,2,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR124,0.1,15.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPOdell Beckham,WR,MIA,NA,1.1,1.1,13.1,NA,NA,0.1,0,0.2,NA,0,0,1.93,NA,10243,FleaFlicker,11679,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR94,0.1,13.3,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,1,1,11.8,NA,NA,0.1,0.1,1.1,NA,0,0,1.83,NA,18498,FleaFlicker,16684,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR111,0.1,13,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPKendrick Bourne,WR,NE,NA,1,1,12.8,NA,NA,0.1,0,0.3,NA,0,0,1.79,NA,13364,FleaFlicker,13418,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR91,0.1,13.1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,1,1,13.2,NA,NA,0.1,0,0,NA,0,0,1.78,NA,14600,FleaFlicker,13963,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,13.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,1.2,1.2,12.4,NA,NA,0.1,0,0.1,NA,0,0,1.77,NA,12950,FleaFlicker,13156,NA,NA,NA,NA,NA,BALThu 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,12.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,1.1,1.1,13.6,NA,NA,0.1,0.1,0.6,NA,0,0,1.76,NA,16835,FleaFlicker,15787,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,14.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,0.9,0.9,10.2,NA,NA,0.1,0.4,2.6,NA,0,0,1.74,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,@CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,12.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.T. Perry,WR,NO,NA,1,1,13.1,NA,NA,0.1,0,0.1,NA,0,0,1.74,NA,17771,FleaFlicker,16196,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR95,0.1,13.2,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,6.95,96.32,NA,NA,0.73,0.39,2.49,NA,0.02,NA,14.36,NA,tyreek-hill,NumberFire,12801,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,22.52,#14,30,1,17.84,21.33,17.84,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.79,82.42,NA,NA,0.6,0.27,1.66,NA,0.01,NA,12,NA,ja-marr-chase,NumberFire,15281,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,19.33,#22,48,2,15.36,18.82,15.36,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.55,85.53,NA,NA,0.52,0.14,0.83,NA,0.01,NA,11.77,NA,amon-ra-st-brown,NumberFire,15287,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,19.02,#25,49,3,15.07,18.37,15.07,NA
Justin Jefferson,WR,MIN,NA,NA,6.53,85.33,NA,NA,0.5,0,0,NA,0,NA,11.51,NA,justin-jefferson,NumberFire,14836,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,18.67,#11,51,4,14.78,18.06,14.78,NA
Puka Nacua,WR,LA,NA,NA,6.1,82.92,NA,NA,0.49,0.13,0.7,NA,0.01,NA,11.31,NA,puka-nacua,NumberFire,16211,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22,18.4,#16,52,5,14.37,17.45,14.37,NA
CeeDee Lamb,WR,DAL,NA,NA,6.71,83.96,NA,NA,0.45,0.26,1.49,NA,0.01,NA,11.2,NA,ceedee-lamb,NumberFire,14832,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,18.25,#1,55,6,14.56,17.98,14.56,NA
A.J. Brown,WR,PHI,NA,NA,5.86,78.72,NA,NA,0.5,0,0,NA,0,NA,10.8,NA,a-j-brown,NumberFire,14104,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,17.71,#24,58,7,13.7,16.69,13.7,NA
Nico Collins,WR,HOU,NA,NA,5.06,77.66,NA,NA,0.42,0.26,1.33,NA,0.01,NA,10.47,NA,nico-collins,NumberFire,15290,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,17.27,#19,59,8,12.97,15.53,12.97,NA
Jaylen Waddle,WR,MIA,NA,NA,5.56,77.8,NA,NA,0.41,0.26,1.61,NA,0.01,NA,10.45,NA,jaylen-waddle,NumberFire,15284,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,17.24,#14,60,9,13.22,16.02,13.22,NA
Cooper Kupp,WR,LA,NA,NA,5.63,71.93,NA,NA,0.48,0.26,1.38,NA,0.01,NA,10.25,NA,cooper-kupp,NumberFire,13164,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,16.97,#16,62,10,13.05,15.89,13.05,NA
Garrett Wilson,WR,NYJ,NA,NA,6.36,70,NA,NA,0.48,0.4,2.22,NA,0.01,NA,10.03,NA,garrett-wilson,NumberFire,15753,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,16.67,#6,64,11,13.2,16.46,13.2,NA
Drake London,WR,ATL,NA,NA,5.79,73.42,NA,NA,0.46,0,0,NA,0,NA,10.02,NA,drake-london,NumberFire,15751,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,16.66,#5,65,12,12.92,15.86,12.92,NA
Mike Evans,WR,TB,NA,NA,4.47,64.99,NA,NA,0.55,0,0,NA,0,NA,9.79,NA,mike-evans,NumberFire,11671,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,16.35,#32,66,13,12.05,14.29,12.05,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,5.84,71.04,NA,NA,0.43,0,0,NA,0,NA,9.68,NA,marvin-harrison-jr,NumberFire,16614,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,16.2,#8,68,14,12.56,15.51,12.56,NA
