player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Jaylen Warren,RB,PIT,NA,9.3,39.1,NA,0.2,2.3,2.3,15.3,NA,NA,0.1,0.1,7.08,NA,17137,FleaFlicker,15742,NA,NA,NA,NA,NA,NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB42,0.3,54.4,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,WAS,NA,6.7,27,NA,0.2,2.8,2.8,22.4,NA,NA,0.1,0.1,6.8,NA,13325,FleaFlicker,13404,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB38,0.3,49.4,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,8.1,38.1,NA,0.2,1,1,7.7,NA,NA,0,0,6.12,NA,16993,FleaFlicker,15712,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB44,0.3,45.8,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,8.2,34,NA,0.2,1.5,1.5,9.7,NA,NA,0,0.1,5.47,NA,14736,FleaFlicker,14080,NA,NA,NA,NA,NA,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB41,0.2,43.7,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,6.5,27.4,NA,0.2,1.2,1.2,8.8,NA,NA,0.1,0.1,5.28,NA,17716,FleaFlicker,16175,NA,NA,NA,NA,NA,@WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB51,0.3,36.2,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,5.9,27.4,NA,0.2,1.2,1.2,8.9,NA,NA,0.1,0.1,5.07,NA,18456,FleaFlicker,16596,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB40,0.3,36.3,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,5.2,21.7,NA,0.1,2,2,13.7,NA,NA,0.1,0,4.6,NA,17667,FleaFlicker,16169,NA,NA,NA,NA,NA,BUFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB45,0.2,35.4,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,6.2,23.4,NA,0.1,1.6,1.6,12.3,NA,NA,0,0,4.51,NA,15591,FleaFlicker,14852,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB58,0.2,35.6,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,4.9,23.4,NA,0.2,1.4,1.4,9.2,NA,NA,0.1,0,4.44,NA,18238,FleaFlicker,16390,NA,NA,NA,NA,NA,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB56,0.2,32.6,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,6.1,24.3,NA,0.2,1.4,1.4,8.7,NA,NA,0,0,4.44,NA,17020,FleaFlicker,15723,NA,NA,NA,NA,NA,@LARL 20-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB47,0.2,33,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,6.2,22.7,NA,0.2,1.3,1.3,8.8,NA,NA,0.1,0,4.41,NA,12025,FleaFlicker,12625,NA,NA,NA,NA,NA,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB68,0.2,31.5,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,5.4,24.4,NA,0.2,1.1,1.1,8.3,NA,NA,0,0,4.39,NA,18523,FleaFlicker,16757,NA,NA,NA,NA,NA,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB48,0.2,32.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,6.1,25.2,NA,0.2,0.9,0.9,7.9,NA,NA,0,0,4.39,NA,18460,FleaFlicker,16603,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB46,0.2,33,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,3.7,13.6,NA,0.1,2.3,2.3,18.4,NA,NA,0.1,0,4.3,NA,14767,FleaFlicker,14086,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB54,0.2,32,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,5.2,18.4,NA,0.1,1.9,1.9,15.4,NA,NA,0.1,0,4.2,NA,16909,FleaFlicker,15733,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB77,0.1,33.8,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,4.5,20.2,NA,0.1,1.6,1.6,12,NA,NA,0.1,0,4.06,NA,15453,FleaFlicker,14331,NA,NA,NA,NA,NA,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB83,0.1,32.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,6,23,NA,0.1,0.8,0.8,6.1,NA,NA,0,0,3.83,NA,18234,FleaFlicker,16432,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB62,0.2,29.1,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,5.1,22.4,NA,0.1,1,1,8,NA,NA,0,0,3.78,NA,17227,FleaFlicker,15965,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.1,30.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,5.7,22.1,NA,0.1,0.9,0.9,6.2,NA,NA,0,0,3.64,NA,16918,FleaFlicker,15714,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB59,0.1,28.2,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,3.9,18.4,NA,0.1,0.8,0.8,6,NA,NA,0,0,3.31,NA,18278,FleaFlicker,16166,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB76,0.2,24.4,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,4.1,20.2,NA,0.1,0.6,0.6,4.5,NA,NA,0,0,3.29,NA,16914,FleaFlicker,15717,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB69,0.1,24.7,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Steele,RB,KC,NA,4.4,19.2,NA,0.2,0.4,0.4,3.2,NA,NA,0,0,3.26,NA,18932,FleaFlicker,16612,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB80,0.2,22.3,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,5.2,20.1,NA,0.1,1,1,7.2,NA,NA,0,0.1,3.22,NA,14745,FleaFlicker,14079,NA,NA,NA,NA,NA,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB79,0.1,27.2,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,3.9,18,NA,0.1,0.9,0.9,6,NA,NA,0,0,3.16,NA,17661,FleaFlicker,16171,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB63,0.1,24,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,4.6,17.6,NA,0.1,0.5,0.5,3.3,NA,NA,0,0,2.95,NA,18441,FleaFlicker,16593,NA,NA,NA,NA,NA,MINW 30-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.95,RB55,0.1,20.9,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,4.5,17.1,NA,0.1,0.4,0.4,2.5,NA,NA,0,0,2.64,NA,18442,FleaFlicker,16594,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB57,0.1,19.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,3.4,12.2,NA,0.1,0.7,0.7,4.5,NA,NA,0,0,2.33,NA,16480,FleaFlicker,15255,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB82,0.1,16.7,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estime,RB,DEN,NA,3.8,15.2,NA,0.1,0.2,0.2,1.5,NA,NA,0,0,2.31,NA,18515,FleaFlicker,16595,NA,NA,NA,NA,NA,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB67,0.1,16.7,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,2.3,10.3,NA,0.1,1,1,7,NA,NA,0.1,0,2.26,NA,17978,FleaFlicker,16385,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB89,0.1,17.4,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.7,3,NA,0,1.4,1.4,12.2,NA,NA,0.1,0,2.16,NA,9410,FleaFlicker,11367,NA,NA,NA,NA,NA,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,15.1,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,3.3,13.3,NA,0.1,0.3,0.3,1.9,NA,NA,0,0,2.12,NA,18459,FleaFlicker,16610,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB53,0.1,15.2,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,3.3,10.3,NA,0.1,0.5,0.5,4.6,NA,NA,0,0,1.89,NA,17175,FleaFlicker,15730,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB65,0.1,14.9,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,KC,NA,1.5,4.9,NA,0,1.2,1.2,9.1,NA,NA,0.1,0,1.86,NA,13011,FleaFlicker,13133,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB71,0.1,14,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,1.9,6.2,NA,0,1.1,1.1,8.9,NA,NA,0,0,1.85,NA,13581,FleaFlicker,13148,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB88,0.1,15.1,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,2.2,9.9,NA,0.1,0.5,0.5,3,NA,NA,0,0,1.75,NA,13040,FleaFlicker,13139,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB72,0.1,12.9,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,2.8,9.8,NA,0.1,0.3,0.3,2.5,NA,NA,0,0,1.69,NA,18482,FleaFlicker,16688,NA,NA,NA,NA,NA,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB64,0.1,12.3,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CLE,NA,2.4,8.1,NA,0.1,0.5,0.5,4.2,NA,NA,0,0,1.57,NA,12987,FleaFlicker,13134,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB75,0.1,12.2,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,DAL,NA,1.7,8.8,NA,0.1,0.4,0.4,3,NA,NA,0,0,1.52,NA,12929,FleaFlicker,13128,NA,NA,NA,NA,NA,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB90,0.1,11.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,0.7,4,NA,0,0.8,0.8,6.4,NA,NA,0.1,0,1.51,NA,14842,FleaFlicker,14095,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB70,0.1,10.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,NE,NA,2.2,6.7,NA,0,0.5,0.5,3.8,NA,NA,0,0,1.27,NA,15936,FleaFlicker,14821,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB106,0,10.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,TEN,NA,1.5,6.7,NA,0,0.5,0.5,3.7,NA,NA,0,0,1.26,NA,15622,FleaFlicker,14807,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,10.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,1.1,6.8,NA,0,0.3,0.3,1.9,NA,NA,0,0,1.17,NA,16323,FleaFlicker,15257,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB60,0.1,8.7,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,2,7.7,NA,0,0.1,0.1,0.8,NA,NA,0,0,1.01,NA,16913,FleaFlicker,15720,NA,NA,NA,NA,NA,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,8.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,0.9,4.2,NA,0,0.3,0.3,2.6,NA,NA,0,0,0.98,NA,15539,FleaFlicker,14803,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB66,0.1,6.8,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,18.68,82.26,NA,0.62,NA,4.2,34.41,NA,NA,0.21,NA,16.4,NA,breece-hall,NumberFire,15708,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,25.1,#29,16,1,18.55,7900,2.35,20.77,7300,2.85,18.55,31,0.6
Derrick Henry,RB,BAL,NA,20.95,93.41,NA,0.89,NA,1.35,11.74,NA,NA,0.07,NA,16.17,NA,derrick-henry,NumberFire,12626,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.55,24.79,#20,18,2,16.83,9200,1.83,17.58,8100,2.17,16.83,38,0.44
Joe Mixon,RB,HOU,NA,17.32,71.55,NA,0.69,NA,3.39,29.68,NA,NA,0.15,NA,15.18,NA,joe-mixon,NumberFire,13131,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88,23.48,#21,26,3,16.9,9000,1.88,18.59,7700,2.41,16.9,36,0.47
Bijan Robinson,RB,ATL,NA,17.26,76.87,NA,0.59,NA,3.7,28.38,NA,NA,0.18,NA,14.93,NA,bijan-robinson,NumberFire,16161,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71,23.15,#23,27,4,16.8,8600,1.95,18.77,7200,2.61,16.8,29,0.58
J.K. Dobbins,RB,LAC,NA,17.79,82.52,NA,0.76,NA,2.14,14.48,NA,NA,0.09,NA,14.74,NA,j-k-dobbins,NumberFire,14800,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59,22.89,#19,28,5,15.75,7400,2.13,16.89,6900,2.45,15.75,27,0.58
Kyren Williams,RB,LA,NA,19.37,85.3,NA,0.81,NA,1.86,12.65,NA,NA,0.07,NA,14.71,NA,kyren-williams,NumberFire,15710,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57,22.85,#2,29,6,15.69,8500,1.85,16.79,8200,2.05,15.69,33,0.48
Kareem Hunt,RB,KC,NA,18.77,77.73,NA,0.8,NA,1.81,12.1,NA,NA,0.09,NA,14.34,NA,kareem-hunt,NumberFire,13138,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32,22.36,#18,32,7,15.23,8100,1.88,16.14,6300,2.56,15.23,28,0.54
Jordan Mason,RB,SF,NA,19.32,89.59,NA,0.71,NA,1.11,8.5,NA,NA,0.05,NA,14.18,NA,jordan-mason,NumberFire,15972,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21,22.15,#28,33,8,14.7,8900,1.65,15.38,7900,1.95,14.7,27,0.54
Saquon Barkley,RB,PHI,NA,19.19,84.56,NA,0.53,NA,2.83,16.8,NA,NA,0.11,NA,13.91,NA,saquon-barkley,NumberFire,13604,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03,21.79,#25,35,9,15.31,9100,1.68,16.79,8300,2.02,15.31,33,0.46
Jonathan Taylor,RB,IND,NA,18.84,88.22,NA,0.59,NA,1.62,13.53,NA,NA,0.06,NA,13.89,NA,jonathan-taylor,NumberFire,14802,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,21.76,#12,36,10,14.67,8000,1.83,15.6,7500,2.08,14.67,31,0.47
Jahmyr Gibbs,RB,DET,NA,13.66,63.11,NA,0.67,NA,3.09,21.91,NA,NA,0.2,NA,13.56,NA,jahmyr-gibbs,NumberFire,16162,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,21.33,#10,39,11,15.13,8400,1.8,16.76,7400,2.26,15.13,30,0.5
Kenneth Walker III,RB,SEA,NA,14.92,66.55,NA,0.54,NA,3.64,28.25,NA,NA,0.13,NA,13.44,NA,kenneth-walker-iii,NumberFire,15711,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,21.17,#8,41,12,15.24,7800,1.95,17.12,7800,2.19,15.24,32,0.48
Tony Pollard,RB,TEN,NA,17.31,77.12,NA,0.43,NA,3.45,22.67,NA,NA,0.09,NA,13.17,NA,tony-pollard,NumberFire,14085,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53,20.81,#11,43,13,14.86,7000,2.12,16.59,6500,2.55,14.86,26,0.57
Javonte Williams,RB,DEN,NA,16.92,71.47,NA,0.61,NA,3.06,16.16,NA,NA,0.15,NA,13.05,NA,javonte-williams,NumberFire,15256,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,20.65,#32,44,14,14.59,6000,2.43,16.27,6000,2.71,14.59,25,0.58
Aaron Jones,RB,MIN,NA,14.03,68.47,NA,0.44,NA,3.28,22.32,NA,NA,0.17,NA,12.69,NA,aaron-jones,NumberFire,13319,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21,20.17,#24,47,15,14.32,7600,1.88,16.01,6600,2.43,14.32,29,0.49
De'Von Achane,RB,MIA,NA,11.8,56.95,NA,0.43,NA,3.82,31.28,NA,NA,0.19,NA,12.47,NA,devon-achane,NumberFire,16167,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,19.88,#30,48,16,14.39,6800,2.12,16.35,6200,2.64,14.39,25,0.58
James Cook,RB,BUF,NA,16.14,75.44,NA,0.47,NA,1.95,16.81,NA,NA,0.09,NA,12.41,NA,james-cook,NumberFire,15715,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02,19.8,#16,49,17,13.38,7700,1.74,14.46,7000,2.07,13.38,28,0.48
Najee Harris,RB,PIT,NA,18.15,75.46,NA,0.46,NA,2.05,12.88,NA,NA,0.09,NA,12.13,NA,najee-harris,NumberFire,15254,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,19.43,#15,52,18,13.12,7000,1.87,14.17,6100,2.32,13.12,26,0.5
Tank Bigsby,RB,JAC,NA,14.94,66.98,NA,0.61,NA,2.09,15.51,NA,NA,0.08,NA,11.96,NA,tank-bigsby,NumberFire,16164,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,19.2,#6,54,19,13.01,7100,1.83,14.28,6300,2.27,13.01,23,0.57
Nick Chubb,RB,CLE,NA,14.58,74.71,NA,0.37,NA,1.95,16.7,NA,NA,0.08,NA,11.82,NA,nick-chubb,NumberFire,13610,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,19.02,#27,55,20,12.8,6900,1.86,13.79,6100,2.26,12.8,20,0.64
David Montgomery,RB,DET,NA,14.59,59.67,NA,0.65,NA,1.72,13.34,NA,NA,0.11,NA,11.81,NA,david-montgomery,NumberFire,14071,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,19,#10,56,21,12.66,8000,1.58,13.56,6400,2.12,12.66,29,0.44
D'Andre Swift,RB,CHI,NA,14.55,65.27,NA,0.49,NA,2.2,16.68,NA,NA,0.09,NA,11.53,NA,d-andre-swift,NumberFire,14797,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,18.63,#26,57,22,12.62,6500,1.94,13.81,6200,2.23,12.62,28,0.45
Josh Jacobs,RB,GB,NA,15.41,66.03,NA,0.45,NA,2.46,17.62,NA,NA,0.11,NA,11.37,NA,josh-jacobs,NumberFire,14073,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,18.42,#31,59,23,12.6,7500,1.68,14.02,6600,2.12,12.6,28,0.45
Chuba Hubbard,RB,CAR,NA,16.02,69.11,NA,0.4,NA,2.76,17.29,NA,NA,0.08,NA,11.37,NA,chuba-hubbard,NumberFire,15261,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,18.42,#1,59,23,12.74,7300,1.75,14.22,6700,2.12,12.74,27,0.47
