player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Jaylen Waddle,WR,MIA,NA,4.7,4.7,65.1,NA,NA,0.3,0.2,1,NA,0,0.1,8.47,NA,16236,FleaFlicker,15284,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR31,0.3,66.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,BUF,NA,4.3,4.3,60,NA,NA,0.4,0,0.1,NA,0,0.1,8.37,NA,11177,FleaFlicker,12175,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR14,0.4,60.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,4.3,4.3,59.8,NA,NA,0.3,0.3,2.7,NA,0,0.1,8.29,NA,17627,FleaFlicker,16204,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR32,0.4,62.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.5,5.5,61,NA,NA,0.3,0,0.2,NA,0,0.1,8.1,NA,17606,FleaFlicker,16185,BUFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR34,0.3,61.2,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.2,4.2,57.5,NA,NA,0.4,0,0.1,NA,0,0.1,7.99,NA,18381,FleaFlicker,16614,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR25,0.4,57.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.8,4.8,59.3,NA,NA,0.4,0,0.1,NA,0,0.1,7.98,NA,16253,FleaFlicker,15282,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR15,0.4,59.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,4.4,4.4,57.5,NA,NA,0.3,0,0.3,NA,0,0,7.84,NA,15658,FleaFlicker,14974,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR35,0.3,57.8,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,5.1,5.1,59,NA,NA,0.3,0,0.1,NA,0,0.1,7.81,NA,11242,FleaFlicker,12187,BUFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR53,0.3,59.1,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,4.4,4.4,54.8,NA,NA,0.4,0,0.2,NA,0,0,7.6,NA,18407,FleaFlicker,16627,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR36,0.4,55,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,4.6,4.6,58.1,NA,NA,0.3,0.1,0.4,NA,0,0.1,7.27,NA,16824,FleaFlicker,15754,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR21,0.3,58.5,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,4.2,4.2,49.7,NA,NA,0.4,0,0.1,NA,0,0.1,7.08,NA,16941,FleaFlicker,15779,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR42,0.4,49.8,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,3.8,3.8,50,NA,NA,0.3,0,0.1,NA,0,0.1,7.01,NA,13795,FleaFlicker,13630,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR44,0.3,50.1,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,3.9,3.9,49.5,NA,NA,0.3,0.1,0.8,NA,0,0,6.91,NA,18435,FleaFlicker,16628,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR63,0.3,50.4,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.7,3.7,50.2,NA,NA,0.3,0,0.4,NA,0,0,6.9,NA,17613,FleaFlicker,16186,@LARL 20-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.9,WR38,0.3,50.7,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,3.9,3.9,52.2,NA,NA,0.3,0.2,1.4,NA,0,0.1,6.89,NA,13776,FleaFlicker,13629,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR48,0.3,53.6,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,4.7,4.7,49.9,NA,NA,0.3,0,0.2,NA,0,0.1,6.83,NA,9380,FleaFlicker,11222,@WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR49,0.3,50.1,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4,4,53.4,NA,NA,0.3,0,0.2,NA,0,0.1,6.82,NA,15544,FleaFlicker,14833,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR54,0.3,53.6,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.3,3.3,43.6,NA,NA,0.2,1.6,6,NA,0.1,0,6.7,NA,18363,FleaFlicker,16620,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR33,0.3,49.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,4.1,4.1,48.7,NA,NA,0.3,0.1,0.6,NA,0,0,6.67,NA,16947,FleaFlicker,15761,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR40,0.3,49.2,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3.1,3.1,44,NA,NA,0.3,0.2,1.1,NA,0,0,6.4,NA,16896,FleaFlicker,15789,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR37,0.3,45.1,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.1,4.1,50,NA,NA,0.2,0,0.1,NA,0,0.1,6.27,NA,15603,FleaFlicker,14842,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR41,0.2,50.1,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,4.4,4.4,49.1,NA,NA,0.2,0.1,0.7,NA,0,0.1,6.18,NA,14949,FleaFlicker,14127,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR39,0.2,49.8,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,3.3,3.3,44,NA,NA,0.2,0.8,2.8,NA,0,0,6.16,NA,17779,FleaFlicker,16211,MINW 30-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.16,WR30,0.3,46.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.4,3.4,44.4,NA,NA,0.3,0.2,0.8,NA,0,0.1,6.1,NA,18384,FleaFlicker,16616,@WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR46,0.3,45.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5.1,5.1,47.7,NA,NA,0.2,0.1,1.5,NA,0,0.1,6,NA,16869,FleaFlicker,15757,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR51,0.2,49.2,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.2,3.2,46.2,NA,NA,0.2,0.1,0.5,NA,0,0,6,NA,17643,FleaFlicker,16191,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR67,0.2,46.6,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,3.6,3.6,44.8,NA,NA,0.3,0,0.2,NA,0,0,5.98,NA,13806,FleaFlicker,13633,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR43,0.3,45,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2.9,2.9,40.3,NA,NA,0.3,0,0.3,NA,0,0,5.88,NA,17792,FleaFlicker,16195,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR56,0.3,40.6,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,4,4,46.1,NA,NA,0.2,0.1,1.1,NA,0,0.1,5.86,NA,17724,FleaFlicker,16342,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR59,0.2,47.2,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,JAC,NA,2.8,2.8,39.6,NA,NA,0.3,0,0.1,NA,0,0,5.81,NA,15627,FleaFlicker,14845,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR69,0.3,39.7,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,3,3,39.8,NA,NA,0.3,0,0.3,NA,0,0,5.71,NA,18377,FleaFlicker,16622,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR57,0.3,40.1,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,3.4,3.4,42.2,NA,NA,0.2,0,0.1,NA,0,0,5.7,NA,16872,FleaFlicker,15788,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR55,0.2,42.4,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,3.9,3.9,43,NA,NA,0.2,0.2,1.1,NA,0,0.1,5.69,NA,17622,FleaFlicker,16187,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR50,0.2,44.1,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.8,3.8,42.4,NA,NA,0.2,0.2,1.3,NA,0,0,5.57,NA,18373,FleaFlicker,16639,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR62,0.2,43.8,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,2.8,2.8,40.5,NA,NA,0.3,0,0.1,NA,0,0,5.54,NA,18392,FleaFlicker,16617,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR52,0.3,40.6,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,KC,NA,3.2,3.2,39.9,NA,NA,0.3,0,0.1,NA,0,0.1,5.46,NA,9311,FleaFlicker,11232,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR47,0.3,40,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,3.2,3.2,38.9,NA,NA,0.3,0,0.1,NA,0,0.1,5.36,NA,16292,FleaFlicker,15319,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR70,0.3,39,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,3,3,37.6,NA,NA,0.2,0,0.6,NA,0,0,5.22,NA,17767,FleaFlicker,16199,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR91,0.2,38.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,3.2,3.2,36,NA,NA,0.2,0.3,0.9,NA,0,0,5.21,NA,12058,FleaFlicker,12658,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR73,0.3,36.9,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,3,3,37,NA,NA,0.2,0.6,3.5,NA,0,0,5.21,NA,17635,FleaFlicker,16287,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR72,0.2,40.6,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.1,3.1,33.9,NA,NA,0.2,0.5,3.7,NA,0,0,5.16,NA,13934,FleaFlicker,13641,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR75,0.2,37.6,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3,3,37.3,NA,NA,0.2,0,0.1,NA,0,0,5.14,NA,17671,FleaFlicker,16206,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR61,0.2,37.4,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,2.9,2.9,35.5,NA,NA,0.2,0.2,1,NA,0,0,5.11,NA,18466,FleaFlicker,16619,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR66,0.2,36.5,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.5,2.5,36.1,NA,NA,0.2,0,0.1,NA,0,0,5.1,NA,16248,FleaFlicker,15293,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR58,0.2,36.2,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2.7,2.7,33.9,NA,NA,0.2,0,0.2,NA,0,0,4.87,NA,17754,FleaFlicker,16207,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR77,0.2,34.1,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,DET,NA,2.4,2.4,32.9,NA,NA,0.2,0,0.2,NA,0,0,4.73,NA,13209,FleaFlicker,13377,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.2,33.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,3.7,3.7,37.7,NA,NA,0.1,0,0.2,NA,0,0.1,4.51,NA,12051,FleaFlicker,12650,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR95,0.1,37.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.7,2.7,34.6,NA,NA,0.2,0,0.1,NA,0,0,4.51,NA,14833,FleaFlicker,14122,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR82,0.2,34.7,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,3,3,34.7,NA,NA,0.2,0,0.5,NA,0,0,4.43,NA,16265,FleaFlicker,15288,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR85,0.2,35.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simi Fehoko,WR,LAC,NA,2.5,2.5,31.3,NA,NA,0.2,0,0,NA,0,0,4.41,NA,16469,FleaFlicker,15303,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.2,31.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,2.4,2.4,32.1,NA,NA,0.2,0.2,1.4,NA,0,0,4.35,NA,16326,FleaFlicker,15301,MINW 30-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.35,WR71,0.2,33.5,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,2.7,2.7,31.6,NA,NA,0.2,0,0.1,NA,0,0,4.33,NA,18001,FleaFlicker,16393,BUFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.2,31.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,2.4,2.4,32,NA,NA,0.2,0,0.1,NA,0,0,4.33,NA,13120,FleaFlicker,13172,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR86,0.2,32.1,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,2.3,2.3,30.2,NA,NA,0.2,0.2,1,NA,0,0,4.28,NA,17018,FleaFlicker,15786,@LARL 20-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.28,WR92,0.2,31.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.5,2.5,33.1,NA,NA,0.1,0,0.2,NA,0,0,4.19,NA,16192,FleaFlicker,15109,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.1,33.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,1.9,1.9,30.8,NA,NA,0.2,0,0.1,NA,0,0,4.09,NA,16842,FleaFlicker,15768,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR65,0.2,30.9,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,NYJ,NA,2.1,2.1,27.7,NA,NA,0.2,0,0.1,NA,0,0.1,3.94,NA,12890,FleaFlicker,13154,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR68,0.2,27.8,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,DEN,NA,2.4,2.4,28,NA,NA,0.2,0,0,NA,0,0,3.92,NA,18587,FleaFlicker,16788,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR90,0.2,28,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,2.3,2.3,30.2,NA,NA,0.1,0,0.2,NA,0,0,3.9,NA,12106,FleaFlicker,12785,MINW 30-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.9,WR78,0.1,30.4,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,2.1,2.1,27.4,NA,NA,0.2,0,0.9,NA,0,0,3.84,NA,17740,FleaFlicker,16201,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,28.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,2.4,2.4,28.6,NA,NA,0.2,0,0.3,NA,0,0,3.83,NA,15107,FleaFlicker,14592,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,28.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,1.7,1.7,21.5,NA,NA,0.2,1.1,5,NA,0,0,3.77,NA,14725,FleaFlicker,14113,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR105,0.2,26.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bub Means,WR,NO,NA,2.5,2.5,28.7,NA,NA,0.1,0,0,NA,0,0,3.73,NA,18554,FleaFlicker,16751,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR87,0.1,28.7,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,2,2,25.4,NA,NA,0.2,0,1,NA,0,0,3.64,NA,12441,FleaFlicker,13066,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR112,0.2,26.3,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,MIA,NA,1.8,1.8,24.9,NA,NA,0.2,0,0.1,NA,0,0,3.57,NA,10243,FleaFlicker,11679,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR102,0.2,25,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,3,3,30.5,NA,NA,0.1,0,0,NA,0,0,3.55,NA,18787,FleaFlicker,16809,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR98,0.1,30.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,2,2,25.9,NA,NA,0.1,0,1,NA,0,0,3.55,NA,16921,FleaFlicker,15777,NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR93,0.1,26.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.7,1.7,19.6,NA,NA,0.1,0.6,3.4,NA,0,0,3.28,NA,17558,FleaFlicker,15981,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.2,23,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,1.9,1.9,24.4,NA,NA,0.1,0.1,0.7,NA,0,0,3.27,NA,18395,FleaFlicker,16626,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR79,0.1,25.1,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Cowing,WR,SF,NA,1.8,1.8,23.6,NA,NA,0.1,0,0.3,NA,0,0,3.27,NA,18480,FleaFlicker,16640,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR109,0.1,23.9,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Conley,WR,SF,NA,1.6,1.6,22.7,NA,NA,0.1,0,0.2,NA,0,0,3.17,NA,11217,FleaFlicker,12257,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,22.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,1.8,1.8,23.3,NA,NA,0.1,0.5,2.5,NA,0,0,3.06,NA,16672,FleaFlicker,15995,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,25.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,2.2,2.2,21.7,NA,NA,0.1,0,0.4,NA,0,0,3.03,NA,14935,FleaFlicker,14108,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR83,0.1,22.1,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,1.8,1.8,21.4,NA,NA,0.1,0,0,NA,0,0,2.96,NA,15148,FleaFlicker,14118,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,21.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,1.9,1.9,22.6,NA,NA,0.1,0,0.1,NA,0,0,2.89,NA,13364,FleaFlicker,13418,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR113,0.1,22.8,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
