player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Irving, Bucky",RB,TBB,NA,11.2,53,NA,0.4,3.5,3.3,24,NA,NA,0,0.1,10.3,NA,NA,FantasySharks,16598,NA,NA,NA,NA,NA,@NYG,0.3,0.1,0,0,0,0,0.4,0.1,0.1,14,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,MIN,NA,15.5,67,NA,0.2,3.2,2.7,23,NA,NA,0.1,0.1,10.3,NA,NA,FantasySharks,13319,NA,NA,NA,NA,NA,@CHI,0.1,0,0,0.1,0,0,0.8,0.1,0.1,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,WAS,NA,8.8,40,NA,0.5,4.3,3.4,34,NA,NA,0,0.1,10.2,NA,NA,FantasySharks,13404,NA,NA,NA,NA,NA,DAL,0.4,0,0.1,0,0,0,0.4,0.1,0.1,41,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,14,54,NA,0.5,3.8,3,15,NA,NA,0.1,0.1,9.8,NA,NA,FantasySharks,15259,NA,NA,NA,NA,NA,@MIA,0.4,0,0,0.1,0,0,0.8,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,11.7,50,NA,0.2,4,3,20,NA,NA,0.3,0,9.8,NA,NA,FantasySharks,14823,NA,NA,NA,NA,NA,@WAS,0.2,0,0,0,0,0,0.4,0.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,CHI,NA,12.5,53,NA,0.4,2.4,2.1,17,NA,NA,0,0,9.4,NA,NA,FantasySharks,14797,NA,NA,NA,NA,NA,MIN,0.2,0,0,0.1,0,0.1,0.1,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,TEN,NA,14.4,59,NA,0.3,3.9,2.7,15,NA,NA,0,0,9.3,NA,NA,FantasySharks,14085,NA,NA,NA,NA,NA,@HOU,0.2,0,0.1,0,0,0,0.3,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacheco, Isiah",RB,KCC,NA,12,42,NA,0.5,2.9,2.4,16,NA,NA,0,0.1,9,NA,NA,FantasySharks,15749,NA,NA,NA,NA,NA,@CAR,0.5,0,0,0,0,0,0.7,0.1,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Javonte",RB,DEN,NA,12.2,48,NA,0.3,4.3,3.3,21,NA,NA,0.1,0.1,8.7,NA,NA,FantasySharks,15256,NA,NA,NA,NA,NA,@LVR,0.2,0.1,0,0,0,0,0.2,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chubb, Nick",RB,CLE,NA,13.4,57,NA,0.2,3.1,2.1,13,NA,NA,0.1,0,8.5,NA,NA,FantasySharks,13610,NA,NA,NA,NA,NA,PIT,0.2,0,0,0,0,0,0.1,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,LVR,NA,10.6,38,NA,0.2,2.9,2.3,21,NA,NA,0.1,0,7.5,NA,NA,FantasySharks,14223,NA,NA,NA,NA,NA,DEN,0.2,0,0,0,0,0,0.2,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,9.2,36,NA,0.5,2,1.3,12,NA,NA,0,0.2,7.4,NA,NA,FantasySharks,12447,NA,NA,NA,NA,NA,NEP,0.4,0.1,0,0,0,0,0.1,0.1,0,2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Jordan",RB,SFO,NA,10,51,NA,0.3,1.1,0.9,8,NA,NA,0,0.1,7.4,NA,NA,FantasySharks,15972,NA,NA,NA,NA,NA,@GBP,0.2,0.1,0,0,0,0,0.2,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,9,40,NA,0.1,3.3,3,20,NA,NA,0,0.1,6.3,NA,NA,FantasySharks,15742,NA,NA,NA,NA,NA,@CLE,0,0.1,0,0,0,0,0.3,0.1,0,8,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford, Jerome",RB,CLE,NA,8.2,33,NA,0.2,3.5,2.6,13,NA,NA,0,0,5.9,NA,NA,FantasySharks,15713,NA,NA,NA,NA,NA,PIT,0.2,0,0,0,0,0,0.1,0.1,0,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benson, Trey",RB,ARI,NA,8,37,NA,0.2,0.9,0.8,7,NA,NA,0,0,5.7,NA,NA,FantasySharks,16594,NA,NA,NA,NA,NA,@SEA,0.2,0,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,MIN,NA,8,32,NA,0.1,1.6,1.3,8,NA,NA,0.2,0,5.6,NA,NA,FantasySharks,14799,NA,NA,NA,NA,NA,@CHI,0.1,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,NYG,NA,8.5,36,NA,0.2,2.2,1.6,11,NA,NA,0,0.1,5.4,NA,NA,FantasySharks,14080,NA,NA,NA,NA,NA,TBB,0.1,0,0,0,0,0,0.2,0.1,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,5.8,18,NA,0.4,2,1.4,10,NA,NA,0,0,5.1,NA,NA,FantasySharks,16175,NA,NA,NA,NA,NA,MIN,0.4,0,0,0,0,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,5.6,21,NA,0.2,2.8,2.3,16,NA,NA,0.1,0,5,NA,NA,FantasySharks,16169,NA,NA,NA,NA,NA,ARI,0.1,0,0,0,0,0,0.1,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,7.5,25,NA,0.2,2.3,1.8,12,NA,NA,0.1,0.1,5,NA,NA,FantasySharks,12625,NA,NA,NA,NA,NA,@WAS,0.2,0,0,0,0,0,0.2,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,LAC,NA,7.7,29,NA,0.1,0.5,0.5,5,NA,NA,0.1,0,4.5,NA,NA,FantasySharks,13850,NA,NA,NA,NA,NA,BAL,0.1,0,0,0,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,KCC,NA,2.1,9,NA,0.1,3.1,2.5,24,NA,NA,0.1,0,4.4,NA,NA,FantasySharks,13133,NA,NA,NA,NA,NA,@CAR,0.1,0,0,0,0,0,0.3,0.1,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estime, Audric",RB,DEN,NA,7.5,31,NA,0,2.5,1.9,9,NA,NA,0.1,0,4.4,NA,NA,FantasySharks,16595,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0.2,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Keaton",RB,BAL,NA,4.4,27,NA,0.1,1.1,0.8,10,NA,NA,0,0,4.3,NA,NA,FantasySharks,16178,NA,NA,NA,NA,NA,@LAC,0,0,0,0.1,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spears, Tyjae",RB,TEN,NA,5.1,21,NA,0.1,2.7,2.2,14,NA,NA,0,0,4,NA,NA,FantasySharks,16165,NA,NA,NA,NA,NA,@HOU,0.1,0,0,0,0,0,0.1,0.1,0,8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,3.4,14,NA,0.1,2.7,1.9,17,NA,NA,0.1,0,4,NA,NA,FantasySharks,14086,NA,NA,NA,NA,NA,@LAC,0,0,0,0,0,0,0.3,0.1,0,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,7.9,28,NA,0.1,1.3,1,7,NA,NA,0,0.2,3.9,NA,NA,FantasySharks,15714,NA,NA,NA,NA,NA,DEN,0.1,0,0,0,0,0,0,0,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,3,18,NA,0.1,0.9,0.8,10,NA,NA,0.1,0,3.8,NA,NA,FantasySharks,16166,NA,NA,NA,NA,NA,@NYG,0.1,0,0,0,0,0,0,0,0,21,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,NEP,NA,5.5,23,NA,0,1.7,1.4,13,NA,NA,0,0,3.7,NA,NA,FantasySharks,14852,NA,NA,NA,NA,NA,@MIA,0,0,0,0,0,0,0.1,0.1,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,4.6,24,NA,0.1,1.2,0.8,3,NA,NA,0,0,3.5,NA,NA,FantasySharks,16432,NA,NA,NA,NA,NA,SFO,0.1,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodson, Tyler",RB,IND,NA,3.2,15,NA,0.1,1.4,1.2,8,NA,NA,0.1,0,3.4,NA,NA,FantasySharks,15730,NA,NA,NA,NA,NA,DET,0.1,0,0,0,0,0,0.2,0,0,11,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,5.1,22,NA,0.1,0.7,0.6,4,NA,NA,0,0,3.4,NA,NA,FantasySharks,15717,NA,NA,NA,NA,NA,TEN,0,0.1,0,0,0,0.1,0,0,0,13,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,3.5,21,NA,0.1,1.8,1.4,9,NA,NA,0,0,3.4,NA,NA,FantasySharks,16385,NA,NA,NA,NA,NA,@SEA,0,0,0,0,0,0,0.2,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,4.8,22,NA,0.1,1.6,1.1,7,NA,NA,0,0,3.3,NA,NA,FantasySharks,15255,NA,NA,NA,NA,NA,@LAR,0,0,0,0,0,0,0.1,0,0,13,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,4.8,19,NA,0.1,1.6,1.4,6,NA,NA,0.1,0,3.2,NA,NA,FantasySharks,16390,NA,NA,NA,NA,NA,@LVR,0.1,0,0,0,0,0,0.2,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,6.1,21,NA,0.1,1,0.8,5,NA,NA,0,0,3.1,NA,NA,FantasySharks,15723,NA,NA,NA,NA,NA,@CHI,0.1,0,0,0,0,0,0.2,0,0,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guerendo, Isaac",RB,SFO,NA,3.4,20,NA,0.1,0.6,0.5,3,NA,NA,0,0,2.9,NA,NA,FantasySharks,16688,NA,NA,NA,NA,NA,@GBP,0.1,0,0,0,0,0,0.1,0,0,12,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McNichols, Jeremy",RB,WAS,NA,3.8,14,NA,0.2,0.3,0.2,0,NA,NA,0,0,2.6,NA,NA,FantasySharks,13143,NA,NA,NA,NA,NA,DAL,0.2,0,0,0,0,0,0.2,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodriguez, Chris",RB,WAS,NA,5.1,24,NA,0,0.1,0.1,1,NA,NA,0,0.1,2.5,NA,NA,FantasySharks,16174,NA,NA,NA,NA,NA,DAL,0,0,0,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Jonathon",RB,CAR,NA,4.6,16,NA,0.1,1.5,1.2,6,NA,NA,0,0,2.5,NA,NA,FantasySharks,16597,NA,NA,NA,NA,NA,KCC,0.1,0,0,0,0,0,0.3,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,3.1,10,NA,0,1.7,1.2,13,NA,NA,0,0,2.4,NA,NA,FantasySharks,14803,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0.4,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vidal, Kimani",RB,LAC,NA,3.7,12,NA,0,0.4,0.4,6,NA,NA,0.1,0,2.3,NA,NA,FantasySharks,16757,NA,NA,NA,NA,NA,BAL,0,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,1.6,7,NA,0,2.2,1.8,10,NA,NA,0.1,0.1,2.1,NA,NA,FantasySharks,12155,NA,NA,NA,NA,NA,DEN,0,0,0,0,0,0,0.2,0,0,17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,3.2,12,NA,0.1,0.8,0.7,4,NA,NA,0,0,2,NA,NA,FantasySharks,15257,NA,NA,NA,NA,NA,DET,0.1,0,0,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,3.2,13,NA,0,1,0.5,5,NA,NA,0,0,2,NA,NA,FantasySharks,15733,NA,NA,NA,NA,NA,PIT,0,0,0,0,0,0,0.1,0,0,29,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,3.1,15,NA,0,1,0.9,6,NA,NA,0,0.1,1.9,NA,NA,FantasySharks,14017,NA,NA,NA,NA,NA,NEP,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,4.5,17,NA,0,0.5,0.3,2,NA,NA,0,0,1.9,NA,NA,FantasySharks,16610,NA,NA,NA,NA,NA,NEP,0,0,0,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,3.5,13,NA,0,0.5,0.4,3,NA,NA,0,0,1.8,NA,NA,FantasySharks,16593,NA,NA,NA,NA,NA,PHI,0,0,0,0,0,0,0,0,0,12,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.2,0,NA,0,2.1,1.5,12,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,11367,NA,NA,NA,NA,NA,@GBP,0,0,0,0,0,0,0.2,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steele, Carson",RB,KCC,NA,5.1,20,NA,0,0.9,0.4,1,NA,NA,0,0.2,1.7,NA,NA,FantasySharks,16612,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0.4,0,0,6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,CAR,NA,2.8,10,NA,0,1.2,0.9,4,NA,NA,0,0,1.6,NA,NA,FantasySharks,14079,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0.2,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,1.6,5,NA,0,1.6,0.9,8,NA,NA,0.1,0,1.6,NA,NA,FantasySharks,13148,NA,NA,NA,NA,NA,TEN,0,0,0,0,0,0,0.3,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Chris",RB,GBP,NA,2.2,9,NA,0,1.1,0.7,5,NA,NA,0,0,1.5,NA,NA,FantasySharks,16387,NA,NA,NA,NA,NA,SFO,0,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,PIT,NA,2.8,11,NA,0,0.7,0.5,2,NA,NA,0,0,1.4,NA,NA,FantasySharks,11225,NA,NA,NA,NA,NA,@CLE,0,0,0,0,0,0,0.1,0,0,14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,NEP,NA,1.7,5,NA,0,0.9,0.6,5,NA,NA,0.1,0,1.4,NA,NA,FantasySharks,14821,NA,NA,NA,NA,NA,@MIA,0,0,0,0,0,0,0.1,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0,0,NA,0,0.8,0.4,3,NA,NA,0.2,0,1.3,NA,NA,FantasySharks,13455,NA,NA,NA,NA,NA,@LAC,0,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,DAL,NA,2.9,9,NA,0,1.1,0.6,3,NA,NA,0,0,1.2,NA,NA,FantasySharks,13128,NA,NA,NA,NA,NA,@WAS,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,2.3,8,NA,0,0.3,0.3,3,NA,NA,0,0,1.2,NA,NA,FantasySharks,14727,NA,NA,NA,NA,NA,@IND,0,0,0,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ali, Rasheen",RB,BAL,NA,1,4,NA,0,0.6,0.3,2,NA,NA,0.1,0.1,1.1,NA,NA,FantasySharks,16746,NA,NA,NA,NA,NA,@LAC,0,0,0,0,0,0,0.1,0,0,18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.9,2,NA,0,1,0.8,7,NA,NA,0,0,0.9,NA,NA,FantasySharks,16391,NA,NA,NA,NA,NA,@WAS,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.6,3,NA,0,1.1,0.5,5,NA,NA,0,0,0.9,NA,NA,FantasySharks,14420,NA,NA,NA,NA,NA,NEP,0,0,0,0,0,0,0.1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,2,4,NA,0,0.5,0.5,3,NA,NA,0,0,0.7,NA,NA,FantasySharks,16176,NA,NA,NA,NA,NA,@WAS,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.2,1,NA,0,1,0.8,3,NA,NA,0,0,0.6,NA,NA,FantasySharks,12923,NA,NA,NA,NA,NA,@CHI,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shipley, Will",RB,PHI,NA,2.3,6,NA,0,0.1,0.1,0,NA,NA,0,0,0.6,NA,NA,FantasySharks,16601,NA,NA,NA,NA,NA,@LAR,0,0,0,0,0,0,0,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,1.2,5,NA,0,0.4,0.2,0,NA,NA,0,0,0.5,NA,NA,FantasySharks,14083,NA,NA,NA,NA,NA,MIN,0,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,TEN,NA,2.1,6,NA,0,0.2,0.2,1,NA,NA,0,0.1,0.5,NA,NA,FantasySharks,14807,NA,NA,NA,NA,NA,@HOU,0,0,0,0,0,0,0.1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,0.7,2,NA,0,0.4,0.3,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,15973,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0,0,0,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Eric",RB,NYG,NA,0.9,2,NA,0,0.5,0.4,2,NA,NA,0,0,0.4,NA,NA,FantasySharks,16173,NA,NA,NA,NA,NA,TBB,0,0,0,0,0,0,0,0,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,1.2,3,NA,0,0.4,0.4,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,15726,NA,NA,NA,NA,NA,PHI,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaki, Sione",RB,DET,NA,1.2,3,NA,0,0,0,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,16678,NA,NA,NA,NA,NA,@IND,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.4,1,NA,0,0.2,0.2,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,15965,NA,NA,NA,NA,NA,@HOU,0,0,0,0,0,0,0,0,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Badie, Tyler",RB,DEN,NA,1.4,7,NA,0,0.5,0,0,NA,NA,0,0.2,0.3,NA,NA,FantasySharks,15718,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,0.9,1,NA,0,0.7,0.6,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,12325,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0.2,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
