player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Chris Olave,WR,NO,NA,4.9,4.9,63.4,NA,NA,0.3,0.1,0.5,NA,0,0.1,8.39,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR12,0.3,63.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.8,4.8,61.5,NA,NA,0.3,0.3,2.3,NA,0,0.1,8.36,NA,13764,FleaFlicker,13635,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR22,0.3,63.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,4.7,4.7,57,NA,NA,0.4,0.7,3.9,NA,0,0.1,8.33,NA,17595,FleaFlicker,16190,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR26,0.4,60.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,4.6,4.6,60.6,NA,NA,0.4,0,0.1,NA,0,0.1,8.31,NA,15585,FleaFlicker,14835,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR29,0.4,60.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,5.6,5.6,64.2,NA,NA,0.3,0,0.1,NA,0,0.1,8.26,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR32,0.3,64.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,5.1,5.1,62.1,NA,NA,0.3,0,0.1,NA,0,0.1,8.14,NA,14746,FleaFlicker,14109,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR28,0.3,62.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.8,3.8,56,NA,NA,0.3,0.5,3.2,NA,0,0.1,7.91,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR31,0.3,59.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,4.6,4.6,59.9,NA,NA,0.3,0.2,1,NA,0,0.1,7.87,NA,18361,FleaFlicker,16618,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR30,0.3,60.9,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,4.7,4.7,60.1,NA,NA,0.3,0,0.2,NA,0,0.1,7.71,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR40,0.3,60.3,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.6,3.6,51.4,NA,NA,0.3,1.3,5.2,NA,0,0,7.7,NA,18363,FleaFlicker,16620,NA,NA,NA,NA,NA,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR33,0.3,56.6,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.1,5.1,56.2,NA,NA,0.3,0,0.2,NA,0,0.1,7.44,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR36,0.3,56.4,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,6,6,56.4,NA,NA,0.2,0.3,2.7,NA,0,0.1,7.36,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR57,0.3,59,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,3.8,3.8,50.9,NA,NA,0.3,0.5,3.7,NA,0,0.1,7.32,NA,17627,FleaFlicker,16204,NA,NA,NA,NA,NA,BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR34,0.3,54.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.1,4.1,54.2,NA,NA,0.3,0,0.1,NA,0,0.1,7.17,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR52,0.3,54.3,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.8,3.8,50.4,NA,NA,0.3,0,0.3,NA,0,0,7.01,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,TBW 36-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.01,WR44,0.3,50.7,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.9,3.9,48.9,NA,NA,0.3,0.2,1.6,NA,0,0,6.95,NA,17613,FleaFlicker,16186,NA,NA,NA,NA,NA,NYJSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR45,0.3,50.5,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,3.5,3.5,53.8,NA,NA,0.2,0.1,1.1,NA,0,0,6.83,NA,16326,FleaFlicker,15301,NA,NA,NA,NA,NA,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR77,0.2,54.9,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.9,3.9,51.3,NA,NA,0.3,0,0.1,NA,0,0,6.82,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR55,0.3,51.4,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,4.6,4.6,50.6,NA,NA,0.3,0,0.3,NA,0,0.1,6.71,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR59,0.3,51,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.9,3.9,48.7,NA,NA,0.2,0.5,3.4,NA,0,0,6.69,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR64,0.3,52.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,4.2,4.2,50.3,NA,NA,0.3,0,0.8,NA,0,0,6.61,NA,18564,FleaFlicker,16633,NA,NA,NA,NA,NA,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR71,0.3,51.1,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5,5,52.5,NA,NA,0.2,0.1,1.1,NA,0,0.1,6.58,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR50,0.2,53.6,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4.2,4.2,49.8,NA,NA,0.3,0,0.3,NA,0,0.1,6.56,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR53,0.3,50,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,4.3,4.3,48,NA,NA,0.3,0,0.2,NA,0,0.1,6.44,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR47,0.3,48.1,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,3.6,3.6,46.1,NA,NA,0.3,0,0.2,NA,0,0,6.39,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR54,0.3,46.4,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,3.5,3.5,48.5,NA,NA,0.2,0,0.3,NA,0,0,6.34,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR87,0.2,48.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,4,4,45.2,NA,NA,0.3,0,0.1,NA,0,0,6.19,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR56,0.3,45.3,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,3.6,3.6,46.7,NA,NA,0.2,0,0.2,NA,0,0,6.15,NA,12106,FleaFlicker,12785,NA,NA,NA,NA,NA,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR62,0.2,46.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,3.8,3.8,45.4,NA,NA,0.2,0.3,2.4,NA,0,0,5.92,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR78,0.2,47.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,JAC,NA,3.2,3.2,41.9,NA,NA,0.3,0,0.1,NA,0,0.1,5.9,NA,15627,FleaFlicker,14845,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR69,0.3,42,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,3.7,3.7,44.2,NA,NA,0.2,0.3,1.8,NA,0,0,5.85,NA,16236,FleaFlicker,15284,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR38,0.2,46,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.2,3.2,41.3,NA,NA,0.3,0.2,0.9,NA,0,0,5.76,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR42,0.3,42.2,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.4,3.4,36.2,NA,NA,0.3,0.6,3.8,NA,0,0,5.63,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,TBW 36-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.63,WR80,0.3,40.1,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3.1,3.1,41.2,NA,NA,0.2,0,0.1,NA,0,0,5.59,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR67,0.2,41.3,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,3.2,3.2,41.6,NA,NA,0.2,0.1,0.5,NA,0,0,5.51,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,@PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR65,0.2,42.1,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,3.1,3.1,38.2,NA,NA,0.2,0,0.1,NA,0,0,5.31,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,@MINSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR66,0.2,38.3,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,2.6,2.6,34.8,NA,NA,0.3,0,0,NA,0,0,5.03,NA,17047,FleaFlicker,15785,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR106,0.3,34.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,3,3,31.9,NA,NA,0.2,0.5,2.9,NA,0,0,4.8,NA,12930,FleaFlicker,13157,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR81,0.2,34.8,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.6,2.6,34.8,NA,NA,0.2,0,0.1,NA,0,0,4.73,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR79,0.2,34.9,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,NYJ,NA,2.7,2.7,35.9,NA,NA,0.2,0,0.1,NA,0,0,4.72,NA,12890,FleaFlicker,13154,NA,NA,NA,NA,NA,@MINSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR60,0.2,36,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,3.3,3.3,32.9,NA,NA,0.2,0.1,1,NA,0,0,4.43,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR72,0.2,33.9,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,BUF,NA,2.4,2.4,31.5,NA,NA,0.2,0,0,NA,0,0,4.39,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR109,0.2,31.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,2.5,2.5,34,NA,NA,0.2,0,0.1,NA,0,0,4.33,NA,17648,FleaFlicker,16183,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR108,0.2,34,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2.7,2.7,32.7,NA,NA,0.1,0.3,1.5,NA,0,0,4.28,NA,17656,FleaFlicker,16197,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR94,0.1,34.2,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2.5,2.5,29.5,NA,NA,0.2,0,0.3,NA,0,0,4.14,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR63,0.2,29.8,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,2.9,2.9,32.4,NA,NA,0.1,0.4,1.8,NA,0,0,4.14,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR73,0.1,34.1,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DEN,NA,2.5,2.5,30.4,NA,NA,0.2,0,0.1,NA,0,0,4.03,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR85,0.2,30.4,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,1.9,1.9,24.6,NA,NA,0.2,0.8,3.3,NA,0,0,3.95,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR84,0.2,27.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,2.1,2.1,29.2,NA,NA,0.2,0,0,NA,0,0,3.92,NA,13851,FleaFlicker,13776,NA,NA,NA,NA,NA,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR102,0.2,29.2,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,1.9,1.9,28.6,NA,NA,0.2,0,0.1,NA,0,0,3.81,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR70,0.2,28.7,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,2.5,2.5,27,NA,NA,0.2,0,0.1,NA,0,0,3.63,NA,12950,FleaFlicker,13156,NA,NA,NA,NA,NA,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR97,0.2,27.1,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Lynn Polk,WR,NE,NA,2.4,2.4,28.1,NA,NA,0.1,0.1,0.5,NA,0,0,3.6,NA,18389,FleaFlicker,16631,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR74,0.1,28.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,2.1,2.1,26.2,NA,NA,0.1,0,0.3,NA,0,0,3.53,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR101,0.1,26.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,2.4,2.4,24.6,NA,NA,0.2,0,0.4,NA,0,0,3.42,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR83,0.2,25,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,2.3,2.3,26.1,NA,NA,0.1,0,0.3,NA,0,0,3.38,NA,18424,FleaFlicker,16635,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR75,0.1,26.4,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,2.2,2.2,26.5,NA,NA,0.1,0,0,NA,0,0,3.33,NA,15148,FleaFlicker,14118,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,26.5,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,1.8,1.8,22.4,NA,NA,0.1,0.3,2.2,NA,0,0,3.27,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR98,0.1,24.6,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.5,1.5,19,NA,NA,0.1,0.7,5,NA,0,0.1,3.24,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,@PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.2,24,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.7,1.7,22.8,NA,NA,0.1,0,0.2,NA,0,0,3.12,NA,15564,FleaFlicker,14858,NA,NA,NA,NA,NA,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,23.1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,1.7,1.7,22.4,NA,NA,0.1,0,0.1,NA,0,0,3.01,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR100,0.1,22.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,BUF,NA,1.4,1.4,21.8,NA,NA,0.1,0,0.1,NA,0,0,2.95,NA,13952,FleaFlicker,13793,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.1,21.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,LAR,NA,1.8,1.8,22.5,NA,NA,0.1,0,0,NA,0,0,2.95,NA,15729,FleaFlicker,14864,NA,NA,NA,NA,NA,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR95,0.1,22.5,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,1.9,1.9,22,NA,NA,0.1,0.1,0.9,NA,0,0,2.83,NA,13364,FleaFlicker,13418,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,23,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,1.9,1.9,20.7,NA,NA,0.1,0,0,NA,0,0,2.83,NA,12058,FleaFlicker,12658,NA,NA,NA,NA,NA,@ATLL 30-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.83,NA,0.1,20.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,1.5,1.5,17.8,NA,NA,0.2,0,0.1,NA,0,0,2.73,NA,17992,FleaFlicker,16413,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.2,17.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,1.8,1.8,20.9,NA,NA,0.1,0.3,2.1,NA,0,0,2.72,NA,16672,FleaFlicker,15995,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,23,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,1.4,1.4,18.5,NA,NA,0.1,0,0.1,NA,0,0,2.62,NA,11178,FleaFlicker,12181,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR103,0.1,18.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,NE,NA,1.7,1.7,19.9,NA,NA,0.1,0,0.1,NA,0,0,2.58,NA,15695,FleaFlicker,14977,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR90,0.1,20,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,1.5,1.5,17.8,NA,NA,0.1,0,0,NA,0,0,2.24,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR96,0.1,17.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,1.3,1.3,15.5,NA,NA,0.1,0.2,1,NA,0,0,2.23,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,NYJSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR82,0.1,16.5,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
