player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Isiah Pacheco,RB,KC,NA,12.9,60.1,NA,0.4,2.4,2.4,17.8,NA,NA,0.1,0.1,10.85,NA,17029,FleaFlicker,15749,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB22,0.5,77.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,13.3,57.5,NA,0.4,3.1,3.1,22.2,NA,NA,0.1,0.1,10.71,NA,18534,FleaFlicker,16747,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB23,0.5,79.7,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,15.2,60.5,NA,0.4,2.1,2.1,16,NA,NA,0.1,0.1,10.57,NA,15601,FleaFlicker,14797,NA,NA,NA,NA,NA,@MINMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB29,0.5,76.5,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,11.3,54.9,NA,0.4,3,3,24.4,NA,NA,0.1,0.1,10.5,NA,16834,FleaFlicker,15708,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB28,0.5,79.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,14.7,60.2,NA,0.4,2.5,2.5,17.1,NA,NA,0.1,0.1,10.3,NA,16339,FleaFlicker,15259,NA,NA,NA,NA,NA,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB21,0.5,77.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,11.8,51.7,NA,0.5,2.6,2.6,18.7,NA,NA,0.1,0.1,10.22,NA,16890,FleaFlicker,15711,NA,NA,NA,NA,NA,GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB25,0.6,70.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,14.8,57.3,NA,0.4,2.3,2.3,15.3,NA,NA,0.1,0.1,9.86,NA,16246,FleaFlicker,15254,NA,NA,NA,NA,NA,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB27,0.5,72.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,13.1,46.9,NA,0.3,3.1,3.1,23.8,NA,NA,0.1,0.1,9.61,NA,16882,FleaFlicker,15721,NA,NA,NA,NA,NA,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB24,0.5,70.7,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,12.2,42.5,NA,0.3,2.9,2.9,19.1,NA,NA,0.1,0,8.59,NA,17667,FleaFlicker,16169,NA,NA,NA,NA,NA,GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB32,0.4,61.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sincere McCormick,RB,LV,NA,12.5,53,NA,0.3,1.6,1.6,11,NA,NA,0,0,8.54,NA,17472,FleaFlicker,15743,NA,NA,NA,NA,NA,ATLMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB34,0.4,64,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,12.5,52.4,NA,0.4,1.1,1.1,8,NA,NA,0,0.1,8.32,NA,17625,FleaFlicker,16164,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB31,0.4,60.4,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,LAC,NA,11.7,47.1,NA,0.5,0.6,0.6,4.8,NA,NA,0,0.1,7.91,NA,14191,FleaFlicker,13850,NA,NA,NA,NA,NA,TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB37,0.5,51.9,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,7,40.2,NA,0.3,2.2,2.2,15.6,NA,NA,0.1,0.1,7.76,NA,18479,FleaFlicker,16598,NA,NA,NA,NA,NA,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB19,0.4,55.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,13,49,NA,0.2,1.5,1.5,10.9,NA,NA,0.1,0.1,7.56,NA,18456,FleaFlicker,16596,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB35,0.3,60,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,11.8,47.2,NA,0.3,0.7,0.7,5.3,NA,NA,0,0.1,7.31,NA,13802,FleaFlicker,13610,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB30,0.4,52.6,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,8.8,34.1,NA,0.2,2.5,2.5,19.1,NA,NA,0.1,0.1,7.16,NA,16241,FleaFlicker,15253,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB33,0.3,53.2,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,7.5,33.6,NA,0.2,2.8,2.8,20,NA,NA,0.1,0.1,6.99,NA,17137,FleaFlicker,15742,NA,NA,NA,NA,NA,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB36,0.3,53.7,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,9,34.7,NA,0.2,2.7,2.7,17.6,NA,NA,0.1,0.1,6.87,NA,16282,FleaFlicker,15256,NA,NA,NA,NA,NA,INDSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB43,0.3,52.3,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,9.4,36.8,NA,0.2,2,2,15,NA,NA,0.1,0.1,6.58,NA,16974,FleaFlicker,15713,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB49,0.2,51.7,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,8.4,35.1,NA,0.3,1.4,1.4,9.3,NA,NA,0,0.1,6.1,NA,18523,FleaFlicker,16757,NA,NA,NA,NA,NA,TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB38,0.3,44.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,8.1,35.9,NA,0.2,0.7,0.7,4.9,NA,NA,0,0.1,5.66,NA,16993,FleaFlicker,15712,NA,NA,NA,NA,NA,@LVMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB40,0.3,40.9,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,9,33.8,NA,0.2,1.1,1.1,7,NA,NA,0,0,5.26,NA,18238,FleaFlicker,16390,NA,NA,NA,NA,NA,INDSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB46,0.2,40.7,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,7.4,26.1,NA,0.2,1.6,1.6,11.5,NA,NA,0.1,0,5.14,NA,14700,FleaFlicker,14223,NA,NA,NA,NA,NA,ATLMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB48,0.2,37.6,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,6.8,29.2,NA,0.2,1,1,6.8,NA,NA,0,0,4.96,NA,17661,FleaFlicker,16171,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB50,0.2,36,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,5.8,25.3,NA,0.1,1.8,1.8,12.8,NA,NA,0.1,0,4.93,NA,17624,FleaFlicker,16165,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB52,0.2,38.1,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,6.9,25.8,NA,0.2,0.8,0.8,5.5,NA,NA,0.1,0,4.67,NA,12934,FleaFlicker,13138,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB39,0.3,31.3,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,2.9,12.4,NA,0.1,2.4,2.4,19.2,NA,NA,0.1,0,4.4,NA,14767,FleaFlicker,14086,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB56,0.2,31.6,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,6.2,21.7,NA,0.1,1.4,1.4,11.5,NA,NA,0.1,0,4.32,NA,18492,FleaFlicker,16752,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB44,0.2,33.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,6.5,25.8,NA,0.2,0.7,0.7,5.1,NA,NA,0,0,4.31,NA,15563,FleaFlicker,14799,NA,NA,NA,NA,NA,CHIMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB54,0.2,30.9,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,5,22.3,NA,0.2,1.1,1.1,8.3,NA,NA,0.1,0,4.3,NA,11455,FleaFlicker,12447,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB65,0.2,30.6,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,6.2,22.4,NA,0.1,1.1,1.1,8.4,NA,NA,0,0,3.84,NA,15591,FleaFlicker,14852,NA,NA,NA,NA,NA,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB61,0.1,30.8,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,4.1,18.8,NA,0.1,1.3,1.3,9.9,NA,NA,0,0,3.75,NA,12999,FleaFlicker,13143,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB47,0.1,28.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,5.4,23.7,NA,0.2,0.3,0.3,1.9,NA,NA,0,0,3.56,NA,18441,FleaFlicker,16593,NA,NA,NA,NA,NA,@SFW 12-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.56,RB41,0.2,25.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,4.9,21.9,NA,0.2,0.5,0.5,3.4,NA,NA,0,0,3.53,NA,18442,FleaFlicker,16594,NA,NA,NA,NA,NA,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB45,0.2,25.3,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor,RB,SF,NA,4.2,20.1,NA,0.1,0.8,0.8,6,NA,NA,0,0,3.51,NA,16024,FleaFlicker,14817,NA,NA,NA,NA,NA,LARL 6-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB57,0.2,26.1,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,5.2,18,NA,0.1,1.1,1.1,7.3,NA,NA,0,0,3.37,NA,18278,FleaFlicker,16166,NA,NA,NA,NA,NA,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB62,0.1,25.3,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,3.4,17.2,NA,0.1,0.8,0.8,5.8,NA,NA,0,0,3.18,NA,16480,FleaFlicker,15255,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB64,0.1,23,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,4.9,18.2,NA,0.1,0.9,0.9,6.4,NA,NA,0,0,3.18,NA,14736,FleaFlicker,14080,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB55,0.1,24.6,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,3.5,11.4,NA,0.1,1.4,1.4,11.6,NA,NA,0.1,0,3.16,NA,11207,FleaFlicker,12155,NA,NA,NA,NA,NA,ATLMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB59,0.1,23,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,3.2,13,NA,0.1,0.8,0.8,5.9,NA,NA,0,0,2.89,NA,17716,FleaFlicker,16175,NA,NA,NA,NA,NA,@MINMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB60,0.2,18.9,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estime,RB,DEN,NA,4.3,17.6,NA,0.1,0.3,0.3,2,NA,NA,0,0,2.78,NA,18515,FleaFlicker,16595,NA,NA,NA,NA,NA,INDSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB58,0.1,19.6,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,3.5,16.3,NA,0.1,0.4,0.4,2.9,NA,NA,0,0,2.68,NA,17762,FleaFlicker,16174,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB70,0.1,19.2,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,CAR,NA,4,15,NA,0.1,0.5,0.5,3.4,NA,NA,0,0,2.66,NA,14185,FleaFlicker,13868,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,18.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,3.6,15.8,NA,0.1,0.3,0.3,2.3,NA,NA,0,0,2.54,NA,18234,FleaFlicker,16432,NA,NA,NA,NA,NA,@SEASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB69,0.1,18.1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,PIT,NA,2.4,11,NA,0.1,0.9,0.9,7,NA,NA,0,0,2.42,NA,9317,FleaFlicker,11225,NA,NA,NA,NA,NA,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB77,0.1,17.9,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,2.7,12.8,NA,0.1,0.5,0.5,4,NA,NA,0,0,2.39,NA,18460,FleaFlicker,16603,NA,NA,NA,NA,NA,@DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB42,0.1,16.7,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,2.2,8.2,NA,0.1,1,1,8.7,NA,NA,0.1,0,2.38,NA,14842,FleaFlicker,14095,NA,NA,NA,NA,NA,@DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB66,0.1,16.9,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,3.2,12.2,NA,0.1,0.7,0.7,4.5,NA,NA,0,0,2.36,NA,12025,FleaFlicker,12625,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB72,0.1,16.8,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,1.9,9.2,NA,0.1,1.1,1.1,7.6,NA,NA,0.1,0,2.27,NA,17978,FleaFlicker,16385,NA,NA,NA,NA,NA,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB78,0.1,16.8,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,3.5,12.5,NA,0.1,0.5,0.5,3.1,NA,NA,0,0,2.18,NA,18459,FleaFlicker,16610,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB51,0.1,15.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,2,10.3,NA,0.1,0.7,0.7,4.8,NA,NA,0,0,2.15,NA,18169,FleaFlicker,16387,NA,NA,NA,NA,NA,@SEASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB74,0.1,15.1,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,KC,NA,0.7,3.9,NA,0,1.5,1.5,12.3,NA,NA,0.1,0,2.1,NA,13011,FleaFlicker,13133,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB67,0.1,16.2,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CIN,NA,2.2,10.2,NA,0.1,0.5,0.5,3,NA,NA,0,0,1.9,NA,16552,FleaFlicker,15271,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB63,0.1,13.2,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,1.8,8,NA,0.1,0.6,0.6,3.4,NA,NA,0,0,1.54,NA,13040,FleaFlicker,13139,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB76,0.1,11.4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,1.4,6.7,NA,0,0.8,0.8,6.1,NA,NA,0,0,1.5,NA,17510,FleaFlicker,15973,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB102,0,12.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.3,1.5,NA,0,1.1,1.1,9.7,NA,NA,0.1,0,1.46,NA,9410,FleaFlicker,11367,NA,NA,NA,NA,NA,LARL 6-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,11.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,1,4.7,NA,0,0.7,0.7,5.1,NA,NA,0,0,1.32,NA,18305,FleaFlicker,16391,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB100,0.1,9.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,NE,NA,1.4,5.9,NA,0,0.5,0.5,3.4,NA,NA,0,0,1.21,NA,15936,FleaFlicker,14821,NA,NA,NA,NA,NA,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB93,0.1,9.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,1.3,5.4,NA,0,0.5,0.5,3.2,NA,NA,0,0,1.12,NA,16914,FleaFlicker,15717,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB73,0.1,8.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.3,1.6,NA,0,0.8,0.8,6,NA,NA,0,0,0.81,NA,13581,FleaFlicker,13148,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB86,0,7.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,22.34,107.61,NA,1.03,NA,0.83,8.05,NA,NA,0.05,NA,17.75,NA,derrick-henry,NumberFire,12626,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,26.89,#18,11,1,18.16,9200,1.97,21.74,8300,2.62,18.16,39,0.47,NA
Joe Mixon,RB,HOU,NA,21.08,84.24,NA,0.84,NA,3.33,25.64,NA,NA,0.17,NA,17.07,NA,joe-mixon,NumberFire,13131,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,25.99,#11,15,2,18.73,9000,2.08,20.41,7800,2.62,18.73,37,0.51,NA
Bijan Robinson,RB,ATL,NA,19.41,86.7,NA,0.63,NA,3.59,27.06,NA,NA,0.19,NA,16.33,NA,bijan-robinson,NumberFire,16161,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66,25,#25,17,3,18.11,8900,2.03,19.92,7600,2.62,18.11,36,0.5,NA
Josh Jacobs,RB,GB,NA,21.8,95.25,NA,0.7,NA,2.5,20.84,NA,NA,0.11,NA,16.32,NA,josh-jacobs,NumberFire,14073,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65,24.99,#8,18,4,17.5,8200,2.13,18.87,7400,2.55,17.5,34,0.51,NA
Saquon Barkley,RB,PHI,NA,21.64,100.26,NA,0.65,NA,2.5,18.24,NA,NA,0.11,NA,16.27,NA,saquon-barkley,NumberFire,13604,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,24.92,#3,19,5,17.46,9300,1.88,21.82,8600,2.54,17.46,40,0.44,NA
James Conner,RB,ARI,NA,18.92,81.3,NA,0.82,NA,2.89,22.05,NA,NA,0.16,NA,15.78,NA,james-conner,NumberFire,13146,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,24.27,#27,21,6,17.26,7900,2.18,18.92,6600,2.87,17.26,32,0.54,NA
Chase Brown,RB,CIN,NA,18.67,80.74,NA,0.6,NA,3.37,22.44,NA,NA,0.18,NA,14.77,NA,chase-brown,NumberFire,16181,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,22.93,#15,30,7,16.48,8100,2.03,18.29,7200,2.54,16.48,35,0.47,NA
