player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Marquise Brown,WR,ARI,NA,NA,6,64,NA,NA,0.4,0,0,NA,0,NA,8.8,NA,16529,FFToday,14105,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman Jr.,WR,IND,NA,NA,5,67,NA,NA,0.3,0,0,NA,0,NA,8.5,NA,17183,FFToday,14842,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,5,61,NA,NA,0.4,0,0,NA,0,NA,8.5,NA,16144,FFToday,13630,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabriel Davis,WR,BUF,NA,NA,4,58,NA,NA,0.4,0,0,NA,0,NA,8.2,NA,17052,FFToday,14845,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,5,63,NA,NA,0.3,0,0,NA,0,NA,8.1,NA,18237,FFToday,15789,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,NA,5,60,NA,NA,0.3,0,0,NA,0,NA,7.8,NA,18502,FFToday,16204,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,NA,6,60,NA,NA,0.3,0,0,NA,0,NA,7.8,NA,14449,FFToday,11938,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,5,59,NA,NA,0.3,0,0,NA,0,NA,7.7,NA,17127,FFToday,14833,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,5,58,NA,NA,0.3,0,0,NA,0,NA,7.6,NA,16762,FFToday,14127,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,NA,4,56,NA,NA,0.3,0,0,NA,0,NA,7.4,NA,17502,FFToday,15301,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,4,50,NA,NA,0.3,0,0,NA,0,NA,6.8,NA,18453,FFToday,16186,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,4,50,NA,NA,0.3,0,0,NA,0,NA,6.8,NA,18137,FFToday,15751,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,NA,4,49,NA,NA,0.3,0,0,NA,0,NA,6.7,NA,15519,FFToday,12650,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,4,48,NA,NA,0.3,0,0,NA,0,NA,6.6,NA,18622,FFToday,16184,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,NA,4,46,NA,NA,0.2,2,7,NA,0,NA,6.5,NA,15994,FFToday,13157,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Thomas,WR,NO,NA,NA,4,53,NA,NA,0.2,0,0,NA,0,NA,6.5,NA,15719,FFToday,12652,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,NA,4,46,NA,NA,0.3,0,0,NA,0,NA,6.4,NA,14994,FFToday,13418,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,NA,3,45,NA,NA,0.3,0,0,NA,0,NA,6.3,NA,16280,FFToday,13646,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,NA,3,43,NA,NA,0.3,0,0,NA,0,NA,6.1,NA,18596,FFToday,16189,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,4,48,NA,NA,0.2,0,0,NA,0,NA,6,NA,16702,FFToday,14122,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3,38,NA,NA,0.2,2,8,NA,0,NA,5.8,NA,18191,FFToday,15757,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,3,45,NA,NA,0.2,0,0,NA,0,NA,5.7,NA,18508,FFToday,16187,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,NA,3,44,NA,NA,0.2,0,0,NA,0,NA,5.6,NA,18057,FFToday,15755,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,3,44,NA,NA,0.2,0,0,NA,0,NA,5.6,NA,18624,FFToday,16194,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,3,44,NA,NA,0.2,0,0,NA,0,NA,5.6,NA,18696,FFToday,16206,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,NA,3,43,NA,NA,0.2,0,0,NA,0,NA,5.5,NA,18158,FFToday,15766,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,NA,3,43,NA,NA,0.2,0,0,NA,0,NA,5.5,NA,15985,FFToday,13168,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,NA,4,43,NA,NA,0.2,0,0,NA,0,NA,5.5,NA,13459,FFToday,11228,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,NA,3,42,NA,NA,0.2,0,0,NA,0,NA,5.4,NA,15271,FFToday,12176,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,3,41,NA,NA,0.2,0,0,NA,0,NA,5.3,NA,18181,FFToday,15768,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,CAR,NA,NA,3,40,NA,NA,0.2,0,0,NA,0,NA,5.2,NA,16145,FFToday,13668,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,3,40,NA,NA,0.2,0,0,NA,0,NA,5.2,NA,16270,FFToday,13793,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,NA,3,37,NA,NA,0.2,0,0,NA,0,NA,4.9,NA,17172,FFToday,14977,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,2,36,NA,NA,0.2,0,0,NA,0,NA,4.8,NA,18326,FFToday,16080,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,NA,3,36,NA,NA,0.2,0,0,NA,0,NA,4.8,NA,17728,FFToday,15289,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,NA,3,40,NA,NA,0.1,0,0,NA,0,NA,4.6,NA,17159,FFToday,14974,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,2,32,NA,NA,0.2,0,0,NA,0,NA,4.4,NA,16357,FFToday,13632,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,3,37,NA,NA,0.1,0,0,NA,0,NA,4.3,NA,17281,FFToday,15109,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,2,30,NA,NA,0.2,0,0,NA,0,NA,4.2,NA,17633,FFToday,15308,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,NA,3,35,NA,NA,0.1,0,0,NA,0,NA,4.1,NA,18008,FFToday,15777,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,PIT,NA,NA,2,28,NA,NA,0.2,0,0,NA,0,NA,4,NA,14298,FFToday,11678,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,NA,3,33,NA,NA,0.1,0,0,NA,0,NA,3.9,NA,15101,FFToday,12181,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,NA,2,33,NA,NA,0.1,0,0,NA,0,NA,3.9,NA,14153,FFToday,11674,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LAR,NA,NA,3,32,NA,NA,0.1,0,0,NA,0,NA,3.8,NA,17124,FFToday,14858,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,MIA,NA,NA,2,25,NA,NA,0.2,0,0,NA,0,NA,3.7,NA,16125,FFToday,13638,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,NA,2,20,NA,NA,0.1,1,9,NA,0,NA,3.5,NA,17654,FFToday,15283,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,2,28,NA,NA,0.1,0,0,NA,0,NA,3.4,NA,18551,FFToday,16183,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,NA,2,28,NA,NA,0.1,0,0,NA,0,NA,3.4,NA,17397,FFToday,14551,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,NE,NA,NA,2,28,NA,NA,0.1,0,0,NA,0,NA,3.4,NA,16004,FFToday,13156,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,NA,2,26,NA,NA,0.1,0,0,NA,0,NA,3.2,NA,17109,FFToday,14849,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,TEN,NA,NA,2,25,NA,NA,0.1,0,0,NA,0,NA,3.1,NA,15663,FFToday,12773,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deonte Harty,WR,BUF,NA,NA,1,13,NA,NA,0.1,1,8,NA,0,NA,2.7,NA,16793,FFToday,14558,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,ATL,NA,NA,2,21,NA,NA,0.1,0,0,NA,0,NA,2.7,NA,15900,FFToday,13289,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Johnson,WR,DEN,NA,NA,2,18,NA,NA,0.1,0,0,NA,0,NA,2.4,NA,18361,FFToday,15987,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,NYJ,NA,NA,2,22,NA,NA,0,0,0,NA,0,NA,2.2,NA,11918,FFToday,10308,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,NA,1,16,NA,NA,0.1,0,0,NA,0,NA,2.2,NA,16238,FFToday,13776,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,NYG,NA,NA,1,15,NA,NA,0.1,0,0,NA,0,NA,2.1,NA,16538,FFToday,14112,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,NA,1,15,NA,NA,0,0,0,NA,0,NA,1.5,NA,15804,FFToday,13308,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St. Brown,WR,CHI,NA,NA,1,15,NA,NA,0,0,0,NA,0,NA,1.5,NA,16178,FFToday,13637,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demario Douglas,WR,NE,NA,NA,1,14,NA,NA,0,0,0,NA,0,NA,1.4,NA,18506,FFToday,16342,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,DET,NA,NA,1,11,NA,NA,0,0,0,NA,0,NA,1.1,NA,12440,FFToday,10738,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,LV,NA,NA,1,11,NA,NA,0,0,0,NA,0,NA,1.1,NA,16682,FFToday,14123,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,1,10,NA,NA,0,0,0,NA,0,NA,1,NA,18242,FFToday,15756,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,1,8,NA,NA,0,0,0,NA,0,NA,0.8,NA,18200,FFToday,15761,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,7.7,7.7,104.7,NA,NA,1,0,0.1,NA,0,0,16.41,NA,15540,FleaFlicker,14836,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR1,1,104.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,6.8,6.8,97.9,NA,NA,1,0.3,2,NA,0,0,16.05,NA,12197,FleaFlicker,12801,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR2,1,99.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.4,6.4,75,NA,NA,1,0.3,2.3,NA,0,0,15.79,NA,16373,FleaFlicker,15287,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR6,1,77.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,6.7,6.7,93.4,NA,NA,1,0,0.2,NA,0,0,15.31,NA,10295,FleaFlicker,11675,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR7,1,93.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,7.1,7.1,88,NA,NA,1,0.1,1,NA,0,0,14.88,NA,16250,FleaFlicker,15281,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR5,1,89.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,5.8,5.8,86.8,NA,NA,1,0,0,NA,0,0,14.6,NA,14694,FleaFlicker,14104,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR3,1,86.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,6.8,6.8,85.2,NA,NA,1,0,0,NA,0,0,14.44,NA,11329,FleaFlicker,12186,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR4,1,85.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,6.3,6.3,79,NA,NA,0.4,0.3,1.9,NA,0,0,10.59,NA,15523,FleaFlicker,14832,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR9,0.4,80.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,6.6,6.6,79.2,NA,NA,0.4,0.2,1.4,NA,0,0,10.5,NA,17779,FleaFlicker,16211,PHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR13,0.4,80.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,4.6,4.6,65.3,NA,NA,0.3,2.5,14.7,NA,0.1,0.1,10.46,NA,14702,FleaFlicker,14136,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR16,0.4,80,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDCooper Kupp,WR,LAR,NA,5.3,5.3,63.2,NA,NA,0.4,0.5,6.4,NA,0.1,0,9.7,NA,12970,FleaFlicker,13164,PHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR28,0.5,69.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5,5,68.4,NA,NA,0.5,0,0.1,NA,0,0,9.67,NA,16798,FleaFlicker,15753,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR32,0.5,68.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5.4,5.4,73.2,NA,NA,0.3,0,0,NA,0,0,9.36,NA,16824,FleaFlicker,15754,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR10,0.3,73.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,4.9,4.9,69.5,NA,NA,0.4,0,0,NA,0,0,9.31,NA,16281,FleaFlicker,15290,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR25,0.4,69.5,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,5.2,5.2,67.9,NA,NA,0.4,0,0.1,NA,0,0,9.25,NA,16253,FleaFlicker,15282,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR12,0.4,67.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4.5,4.5,67.4,NA,NA,0.4,0.1,1.2,NA,0,0,9.2,NA,16236,FleaFlicker,15284,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR11,0.4,68.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,5,5,71.4,NA,NA,0.3,0,0,NA,0,0.1,9.06,NA,15531,FleaFlicker,14840,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR14,0.3,71.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,4.6,4.6,67.3,NA,NA,0.4,0,0.2,NA,0,0,8.99,NA,14746,FleaFlicker,14109,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR29,0.4,67.5,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.4,4.4,64.3,NA,NA,0.4,0,0.3,NA,0,0,8.92,NA,13764,FleaFlicker,13635,@WASThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR22,0.4,64.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,5.2,5.2,65.5,NA,NA,0.4,0,0,NA,0,0,8.77,NA,9311,FleaFlicker,11232,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR35,0.4,65.5,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,JAC,NA,4.9,4.9,61.8,NA,NA,0.4,0,0,NA,0,0,8.6,NA,13776,FleaFlicker,13629,@BUFSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR15,0.4,61.9,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
