player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Kenneth Gainwell,RB,PHI,NA,4,18,NA,0.1,NA,1,10,NA,NA,0,NA,3.4,NA,17578,FFToday,15255,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,6,26,NA,0.1,NA,0,0,NA,NA,0,NA,3.2,NA,17262,FFToday,14823,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,1,6,NA,0,NA,3,20,NA,NA,0.1,NA,3.2,NA,14260,FFToday,11761,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,5,19,NA,0.1,NA,1,6,NA,NA,0,NA,3.1,NA,17136,FFToday,14807,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,2,8,NA,0,NA,2,15,NA,NA,0.1,NA,2.9,NA,15976,FFToday,13133,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,SF,NA,4,16,NA,0.1,NA,1,6,NA,NA,0,NA,2.8,NA,17648,FFToday,15263,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,3,13,NA,0.1,NA,1,6,NA,NA,0,NA,2.5,NA,18107,FFToday,15734,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,TB,NA,4,14,NA,0,NA,1,10,NA,NA,0,NA,2.4,NA,16133,FFToday,13726,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,3,11,NA,0.1,NA,1,6,NA,NA,0,NA,2.3,NA,14903,FFToday,13378,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,3,11,NA,0,NA,1,6,NA,NA,0,NA,1.7,NA,16085,FFToday,13868,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,1,5,NA,0,NA,1,10,NA,NA,0,NA,1.5,NA,15100,FFToday,12155,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,2,10,NA,0,NA,0,0,NA,NA,0,NA,1,NA,17070,FFToday,14803,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,2,10,NA,0,NA,0,0,NA,NA,0,NA,1,NA,18559,FFToday,16175,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,2,9,NA,0,NA,0,0,NA,NA,0,NA,0.9,NA,18475,FFToday,16164,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,2,7,NA,0,NA,0,0,NA,NA,0,NA,0.7,NA,18241,FFToday,15714,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,15.9,68.6,NA,0.7,5.2,5.2,42.9,NA,NA,0.3,0.1,17.17,NA,12892,FleaFlicker,13130,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB1,1,111.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,16,64.9,NA,0.6,4.7,4.7,40.1,NA,NA,0.2,0.1,15.1,NA,13325,FleaFlicker,13404,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB4,0.8,105,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,15.9,68.8,NA,0.5,3.5,3.5,28.3,NA,NA,0.1,0.1,13.21,NA,16241,FleaFlicker,15253,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB2,0.6,97,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,19.4,74.9,NA,0.4,2.9,2.9,21.9,NA,NA,0.1,0.1,12.7,NA,14673,FleaFlicker,14073,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB10,0.5,96.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,16.6,69.9,NA,0.4,2.8,2.8,23,NA,NA,0.1,0.1,12.51,NA,16875,FleaFlicker,15716,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB27,0.6,92.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,18.6,73.9,NA,0.3,3.5,3.5,23.3,NA,NA,0.1,0.1,12.34,NA,13778,FleaFlicker,13604,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB15,0.5,97.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,15.2,66.8,NA,0.4,3.1,3.1,26.6,NA,NA,0.1,0.1,12.06,NA,16834,FleaFlicker,15708,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB6,0.5,93.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,15.2,67.1,NA,0.4,2.6,2.6,20.2,NA,NA,0.1,0.1,11.96,NA,14759,FleaFlicker,14085,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB8,0.6,87.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,HOU,NA,17.6,74.9,NA,0.5,1.8,1.8,11.8,NA,NA,0.1,0.1,11.87,NA,14736,FleaFlicker,14080,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB42,0.6,86.7,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,14.1,64.5,NA,0.4,3.1,3.1,22.3,NA,NA,0.1,0.1,11.76,NA,15601,FleaFlicker,14797,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB7,0.5,86.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,NA,13.8,60.5,NA,0.3,3.4,3.4,28.2,NA,NA,0.1,0.1,11.67,NA,13111,FleaFlicker,13319,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB23,0.5,88.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,15.2,65.7,NA,0.5,2.1,2.1,15.6,NA,NA,0.1,0,11.59,NA,16890,FleaFlicker,15711,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB9,0.6,81.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,16.9,69.6,NA,0.4,2,2,16.9,NA,NA,0.1,0.1,11.41,NA,12042,FleaFlicker,12626,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB12,0.5,86.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,16.4,66.6,NA,0.3,2.7,2.7,17.7,NA,NA,0.1,0.1,11.23,NA,16282,FleaFlicker,15256,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB17,0.5,84.3,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,14.4,55.8,NA,0.3,4,4,30.6,NA,NA,0.1,0.1,11.14,NA,16882,FleaFlicker,15721,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB20,0.4,86.4,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,13.9,59.8,NA,0.4,3,3,20,NA,NA,0.1,0,10.82,NA,12975,FleaFlicker,13131,@BALL 20-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10.82,RB19,0.5,79.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,15.8,65.8,NA,0.4,2.1,2.1,14.6,NA,NA,0.1,0.1,10.71,NA,12951,FleaFlicker,13146,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB28,0.5,80.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14.2,57.8,NA,0.6,1.4,1.4,12.8,NA,NA,0.1,0.1,10.66,NA,14716,FleaFlicker,14071,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB13,0.6,70.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,12,47,NA,0.4,3.5,3.5,28.5,NA,NA,0.2,0,10.63,NA,17612,FleaFlicker,16162,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB16,0.5,75.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,13.1,57,NA,0.4,2.5,2.5,18.3,NA,NA,0.1,0.1,10.21,NA,17029,FleaFlicker,15749,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB11,0.5,75.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,10.7,54.9,NA,0.5,1.9,1.9,15.2,NA,NA,0.1,0.1,10.13,NA,11455,FleaFlicker,12447,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB22,0.6,70.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,15.2,64.2,NA,0.3,2.3,2.3,16.6,NA,NA,0.1,0.1,10.06,NA,16974,FleaFlicker,15713,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB24,0.4,80.8,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,11.6,50.9,NA,0.5,2,2,15.7,NA,NA,0.1,0.1,9.86,NA,17617,FleaFlicker,16167,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB18,0.6,66.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,12.4,59.8,NA,0.3,2.2,2.2,16.8,NA,NA,0.1,0.1,9.68,NA,16839,FleaFlicker,15715,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB26,0.4,76.6,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrell Henderson,RB,LAR,NA,12.7,52.6,NA,0.4,2.1,2.1,16.1,NA,NA,0.1,0,9.67,NA,14751,FleaFlicker,14087,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB54,0.5,68.8,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,13.3,55.7,NA,0.3,2.1,2.1,14.7,NA,NA,0.1,0.1,9.22,NA,16246,FleaFlicker,15254,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB29,0.4,70.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,11.5,52.7,NA,0.5,0.8,0.8,6.6,NA,NA,0,0.1,8.91,NA,14191,FleaFlicker,13850,CINW 34-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.91,RB30,0.5,59.3,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,13.6,54.1,NA,0.2,2,2,14.6,NA,NA,0.1,0.1,8.63,NA,16361,FleaFlicker,15261,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB34,0.3,68.7,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,10.7,44.6,NA,0.2,2.8,2.8,19.9,NA,NA,0.1,0,8.49,NA,17137,FleaFlicker,15742,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB31,0.3,64.4,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,9.8,45.6,NA,0.3,1.7,1.7,11.3,NA,NA,0.1,0.1,7.58,NA,17020,FleaFlicker,15723,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB58,0.3,56.9,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,9.9,42.2,NA,0.3,1,1,7.9,NA,NA,0.1,0,7.07,NA,12934,FleaFlicker,13138,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB38,0.3,50.1,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Royce Freeman,RB,LAR,NA,11.8,44.3,NA,0.3,0.7,0.7,4.9,NA,NA,0,0.1,6.86,NA,13796,FleaFlicker,13617,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB64,0.3,49.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,9.5,42.5,NA,0.2,0.8,0.8,6.9,NA,NA,0.1,0,6.74,NA,12987,FleaFlicker,13134,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB40,0.3,49.4,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,9.2,37.5,NA,0.2,1.7,1.7,13,NA,NA,0.1,0,6.57,NA,15568,FleaFlicker,14805,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB45,0.3,50.5,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,9,36.4,NA,0.2,1.6,1.6,12.9,NA,NA,0.1,0,6.25,NA,16552,FleaFlicker,15271,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB39,0.2,49.3,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,9.2,35.5,NA,0.2,1.3,1.3,9.3,NA,NA,0.1,0,5.84,NA,14700,FleaFlicker,14223,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB32,0.2,44.8,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,5.7,22.9,NA,0.1,2.9,2.9,22.8,NA,NA,0.1,0,5.83,NA,17624,FleaFlicker,16165,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB35,0.2,45.7,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,7.2,33,NA,0.2,1.1,1.1,9.1,NA,NA,0,0,5.77,NA,18174,FleaFlicker,16178,CINW 34-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.77,RB49,0.3,42.1,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,BUF,NA,7.3,30.9,NA,0.2,1.2,1.2,8,NA,NA,0,0,5.49,NA,9504,FleaFlicker,11390,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB61,0.3,38.9,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,6.1,27.3,NA,0.2,1.8,1.8,13,NA,NA,0.1,0,5.41,NA,17667,FleaFlicker,16169,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB33,0.2,40.3,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,6.6,26.9,NA,0.2,0.6,0.6,4.1,NA,NA,0,0,4.26,NA,15904,FleaFlicker,14823,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB47,0.2,31,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,4.8,21.8,NA,0.1,1.7,1.7,11.9,NA,NA,0,0,4.19,NA,14745,FleaFlicker,14079,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB46,0.1,33.7,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,5.2,22.3,NA,0.1,1.3,1.3,8.6,NA,NA,0,0,4.07,NA,18238,FleaFlicker,16390,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB43,0.2,30.9,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,4.2,18.2,NA,0.1,1.4,1.4,10.2,NA,NA,0,0,3.92,NA,16480,FleaFlicker,15255,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB52,0.2,28.4,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,SF,NA,5.6,22.4,NA,0.2,0.7,0.7,4.6,NA,NA,0,0,3.76,NA,13728,FleaFlicker,15263,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB50,0.2,27.1,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,2.1,8.2,NA,0.1,2.4,2.4,19.4,NA,NA,0.1,0,3.7,NA,10310,FleaFlicker,11761,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB67,0.2,27.6,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,5.8,18.9,NA,0.2,0.8,0.8,5.7,NA,NA,0,0,3.68,NA,14185,FleaFlicker,13868,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB101,0.2,24.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,4.7,19.2,NA,0.1,1.1,1.1,8.6,NA,NA,0,0,3.62,NA,17762,FleaFlicker,16174,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB79,0.1,27.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,5.5,22.6,NA,0.1,0.6,0.6,4,NA,NA,0,0,3.56,NA,15622,FleaFlicker,14807,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB56,0.2,26.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,2.5,12.2,NA,0.1,1.8,1.8,14.2,NA,NA,0.1,0,3.46,NA,17716,FleaFlicker,16175,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB41,0.1,26.4,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,3.5,17.9,NA,0.1,0.8,0.8,6.5,NA,NA,0,0,3.4,NA,14767,FleaFlicker,14086,CINW 34-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.4,RB51,0.2,24.4,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,1.9,8.7,NA,0.1,2,2,16.4,NA,NA,0.1,0,3.35,NA,13011,FleaFlicker,13133,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB63,0.1,25.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,3.7,17.2,NA,0.1,1.4,1.4,8.6,NA,NA,0,0.1,3.14,NA,12929,FleaFlicker,13128,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB65,0.1,25.8,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,TB,NA,4.3,15.9,NA,0.1,1,1,7.2,NA,NA,0,0,2.96,NA,13870,FleaFlicker,13726,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB89,0.1,23.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,3.2,14.5,NA,0.1,0.4,0.4,3,NA,NA,0,0,2.53,NA,17625,FleaFlicker,16164,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB68,0.1,17.5,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,MIA,NA,2,12.2,NA,0.1,0.8,0.8,5.5,NA,NA,0,0,2.49,NA,14471,FleaFlicker,14017,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB53,0.1,17.7,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,3.4,13.1,NA,0.1,0.7,0.7,4.4,NA,NA,0,0,2.27,NA,17007,FleaFlicker,15734,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB70,0.1,17.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,3.4,11.9,NA,0,0.8,0.8,6,NA,NA,0,0,2.05,NA,13358,FleaFlicker,13378,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB74,0.1,17.9,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,2.6,9.9,NA,0.1,0.6,0.6,4.3,NA,NA,0,0,2.01,NA,15453,FleaFlicker,14331,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB87,0.1,14.2,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,1.9,9.8,NA,0.1,0.6,0.6,4.1,NA,NA,0,0,1.95,NA,15539,FleaFlicker,14803,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB76,0.1,13.9,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,1.9,7.8,NA,0.1,0.7,0.7,5.1,NA,NA,0,0,1.69,NA,17510,FleaFlicker,15973,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,12.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,0.5,9.5,NA,0.1,0.3,0.3,1.8,NA,NA,0,0,1.58,NA,18234,FleaFlicker,16432,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB104,0.1,11.2,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel Abanikanda,RB,NYJ,NA,0.6,7.5,NA,0.1,0.6,0.6,4,NA,NA,0,0,1.57,NA,17718,FleaFlicker,16168,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,11.4,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
