player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Marquez Valdes-Scantling,WR,KC,NA,NA,1.91,31.12,NA,NA,0.18,0,0,NA,0,NA,4.17,NA,marquez-valdes-scantling,NumberFire,13793,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.75,#17,182,77,5.13,5100,1.01,6.09,4100,1.49,5.13,12,0.43,NA
Kalif Raymond,WR,DET,NA,NA,2.35,32.72,NA,NA,0.16,0,0,NA,0,NA,4.1,NA,kalif-raymond,NumberFire,13066,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.65,#18,184,78,5.25,5400,0.97,6.5,3400,1.91,5.25,10,0.53,NA
Mack Hollins,WR,ATL,NA,NA,2.41,30.4,NA,NA,0.17,0,0,NA,0,NA,4.06,NA,mack-hollins,NumberFire,13289,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.6,#20,186,79,5.25,5300,0.99,6.47,3400,1.9,5.25,14,0.38,NA
K.J. Osborn,WR,MIN,NA,NA,2.47,27.76,NA,NA,0.21,0,0,NA,0,NA,4,NA,k-j-osborn,NumberFire,14977,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.52,#24,187,80,5.23,5700,0.92,6.5,4200,1.55,5.23,14,0.37,NA
DeVante Parker,WR,NE,NA,NA,2.31,30.83,NA,NA,0.15,0,0,NA,0,NA,3.98,NA,devante-parker,NumberFire,12176,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,8.49,#6,189,81,5.14,5300,0.97,6.3,4000,1.58,5.14,10,0.51,NA
Rashid Shaheed,WR,NO,NA,NA,2.32,31.88,NA,NA,0.1,0.29,1.66,NA,0.01,NA,3.96,NA,rashid-shaheed,NumberFire,16080,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.46,#14,190,82,5.13,5800,0.88,6.32,4000,1.58,5.13,16,0.32,NA
Braxton Berrios,WR,MIA,NA,NA,2.58,28.28,NA,NA,0.19,0,0,NA,0,NA,3.93,NA,braxton-berrios,NumberFire,13638,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,#2,192,83,5.22,4800,1.09,6.54,3600,1.82,5.22,11,0.47,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,2.34,30.36,NA,NA,0.14,0,0,NA,0,NA,3.82,NA,terrace-marshall-jr,NumberFire,15308,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.27,#27,196,84,5.01,5100,0.98,6.21,3500,1.77,5.01,10,0.5,NA
Parris Campbell,WR,NYG,NA,NA,2.83,27.27,NA,NA,0.18,0,0,NA,0,NA,3.73,NA,parris-campbell,NumberFire,14112,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,#26,197,85,5.16,5300,0.97,6.62,3200,2.07,5.16,13,0.4,NA
Ronnie Bell,WR,SF,NA,NA,2.16,24.92,NA,NA,0.18,0,0,NA,0,NA,3.53,NA,ronnie-bell,NumberFire,16202,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.88,#21,200,86,4.61,4900,0.94,5.71,3400,1.68,4.61,11,0.42,NA
Tim Jones,WR,JAC,NA,NA,2.19,26.61,NA,NA,0.15,0,0,NA,0,NA,3.5,NA,tim-jones,NumberFire,16005,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,7.84,#12,201,87,4.58,4400,1.04,5.71,3000,1.9,4.58,10,0.46,NA
Michael Wilson,WR,ARI,NA,NA,2.26,29.93,NA,NA,0.08,0,0,NA,0,NA,3.46,NA,michael-wilson,NumberFire,16206,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.79,#5,202,88,4.54,4900,0.93,5.7,3500,1.63,4.54,11,0.41,NA
Laviska Shenault,WR,CAR,NA,NA,1.29,13.88,NA,NA,0.07,1.64,11.02,NA,0.09,NA,3.44,NA,laviska-shenault,NumberFire,14838,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88,7.76,#27,203,89,4.08,4600,0.89,4.73,3000,1.58,4.08,10,0.41,NA
Kadarius Toney,WR,KC,NA,NA,2.09,22.43,NA,NA,0.15,0.26,1.48,NA,0.01,NA,3.33,NA,kadarius-toney,NumberFire,15289,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,7.61,#17,207,90,4.34,5300,0.82,5.41,4300,1.26,4.34,11,0.39,NA
Chase Claypool,WR,CHI,NA,NA,2.01,23.58,NA,NA,0.16,0,0,NA,0,NA,3.3,NA,chase-claypool,NumberFire,14841,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,#32,208,91,4.28,5300,0.81,5.31,3200,1.66,4.28,13,0.33,NA
Brandon Johnson,WR,DEN,NA,NA,1.76,23.96,NA,NA,0.16,0,0,NA,0,NA,3.27,NA,brandon-johnson-1,NumberFire,15987,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,7.53,#29,209,92,4.16,4900,0.85,5.08,3200,1.59,4.16,12,0.35,NA
Isaiah McKenzie,WR,IND,NA,NA,1.71,17.98,NA,NA,0.14,0.69,4.15,NA,0.04,NA,3.16,NA,isaiah-mckenzie-1,NumberFire,13313,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,7.38,#15,212,93,4.03,4300,0.94,4.94,3000,1.65,4.03,10,0.4,NA
Isaiah Hodgins,WR,NYG,NA,NA,2.09,22.41,NA,NA,0.14,0,0,NA,0,NA,3.05,NA,isaiah-hodgins,NumberFire,14849,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.23,#26,214,94,4.09,5900,0.69,5.15,4600,1.12,4.09,14,0.29,NA
Trey Palmer,WR,TB,NA,NA,1.97,23.79,NA,NA,0.11,0,0,NA,0,NA,2.97,NA,trey-palmer,NumberFire,16199,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.13,#9,218,95,3.94,5300,0.74,4.97,3700,1.34,3.94,10,0.39,NA
Deonte Harty,WR,BUF,NA,NA,1.74,19.51,NA,NA,0.13,0.26,1.37,NA,0.01,NA,2.85,NA,deonte-harris,NumberFire,14558,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.96,#16,222,96,3.68,4400,0.84,4.61,3100,1.49,3.68,10,0.37,NA
Demario Douglas,WR,NE,NA,NA,1.8,21.76,NA,NA,0.11,0,0,NA,0,NA,2.75,NA,demario-douglas,NumberFire,16342,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.83,#6,223,97,3.66,4700,0.78,4.6,3000,1.53,3.66,10,0.37,NA
Ben Skowronek,WR,LA,NA,NA,1.9,19.65,NA,NA,0.13,0,0,NA,0,NA,2.74,NA,ben-skowronek-1,NumberFire,15491,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,#11,224,98,3.66,5000,0.73,4.63,3000,1.54,3.66,10,0.37,NA
Jonathan Mingo,WR,CAR,NA,NA,1.59,19.84,NA,NA,0.1,0,0,NA,0,NA,2.57,NA,jonathan-mingo,NumberFire,16197,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44,6.58,#27,229,99,3.36,4800,0.7,4.16,3400,1.22,3.36,10,0.34,NA
Justin Watson,WR,KC,NA,NA,1.41,18.65,NA,NA,0.11,0,0,NA,0,NA,2.52,NA,justin-watson-1,NumberFire,13776,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48,6.52,#17,230,100,3.19,5200,0.61,3.92,3500,1.12,3.19,11,0.29,NA
Olamide Zaccheaus,WR,PHI,NA,NA,1.5,18.59,NA,NA,0.09,0,0,NA,0,NA,2.4,NA,olamide-zaccheaus,NumberFire,14592,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#22,232,101,3.13,5200,0.6,3.89,3300,1.18,3.13,10,0.31,NA
Dyami Brown,WR,WSH,NA,NA,1.37,16.95,NA,NA,0.08,0.27,1.46,NA,0.01,NA,2.37,NA,dyami-brown,NumberFire,15292,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,#7,233,102,3.03,4300,0.7,3.73,3000,1.24,3.03,10,0.3,NA
Hunter Renfrow,WR,LV,NA,NA,1.7,18.67,NA,NA,0.1,0,0,NA,0,NA,2.36,NA,hunter-renfrow,NumberFire,14123,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58,6.3,#30,234,103,3.24,5100,0.64,4.13,3700,1.12,3.24,10,0.32,NA
Randall Cobb,WR,NYJ,NA,NA,1.44,17.58,NA,NA,0.09,0,0,NA,0,NA,2.26,NA,randall-cobb,NumberFire,10308,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.17,#4,238,104,2.98,5000,0.6,3.72,3000,1.24,2.98,10,0.3,NA
Devin Duvernay,WR,BAL,NA,NA,1.7,17.23,NA,NA,0.09,0,0,NA,0,NA,2.25,NA,devin-duvernay,NumberFire,14847,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.15,#1,239,105,3.07,4500,0.68,3.94,3000,1.31,3.07,10,0.31,NA
Deven Thompkins,WR,TB,NA,NA,1.29,14.69,NA,NA,0.07,0,0,NA,0,NA,1.87,NA,deven-thompkins,NumberFire,15977,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,#9,246,106,2.49,4500,0.55,3.16,3300,0.96,2.49,10,0.25,NA
Marquise Goodwin,WR,CLE,NA,NA,0.88,12.32,NA,NA,0.06,0.31,1.46,NA,0.01,NA,1.81,NA,marquise-goodwin-1,NumberFire,11239,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,#3,249,107,2.22,4500,0.49,2.67,3000,0.89,2.22,10,0.22,NA
Dontayvion Wicks,WR,GB,NA,NA,0.95,13.04,NA,NA,0.06,0,0,NA,0,NA,1.66,NA,dontayvion-wicks,NumberFire,16195,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.35,#13,252,108,2.1,4800,0.44,2.59,3300,0.78,2.1,11,0.19,NA
Robbie Chosen,WR,MIA,NA,NA,0.93,11.31,NA,NA,0.08,0,0,NA,0,NA,1.61,NA,robby-anderson,NumberFire,12930,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,#2,255,109,2.06,4600,0.45,2.53,3200,0.79,2.06,10,0.21,NA
Khalil Shakir,WR,BUF,NA,NA,0.89,10.41,NA,NA,0.07,0,0,NA,0,NA,1.45,NA,khalil-shakir,NumberFire,15761,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#16,263,110,1.89,4600,0.41,2.34,3400,0.69,1.89,10,0.19,NA
Brandon Powell,WR,MIN,NA,NA,1.04,10.12,NA,NA,0.08,0,0,NA,0,NA,1.43,NA,brandon-powell,NumberFire,13910,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.04,#24,264,111,1.97,4300,0.46,2.51,3000,0.84,1.97,10,0.2,NA
DeAndre Carter,WR,LV,NA,NA,0.9,11.05,NA,NA,0.05,0,0,NA,0,NA,1.35,NA,deandre-carter,NumberFire,12394,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.94,#30,268,112,1.78,4700,0.38,2.27,3200,0.71,1.78,10,0.18,NA
Samori Toure,WR,GB,NA,NA,0.76,10.33,NA,NA,0.05,0,0,NA,0,NA,1.31,NA,samori-toure,NumberFire,15841,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26,4.88,#13,270,113,1.67,4300,0.39,2.07,3000,0.69,1.67,10,0.17,NA
Derius Davis,WR,LAC,NA,NA,0.47,5.59,NA,NA,0.04,0.53,2.95,NA,0.04,NA,1.3,NA,derius-davis,NumberFire,16299,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#31,271,114,1.53,4400,0.35,1.78,3000,0.59,1.53,10,0.15,NA
Trent Sherfield,WR,BUF,NA,NA,0.76,8.94,NA,NA,0.06,0,0,NA,0,NA,1.25,NA,trent-sherfield,NumberFire,13893,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,4.8,#16,272,115,1.61,4500,0.36,2,3000,0.67,1.61,10,0.16,NA
John Metchie III,WR,HOU,NA,NA,0.75,9.49,NA,NA,0.05,0,0,NA,0,NA,1.24,NA,john-metchie-iii,NumberFire,15759,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.79,#8,273,116,1.6,4600,0.35,1.99,3100,0.64,1.6,10,0.16,NA
Jalin Hyatt,WR,NYG,NA,NA,0.8,9.11,NA,NA,0.05,0,0,NA,0,NA,1.21,NA,jalin-hyatt,NumberFire,16183,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.75,#26,276,117,1.59,4700,0.34,2,3500,0.57,1.59,13,0.12,NA
Antoine Green,WR,DET,NA,NA,0.61,8.29,NA,NA,0.04,0,0,NA,0,NA,1.08,NA,antoine-green,NumberFire,16349,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41,4.57,#18,284,118,1.35,4300,0.31,1.67,3000,0.56,1.35,10,0.14,NA
Tyler Scott,WR,CHI,NA,NA,0.65,7.45,NA,NA,0.05,0,0,NA,0,NA,1.02,NA,tyler-scott,NumberFire,16205,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,#32,287,119,1.35,4600,0.29,1.69,3000,0.56,1.35,10,0.14,NA
Khadarel Hodge,WR,ATL,NA,NA,0.57,7.31,NA,NA,0.04,0,0,NA,0,NA,0.96,NA,khadarel-hodge,NumberFire,13963,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,4.41,#20,289,120,1.24,4700,0.26,1.53,3000,0.51,1.24,10,0.12,NA
Ray-Ray McCloud,WR,SF,NA,NA,0.67,6.16,NA,NA,0.05,0,0,NA,0,NA,0.86,NA,ray-ray-mccloud,NumberFire,13641,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.27,#21,298,121,1.19,4200,0.28,1.56,NA,NA,1.19,NA,NA,NA
Justyn Ross,WR,KC,NA,NA,0.45,5.49,NA,NA,0.03,0,0,NA,0,NA,0.74,NA,justyn-ross,NumberFire,15763,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,#17,306,122,0.93,4400,0.21,1.17,3000,0.39,0.93,10,0.09,NA
Marvin Jones,WR,DET,NA,NA,0.4,4.96,NA,NA,0.04,0,0,NA,0,NA,0.73,NA,marvin-jones,NumberFire,10738,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,#18,308,123,0.94,5000,0.19,1.14,3100,0.37,0.94,10,0.09,NA
Jake Bobo,WR,SEA,NA,NA,0.44,5.37,NA,NA,0.03,0,0,NA,0,NA,0.69,NA,jake-bobo,NumberFire,16393,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.04,#28,309,124,0.92,4800,0.19,1.15,3000,0.38,0.92,10,0.09,NA
Keith Kirkwood,WR,NO,NA,NA,0.44,5.49,NA,NA,0.02,0,0,NA,0,NA,0.65,NA,keith-kirkwood,NumberFire,13882,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#14,312,125,0.87,4400,0.2,1.1,3000,0.37,0.87,10,0.09,NA
D'Wayne Eskridge,WR,SEA,NA,NA,0.42,4.8,NA,NA,0.03,0,0,NA,0,NA,0.65,NA,d-wayne-eskridge,NumberFire,15302,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#28,312,125,0.87,4100,0.21,1.08,3000,0.36,0.87,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,0.39,4.53,NA,NA,0.03,0,0,NA,0,NA,0.63,NA,jalen-tolbert,NumberFire,15788,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,#10,315,127,0.83,4500,0.18,1.02,3100,0.33,0.83,10,0.08,NA
Byron Pringle,WR,WSH,NA,NA,0.4,4.96,NA,NA,0.02,0,0,NA,0,NA,0.62,NA,byron-pringle,NumberFire,13863,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,#7,316,128,0.8,4200,0.19,1.01,3000,0.34,0.8,10,0.08,NA
Miles Boykin,WR,PIT,NA,NA,0.38,4.7,NA,NA,0.03,0,0,NA,0,NA,0.61,NA,miles-boykin,NumberFire,14125,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#23,319,129,0.82,4300,0.19,1.02,3000,0.34,0.82,10,0.08,NA
Zach Pascal,WR,ARI,NA,NA,0.4,5.05,NA,NA,0.02,0,0,NA,0,NA,0.6,NA,zach-pascal,NumberFire,13488,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,#5,323,130,0.83,4300,0.19,1.03,3000,0.34,0.83,10,0.08,NA
Rakim Jarrett,WR,TB,NA,NA,0.38,4.56,NA,NA,0.02,0,0,NA,0,NA,0.57,NA,rakim-jarrett,NumberFire,16198,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,#9,327,131,0.75,4200,0.18,0.95,3000,0.32,0.75,10,0.08,NA
Tre Tucker,WR,LV,NA,NA,0.19,2.45,NA,NA,0.01,0.26,1.55,NA,0.01,NA,0.54,NA,tre-tucker,NumberFire,16287,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,#30,330,132,0.6,4800,0.13,0.7,3000,0.23,0.6,10,0.06,NA
Mecole Hardman,WR,NYJ,NA,NA,0.34,4.06,NA,NA,0.02,0,0,NA,0,NA,0.51,NA,mecole-hardman,NumberFire,14113,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,3.8,#4,332,133,0.68,5100,0.13,0.86,NA,NA,0.68,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,NA,0.23,2.99,NA,NA,0.02,0,0,NA,0,NA,0.4,NA,cedrick-wilson,NumberFire,13652,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,3.65,#2,348,134,0.53,4300,0.12,0.65,3000,0.22,0.53,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,0.21,2.98,NA,NA,0.02,0,0,NA,0,NA,0.4,NA,lil-jordan-humphrey,NumberFire,14118,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,3.65,#29,348,134,0.52,4400,0.12,0.63,3000,0.21,0.52,10,0.05,NA
Isaiah Coulter,WR,BUF,NA,NA,0.23,2.69,NA,NA,0.02,0,0,NA,0,NA,0.36,NA,isaiah-coulter,NumberFire,14972,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88,3.6,#16,364,136,0.5,4000,0.13,0.62,NA,NA,0.5,NA,NA,NA
Austin Trammell,WR,LA,NA,NA,0.23,2.57,NA,NA,0.02,0,0,NA,0,NA,0.35,NA,austin-trammell,NumberFire,16120,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88,3.58,#11,367,137,0.49,4200,0.12,0.61,3000,0.2,0.49,10,0.05,NA
Trenton Irwin,WR,CIN,NA,NA,0.22,2.47,NA,NA,0.01,0,0,NA,0,NA,0.33,NA,trenton-irwin,NumberFire,14551,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#25,373,138,0.42,4300,0.1,0.53,3000,0.18,0.42,10,0.04,NA
Ihmir Smith-Marsette,WR,CAR,NA,NA,0.2,2.57,NA,NA,0.01,0,0,NA,0,NA,0.33,NA,ihmir-smith-marsette,NumberFire,15434,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#27,373,138,0.42,4100,0.1,0.52,3000,0.17,0.42,10,0.04,NA
Demarcus Robinson,WR,LA,NA,NA,0.23,2.26,NA,NA,0.02,0,0,NA,0,NA,0.33,NA,demarcus-robinson,NumberFire,12785,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#11,373,138,0.46,4100,0.11,0.58,3000,0.19,0.46,10,0.05,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.19,2.48,NA,NA,0.01,0,0,NA,0,NA,0.32,NA,xavier-hutchinson,NumberFire,16201,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#8,377,141,0.4,4100,0.1,0.5,3000,0.17,0.4,10,0.04,NA
KaVontae Turpin,WR,DAL,NA,NA,0.2,2.39,NA,NA,0.02,0,0,NA,0,NA,0.32,NA,kavontae-turpin,NumberFire,15981,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#10,377,141,0.44,4200,0.1,0.55,3000,0.18,0.44,10,0.04,NA
Lawrence Cager,WR,NYG,NA,NA,0.2,2.23,NA,NA,0.01,0,0,NA,0,NA,0.29,NA,lawrence-cager,NumberFire,15041,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#26,383,143,0.38,4300,0.09,0.48,2500,0.19,0.38,10,0.04,NA
Sterling Shepard,WR,NYG,NA,NA,0.21,2.09,NA,NA,0.01,0,0,NA,0,NA,0.29,NA,sterling-shepard,NumberFire,12658,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#26,383,143,0.37,4400,0.08,0.48,3000,0.16,0.37,10,0.04,NA
Gunner Olszewski,WR,PIT,NA,NA,0.2,2.33,NA,NA,0.01,0,0,NA,0,NA,0.29,NA,gunner-olszewski,NumberFire,14555,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#23,383,143,0.37,4400,0.08,0.48,3000,0.16,0.37,10,0.04,NA
Kayshon Boutte,WR,NE,NA,NA,0.19,2.29,NA,NA,0.01,0,0,NA,0,NA,0.29,NA,kayshon-boutte,NumberFire,16193,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#6,383,143,0.38,4300,0.09,0.48,3000,0.16,0.38,10,0.04,NA
Greg Dortch,WR,ARI,NA,NA,0.22,2.39,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,greg-dortch,NumberFire,14108,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#5,389,147,0.41,4400,0.09,0.52,3000,0.17,0.41,10,0.04,NA
Juwann Winfree,WR,IND,NA,NA,0.17,2.11,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,juwann-winfree,NumberFire,14267,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#15,389,147,0.36,4000,0.09,0.44,3000,0.15,0.36,10,0.04,NA
Michael Woods II,WR,CLE,NA,NA,0.18,2.2,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,michael-woods-ii,NumberFire,15792,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#3,389,147,0.37,4000,0.09,0.46,3000,0.15,0.37,NA,NA,NA
Equanimeous St. Brown,WR,CHI,NA,NA,0.16,2.1,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,equanimeous-st-brown,NumberFire,13637,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#32,389,147,0.35,4100,0.09,0.43,3000,0.14,0.35,10,0.04,NA
Scotty Miller,WR,ATL,NA,NA,0.16,2,NA,NA,0.01,0,0,NA,0,NA,0.26,NA,scotty-miller,NumberFire,14280,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#20,395,151,0.34,4200,0.08,0.42,3000,0.14,0.34,NA,NA,NA
Velus Jones,WR,CHI,NA,NA,0.16,1.99,NA,NA,0.01,0,0,NA,0,NA,0.26,NA,velus-jones,NumberFire,15767,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#32,395,151,0.34,4200,0.08,0.42,3000,0.14,0.34,NA,NA,NA
David Bell,WR,CLE,NA,NA,0.18,2.03,NA,NA,0.01,0,0,NA,0,NA,0.26,NA,david-bell,NumberFire,15758,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#3,395,151,0.35,4400,0.08,0.44,3000,0.15,0.35,10,0.04,NA
