player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
"Ross, Justyn",WR,KCC,NA,1.6,0.7,5,NA,NA,0,NA,0.1,NA,0,0,0.5,NA,NA,FantasySharks,15763,PHI,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ezukanma, Erik",WR,MIA,NA,0.7,0.2,3,NA,NA,0,NA,2,NA,0,0,0.5,NA,NA,FantasySharks,15780,LVR,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hutchinson, Xavier",WR,HOU,NA,0.7,0.2,2,NA,NA,0,NA,3,NA,0,0,0.5,NA,NA,FantasySharks,16201,ARI,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tillman, Cedric",WR,CLE,NA,2.3,0.5,3,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,16191,PIT,0.4,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jarrett, Rakim",WR,TBB,NA,1.4,0.5,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,16198,@SFO,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Danny",WR,SFO,NA,0.7,0.1,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,15782,TBB,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boykin, Miles",WR,PIT,NA,0.7,0.5,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14125,@CLE,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Michael",WR,CLE,NA,0.6,0.3,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,15792,PIT,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charles, Irvin",WR,NYJ,NA,1.2,0.2,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15984,@BUF,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doss, Keelan",WR,LAC,NA,0.8,0.4,1,NA,NA,0,NA,1,NA,0,0,0.2,NA,NA,FantasySharks,14317,@GBP,0,0,0,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trammell, Austin",WR,LAR,NA,0.5,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16120,SEA,0.1,0,0,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heath, Malik",WR,GBP,NA,1.4,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16413,LAC,0.2,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Treadwell, Laquon",WR,BAL,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,12645,CIN,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Dareke",WR,SEA,NA,0.1,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15941,@LAR,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollister, Cody",WR,TEN,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,13851,@JAC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,7.3,7.3,100,NA,NA,1,0.4,2.2,NA,0,0,16.26,NA,12197,FleaFlicker,12801,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR1,1,102.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,7.4,7.4,99,NA,NA,1,0.4,3.1,NA,0,0.1,16.17,NA,15523,FleaFlicker,14832,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR4,1,102.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,7.4,7.4,89.7,NA,NA,1,0.3,1.2,NA,0,0.1,14.99,NA,16250,FleaFlicker,15281,@BALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR3,1,91,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,6.5,6.5,93.8,NA,NA,0.5,0,0.1,NA,0,0,12.28,NA,14694,FleaFlicker,14104,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR2,0.5,93.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,7.2,7.2,88.7,NA,NA,0.5,0.6,2.7,NA,0,0,12.08,NA,16373,FleaFlicker,15287,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR7,0.5,91.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,7.4,7.4,89,NA,NA,0.5,0,0.2,NA,0,0,11.74,NA,9380,FleaFlicker,11222,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR8,0.5,89.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,6,6,77.4,NA,NA,0.5,0.1,2.7,NA,0,0,10.95,NA,12970,FleaFlicker,13164,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR9,0.5,80.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,6.8,6.8,78.5,NA,NA,0.5,0,0,NA,0,0,10.65,NA,11329,FleaFlicker,12186,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR5,0.5,78.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,4.9,4.9,77.4,NA,NA,0.5,0,0,NA,0,0,10.38,NA,15531,FleaFlicker,14840,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR10,0.5,77.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,4.4,4.4,62.2,NA,NA,0.4,1.3,7.4,NA,0.1,0,9.9,NA,17627,FleaFlicker,16204,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR24,0.5,69.6,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,5.1,5.1,70.1,NA,NA,0.4,0.3,2.2,NA,0,0,9.87,NA,16236,FleaFlicker,15284,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR12,0.5,72.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,4.9,4.9,72.5,NA,NA,0.4,0,0,NA,0,0,9.73,NA,10252,FleaFlicker,11671,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR13,0.4,72.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,5.9,5.9,74,NA,NA,0.4,0,0.5,NA,0,0,9.67,NA,17779,FleaFlicker,16211,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR16,0.4,74.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,3.8,3.8,53.8,NA,NA,0.3,2.7,15,NA,0.2,0.1,9.64,NA,14702,FleaFlicker,14136,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR22,0.5,68.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,5.8,5.8,74.8,NA,NA,0.3,0.1,0.4,NA,0,0,9.58,NA,10295,FleaFlicker,11675,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR11,0.3,75.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDJustin Jefferson,WR,MIN,NA,5.2,5.2,67.9,NA,NA,0.4,0,0.3,NA,0,0,9.34,NA,15540,FleaFlicker,14836,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR6,0.4,68.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,4.8,4.8,66.6,NA,NA,0.4,0,0,NA,0,0,9.24,NA,14706,FleaFlicker,14102,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR17,0.4,66.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.5,5.5,71.3,NA,NA,0.3,0,0.3,NA,0,0,9.12,NA,16798,FleaFlicker,15753,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR15,0.3,71.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,5.5,5.5,68,NA,NA,0.4,0,0.3,NA,0,0,8.99,NA,13806,FleaFlicker,13633,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR23,0.4,68.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,5,5,65.7,NA,NA,0.4,0.1,0.7,NA,0,0,8.86,NA,9311,FleaFlicker,11232,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR26,0.4,66.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,5.3,5.3,63.1,NA,NA,0.4,0,0,NA,0,0,8.83,NA,11242,FleaFlicker,12187,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR34,0.4,63.1,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.4,4.4,67.1,NA,NA,0.3,0.1,0.7,NA,0,0,8.78,NA,13764,FleaFlicker,13635,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR20,0.3,67.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,4.2,4.2,66,NA,NA,0.3,0,0,NA,0,0,8.6,NA,11177,FleaFlicker,12175,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR21,0.3,66,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,4.6,4.6,62.5,NA,NA,0.3,0,0.1,NA,0,0,8.32,NA,14746,FleaFlicker,14109,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR31,0.3,62.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,5.9,5.9,62.7,NA,NA,0.3,0,0.1,NA,0,0,8.2,NA,9891,FleaFlicker,11938,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR33,0.3,62.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,ARI,NA,4.6,4.6,58.4,NA,NA,0.4,0,0.1,NA,0,0,7.95,NA,14661,FleaFlicker,14105,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR30,0.4,58.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,4.6,4.6,54.7,NA,NA,0.4,0,0.3,NA,0,0,7.84,NA,17613,FleaFlicker,16186,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR28,0.4,55,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.2,4.2,52.9,NA,NA,0.4,0,0.1,NA,0,0,7.82,NA,13795,FleaFlicker,13630,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR46,0.4,53,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,4,4,57.2,NA,NA,0.3,0,0.6,NA,0,0,7.76,NA,15544,FleaFlicker,14833,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR42,0.3,57.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.6,4.6,59.1,NA,NA,0.3,0,0,NA,0,0,7.71,NA,16253,FleaFlicker,15282,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR14,0.3,59.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,4.7,4.7,57.2,NA,NA,0.3,0.1,0.9,NA,0,0,7.49,NA,17595,FleaFlicker,16190,CINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR25,0.3,58.1,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTNico Collins,WR,HOU,NA,3.5,3.5,53.4,NA,NA,0.3,0,0,NA,0,0,7.4,NA,16281,FleaFlicker,15290,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR29,0.3,53.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,5.1,5.1,57,NA,NA,0.3,0,0.2,NA,0,0,7.35,NA,12926,FleaFlicker,13163,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR37,0.3,57.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,JAC,NA,3.9,3.9,50.8,NA,NA,0.3,0.2,1.4,NA,0,0,7.22,NA,13776,FleaFlicker,13629,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR36,0.3,52.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3.6,3.6,46.7,NA,NA,0.3,0.4,2.5,NA,0,0,6.98,NA,10242,FleaFlicker,11674,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR50,0.3,49.2,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,3.5,3.5,54,NA,NA,0.2,0,0.2,NA,0,0,6.82,NA,16859,FleaFlicker,15762,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR38,0.2,54.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,4.4,4.4,55,NA,NA,0.2,0,0.1,NA,0,0,6.78,NA,14754,FleaFlicker,14208,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR27,0.2,55.2,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3.2,3.2,47.8,NA,NA,0.3,0.1,0.9,NA,0,0,6.63,NA,16896,FleaFlicker,15789,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR39,0.3,48.7,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,3.3,3.3,46.1,NA,NA,0.3,0,0.1,NA,0,0,6.62,NA,15627,FleaFlicker,14845,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR41,0.3,46.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,4,4,47.4,NA,NA,0.3,0.1,0.6,NA,0,0,6.62,NA,17633,FleaFlicker,16194,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR40,0.3,48,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,4.8,4.8,47.5,NA,NA,0.3,0,0.2,NA,0,0,6.38,NA,12051,FleaFlicker,12650,@BALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR49,0.3,47.6,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,4.2,4.2,47.6,NA,NA,0.2,0.1,0.8,NA,0,0,6.22,NA,14949,FleaFlicker,14127,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR43,0.2,48.4,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,3.9,3.9,46.3,NA,NA,0.3,0,0.1,NA,0,0,6.21,NA,17606,FleaFlicker,16185,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR44,0.3,46.3,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.2,3.2,44.2,NA,NA,0.3,0.1,0.6,NA,0,0,6.13,NA,17674,FleaFlicker,16184,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR52,0.3,44.9,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,HOU,NA,2.9,2.9,42.5,NA,NA,0.3,0,0.2,NA,0,0,6.09,NA,13120,FleaFlicker,13172,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR88,0.3,42.8,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,3.2,3.2,43.2,NA,NA,0.3,0,0,NA,0,0,6.02,NA,16821,FleaFlicker,15755,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR45,0.3,43.2,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,3.5,3.5,36.9,NA,NA,0.2,0.8,3.4,NA,0,0,5.61,NA,12930,FleaFlicker,13157,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR63,0.3,40.3,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.3,3.3,39.1,NA,NA,0.3,0,0,NA,0,0,5.61,NA,16941,FleaFlicker,15779,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR58,0.3,39.2,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,2.7,2.7,35,NA,NA,0.2,0.9,5.3,NA,0,0,5.55,NA,16326,FleaFlicker,15301,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR71,0.3,40.4,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3,3,40.6,NA,NA,0.2,0,0,NA,0,0,5.4,NA,17671,FleaFlicker,16206,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR59,0.2,40.6,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.2,3.2,37.1,NA,NA,0.2,0.1,0.8,NA,0,0,5.13,NA,17593,FleaFlicker,16188,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR54,0.2,37.8,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,2.9,2.9,36.7,NA,NA,0.2,0.3,2.4,NA,0,0,5.01,NA,16265,FleaFlicker,15288,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR57,0.2,39.1,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,3.2,3.2,31.5,NA,NA,0.1,1.5,8.5,NA,0,0,4.96,NA,16327,FleaFlicker,15283,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR77,0.2,39.9,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,3,3,35.1,NA,NA,0.2,0,0.1,NA,0,0,4.86,NA,14930,FleaFlicker,14551,@BALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR80,0.2,35.2,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,2.9,2.9,34.1,NA,NA,0.2,0,0.1,NA,0,0,4.84,NA,9338,FleaFlicker,11228,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR69,0.2,34.1,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,BAL,NA,2.5,2.5,34.4,NA,NA,0.2,0,0.1,NA,0,0,4.81,NA,10243,FleaFlicker,11679,CINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR60,0.2,34.5,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.5,2.5,38.7,NA,NA,0.2,0,0.1,NA,0,0,4.8,NA,14833,FleaFlicker,14122,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR76,0.2,38.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Guyton,WR,LAC,NA,2.3,2.3,33.7,NA,NA,0.2,0,0.3,NA,0,0,4.68,NA,15260,FleaFlicker,14337,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.2,34,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,2.8,2.8,36,NA,NA,0.2,0,0.1,NA,0,0,4.67,NA,14059,FleaFlicker,13632,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR86,0.2,36.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTZay Jones,WR,JAC,NA,3,3,32.3,NA,NA,0.2,0,0,NA,0,0,4.63,NA,12937,FleaFlicker,13176,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR53,0.2,32.3,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,2.5,2.5,34.8,NA,NA,0.2,0,0.3,NA,0,0,4.56,NA,15658,FleaFlicker,14974,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR67,0.2,35.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,3.1,3.1,34.1,NA,NA,0.1,0.7,3.3,NA,0,0,4.54,NA,16869,FleaFlicker,15757,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR81,0.1,37.5,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.7,2.7,35.1,NA,NA,0.2,0,0.1,NA,0,0,4.51,NA,16248,FleaFlicker,15293,CINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR61,0.2,35.3,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,1.9,1.9,31.3,NA,NA,0.2,0,0,NA,0,0,4.25,NA,13952,FleaFlicker,13793,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR83,0.2,31.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,2.5,2.5,31.8,NA,NA,0.2,0,0.1,NA,0,0,4.23,NA,17767,FleaFlicker,16199,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR85,0.2,31.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2.7,2.7,34.5,NA,NA,0.1,0,0,NA,0,0,4.19,NA,17656,FleaFlicker,16197,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR65,0.1,34.5,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,2,2,29.3,NA,NA,0.2,0,0,NA,0,0,4.17,NA,13029,FleaFlicker,13168,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR64,0.2,29.4,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,2.5,2.5,30.9,NA,NA,0.2,0,0,NA,0,0,4.01,NA,16947,FleaFlicker,15761,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR55,0.2,30.9,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDJ Chark,WR,CAR,NA,1.9,1.9,29.3,NA,NA,0.2,0,0,NA,0,0,3.87,NA,13790,FleaFlicker,13668,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR72,0.2,29.3,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTK.J. Osborn,WR,MIN,NA,2.5,2.5,26.8,NA,NA,0.2,0,0.1,NA,0,0,3.76,NA,15695,FleaFlicker,14977,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR70,0.2,26.9,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
