id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
15258,NA,RB,"Carter, Michael",NYJ,2.9,12,0.1,9,0,1.5,2.2,FantasySharks,0,2.4,LAC,0,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14803,NA,RB,"Edwards-Helaire, Clyde",KCC,3.6,12,0.1,4,0,0.6,0.9,FantasySharks,0,2.3,MIA,0.1,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16166,NA,RB,"Tucker, Sean",TBB,5.4,14,0,6,0,1.1,1.7,FantasySharks,0,2.3,@HOU,0,0,0,0,0,0,0.2,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14811,NA,RB,"Ahmed, Salvon",MIA,2.2,10,0.1,6,0,0.9,1.5,FantasySharks,0,2.3,@KCC,0.1,0,0,0,0,0,0.2,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13148,NA,RB,"Ogunbowale, Dare",HOU,4,13,0.1,4,0,0.9,1.3,FantasySharks,0,2,TBB,0.1,0,0,0,0,0,0.1,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15734,NA,RB,"Ingram, Keaontay",ARI,3.6,13,0,5,0,0.8,0.9,FantasySharks,0,1.8,@CLE,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,NA,RB,"White, Zamir",LVR,1.9,9,0,10,0,1.4,1.6,FantasySharks,0.1,1.8,NYG,0,0,0,0,0,0,0.2,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14810,NA,RB,"Vaughn, Ke'Shawn",TBB,3,9,0.1,3,0,0.5,0.6,FantasySharks,0,1.8,@HOU,0.1,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,NA,RB,"Luepke, Hunter",DAL,0.4,1,0.3,0,0,0,0,FantasySharks,0,1.7,@PHI,0.3,0,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14808,NA,RB,"Evans, Darrynton",CHI,2.8,11,0,3,0,0.3,0.8,FantasySharks,0,1.6,@NOS,0,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12151,NA,RB,"Gordon, Melvin",BAL,2.2,8,0,8,0,0.8,1.1,FantasySharks,0,1.6,SEA,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15103,NA,RB,"Gilliam, Reggie",BUF,1.9,7,0.1,4,0,0.4,0.6,FantasySharks,0,1.6,@CIN,0.1,0,0,0,0,0,0.1,0,0,17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,NA,RB,"Rodriguez, Chris",WAS,3.4,14,0,0,0,0.2,0.3,FantasySharks,0,1.4,@NEP,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,NA,RB,"Williams, Trayveon",CIN,1.9,7,0,5,0,1.1,1.4,FantasySharks,0,1.4,BUF,0,0,0,0,0,0,0.2,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16178,NA,RB,"Mitchell, Keaton",BAL,1.7,8,0,6,0,0.6,0.8,FantasySharks,0.1,1.4,SEA,0,0,0,0,0,0,0.1,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12923,NA,RB,"Ham, C.J.",MIN,0.3,0,0.1,5,0,0.8,0.9,FantasySharks,0,1.4,@ATL,0.1,0,0,0,0,0,0.1,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,NA,RB,"Vaughn, Deuce",DAL,2.9,7,0,3,0,0.8,0.8,FantasySharks,0,1.1,@PHI,0,0,0,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,NA,RB,"Homer, Travis",CHI,2.1,8,0,3,0,0.6,1,FantasySharks,0,1.1,@NOS,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,NA,RB,"Wilson, Emanuel",GBP,1.9,8,0,3,0,0.5,0.5,FantasySharks,0,1.1,LAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,NA,RB,"Abdullah, Ameer",LVR,0.2,1,0,8,0,1,1.7,FantasySharks,0,1.1,NYG,0,0,0,0,0,0,0.3,0,0,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10932,NA,RB,"Bolden, Brandon",LVR,1.6,7,0,3,0,0.5,0.6,FantasySharks,0,1.1,NYG,0,0,0,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,NA,RB,"Edmonds, Chase",TBB,2.1,6,0,4,0,0.5,0.9,FantasySharks,0,1,@HOU,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,NA,RB,"Dallas, DeeJay",SEA,1.5,6,0,4,0,0.7,0.8,FantasySharks,0,1,@BAL,0,0,0,0,0,0,0.1,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14804,NA,RB,"McFarland, Anthony",PIT,0.6,2,0,2,0,0.4,0.4,FantasySharks,0,0.8,TEN,0,0,0,0,0,0,0.2,0,0,16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,NA,RB,"Ingold, Alec",MIA,0.5,0,0,4,0,0.6,1,FantasySharks,0,0.8,@KCC,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15709,NA,RB,"Spiller, Isaiah",LAC,2.6,5,0,2,0,0.5,0.6,FantasySharks,0,0.7,@NYJ,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,NA,RB,"Chandler, Ty",MIN,1,4,0,3,0,0.4,0.5,FantasySharks,0,0.7,@ATL,0,0,0,0,0,0,0,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12261,NA,RB,"Montgomery, Ty",NEP,0.6,2,0,4,0,0.6,1.4,FantasySharks,0,0.6,WAS,0,0,0,0,0,0,0.3,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12040,NA,RB,"Smith, Keith",ATL,0.2,1,0,4,0,0.3,0.4,FantasySharks,0,0.5,MIN,0,0,0,0,0,0,0.1,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16163,NA,RB,"Evans, Zach",LAR,1.8,5,0,1,0,0.1,0.2,FantasySharks,0,0.5,@GBP,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15275,NA,RB,"Evans, Chris",CIN,0.4,2,0,2,0,0.3,0.3,FantasySharks,0,0.5,BUF,0,0,0,0,0,0,0.1,0,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14011,NA,RB,"Igwebuike, Godwin",PIT,0.5,1,0,1,0,0.2,0.2,FantasySharks,0,0.5,TEN,0,0,0,0,0,0,0.1,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15965,NA,RB,"Chestnut, Julius",TEN,0.7,2,0,3,0,0.3,0.3,FantasySharks,0,0.4,@PIT,0,0,0,0,0,0,0.1,0,0,26,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,NA,RB,"Boone, Mike",HOU,0.7,2,0,2,0,0.2,0.4,FantasySharks,0,0.4,TBB,0,0,0,0,0,0,0,0,0,8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13789,NA,RB,"Wilkins, Jordan",CLE,0.7,3,0,1,0,0.2,0.4,FantasySharks,0,0.4,ARI,0,0,0,0,0,0,0.1,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,NA,RB,"Williams, Damien",ARI,1,3,0,1,0,0.2,0.2,FantasySharks,0,0.4,@CLE,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13455,NA,RB,"Ricard, Patrick",BAL,0.3,0,0,3,0,0.3,0.4,FantasySharks,0,0.4,SEA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15257,NA,RB,"Sermon, Trey",IND,0.8,2,0,2,0,0.2,0.7,FantasySharks,0,0.3,@CAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14359,NA,RB,"Johnson, Jakob",LVR,0,0,0,1,0,0.4,0.5,FantasySharks,0,0.1,NYG,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16168,NA,RB,"Abanikanda, Israel",NYJ,0,0,0,1,0,0.2,0.2,FantasySharks,0,0.1,LAC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13404,13325,RB,Austin Ekeler,LAC,14.2,59.1,0.5,35.1,0.2,4.1,4.1,FleaFlicker,0.1,13.54,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB4,0.7,94.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14085,14759,RB,Tony Pollard,DAL,15.3,66.3,0.5,30,0.1,3.7,3.7,FleaFlicker,0.1,13.37,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB7,0.6,96.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15708,16834,RB,Breece Hall,NYJ,15.8,71.5,0.5,28,0.1,3,3,FleaFlicker,0.1,13.37,LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB5,0.6,99.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,12965,RB,Alvin Kamara,NO,15.9,58.8,0.4,37.6,0.2,4.7,4.7,FleaFlicker,0.1,13.36,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB9,0.6,96.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14073,14673,RB,Josh Jacobs,LV,18.4,73,0.5,28.3,0.1,3.5,3.5,FleaFlicker,0.1,13.24,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB10,0.5,101.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,15604,RB,Jonathan Taylor,IND,14.9,73.4,0.6,20.1,0.1,2.4,2.4,FleaFlicker,0.1,13.11,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB8,0.7,93.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,13778,RB,Saquon Barkley,NYG,19.8,75,0.4,22.9,0.1,3.4,3.4,FleaFlicker,0.1,12.95,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB13,0.6,97.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12626,12042,RB,Derrick Henry,TEN,18.4,82,0.5,16.1,0.1,2,2,FleaFlicker,0.1,12.93,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB12,0.5,98,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12447,11455,RB,Raheem Mostert,MIA,14.7,67.2,0.6,17.6,0.1,2.5,2.5,FleaFlicker,0.1,12.54,@KCSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB17,0.7,84.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,12975,RB,Joe Mixon,CIN,15.9,66.9,0.5,19.7,0.1,2.9,2.9,FleaFlicker,0,12.28,BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB16,0.6,86.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15711,16890,RB,Kenneth Walker,SEA,16.9,70,0.5,13.1,0.1,2,2,FleaFlicker,0,11.83,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB6,0.6,83.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,15601,RB,D'Andre Swift,PHI,13.5,59.4,0.4,22.3,0.1,3.1,3.1,FleaFlicker,0,11.45,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB11,0.6,81.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161,17603,RB,Bijan Robinson,ATL,14.8,60.1,0.3,24.6,0.1,3.2,3.2,FleaFlicker,0.1,11.05,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB2,0.5,84.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15749,17029,RB,Isiah Pacheco,KC,13.4,59,0.4,20.3,0.1,2.6,2.6,FleaFlicker,0.1,11.03,MIASun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB15,0.5,79.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15715,16839,RB,James Cook,BUF,13.8,63,0.4,18.6,0.1,2.4,2.4,FleaFlicker,0,10.96,@CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB19,0.5,81.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13319,13111,RB,Aaron Jones,GB,11.7,51.9,0.3,27.3,0.2,3.2,3.2,FleaFlicker,0,10.54,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB20,0.5,79.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13850,14191,RB,Gus Edwards,BAL,15.4,63.9,0.5,7.5,0,0.9,0.9,FleaFlicker,0.1,10.34,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB27,0.6,71.4,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15259,16339,RB,Rhamondre Stevenson,NE,13.3,53,0.3,24.8,0.1,3.3,3.3,FleaFlicker,0.1,10.26,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB25,0.4,77.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14087,14751,RB,Darrell Henderson,LAR,13.4,56.3,0.4,14.1,0.1,1.8,1.8,FleaFlicker,0,10.24,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB51,0.5,70.4,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,17978,RB,Emari Demercado,ARI,15.6,65.1,0.4,11.8,0.1,1.6,1.6,FleaFlicker,0.1,10.09,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB44,0.4,77,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15721,16882,RB,Rachaad White,TB,13.2,51.4,0.3,24.5,0.1,3.4,3.4,FleaFlicker,0.1,9.79,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB28,0.4,75.9,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15254,16246,RB,Najee Harris,PIT,13.8,55.1,0.3,13.7,0.1,2,2,FleaFlicker,0.1,9.3,TENThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB30,0.4,68.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15717,16914,RB,Dameon Pierce,HOU,14.6,57.7,0.4,7.8,0.1,1.1,1.1,FleaFlicker,0.1,9.11,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB26,0.5,65.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14223,14700,RB,Alexander Mattison,MIN,12.9,50.8,0.2,18,0.1,2.2,2.2,FleaFlicker,0.1,8.82,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB29,0.3,68.7,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,15548,RB,Zack Moss,IND,12.3,50.6,0.4,9.1,0.1,1.2,1.2,FleaFlicker,0,8.53,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB35,0.4,59.8,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,16875,RB,Brian Robinson,WAS,12.7,51.2,0.3,11.8,0.1,1.4,1.4,FleaFlicker,0,8.52,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB21,0.4,63,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15713,16974,RB,Jerome Ford,CLE,10.9,51.4,0.3,13.2,0.1,1.6,1.6,FleaFlicker,0.1,8.44,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB23,0.4,64.7,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13617,13796,RB,Royce Freeman,LAR,10.3,48.2,0.3,6.6,0,1,1,FleaFlicker,0.1,7.68,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB75,0.4,54.8,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14805,15568,RB,AJ Dillon,GB,10.7,45.4,0.3,11.9,0,1.5,1.5,FleaFlicker,0,7.67,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB41,0.3,57.2,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,14745,RB,Miles Sanders,CAR,10.3,46.1,0.3,12,0.1,1.6,1.6,FleaFlicker,0.1,7.63,INDSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB58,0.3,58.1,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13138,12934,RB,Kareem Hunt,CLE,10.2,40.1,0.3,10.9,0,1.4,1.4,FleaFlicker,0,7.46,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB46,0.4,51,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,16361,RB,Chuba Hubbard,CAR,11.8,43.8,0.3,13,0.1,1.6,1.6,FleaFlicker,0,7.46,INDSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB33,0.3,56.8,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,12987,RB,D'Onta Foreman,CHI,12.4,45.3,0.3,7.7,0,1.1,1.1,FleaFlicker,0,7.08,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB49,0.3,53.1,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,17137,RB,Jaylen Warren,PIT,8.6,33.7,0.2,20.4,0.1,2.9,2.9,FleaFlicker,0,7.03,TENThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB34,0.3,54.1,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,12025,RB,Ezekiel Elliott,NE,10.6,42.5,0.3,7.5,0,1.1,1.1,FleaFlicker,0,6.92,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB54,0.3,50,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11390,9504,RB,Latavius Murray,BUF,6.9,35.8,0.3,9.6,0.1,1.5,1.5,FleaFlicker,0,6.86,@CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB68,0.4,45.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,16993,RB,Tyler Allgeier,ATL,11.6,42.3,0.2,6.5,0,0.8,0.8,FleaFlicker,0,6.54,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB39,0.3,48.8,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,14736,RB,Devin Singletary,HOU,10,39.2,0.3,9.3,0,1.3,1.3,FleaFlicker,0.1,6.47,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB61,0.3,48.6,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,17716,RB,Roschon Johnson,CHI,9.1,31.5,0.2,14.1,0.1,2.1,2.1,FleaFlicker,0,6.06,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB36,0.3,45.6,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,15563,RB,Cam Akers,MIN,9,34,0.2,11.9,0.1,1.5,1.5,FleaFlicker,0.1,5.91,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB42,0.2,45.9,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,17624,RB,Tyjae Spears,TEN,5,23,0.1,17.4,0.1,2.3,2.3,FleaFlicker,0,5.26,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB37,0.2,40.4,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,14471,RB,Jeff Wilson,MIA,6,25.3,0.2,9.7,0.1,1.3,1.3,FleaFlicker,0,5.1,@KCSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB48,0.3,35,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,16480,RB,Kenneth Gainwell,PHI,5.6,20.9,0.2,10.1,0.1,1.4,1.4,FleaFlicker,0,4.46,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB47,0.2,31,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,14767,RB,Justice Hill,BAL,4.7,21.7,0.2,9.8,0.1,1.5,1.5,FleaFlicker,0,4.45,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB45,0.2,31.4,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
