player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Raheem Mostert,RB,MIA,NA,11.76,58.46,NA,0.5,NA,1.89,14.88,NA,NA,0.14,NA,10.91,NA,raheem-mostert,NumberFire,12447,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,17.81,#32,45,17,11.84,8400,1.41,12.93,11.84,NA,NA
David Montgomery,RB,DET,NA,14.16,59.67,NA,0.53,NA,1.48,12.09,NA,NA,0.09,NA,10.67,NA,david-montgomery,NumberFire,14071,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,17.49,#9,47,18,11.4,7800,1.46,12.27,11.4,NA,NA
Jaylen Warren,RB,PIT,NA,11.73,52.99,NA,0.45,NA,2.73,19.04,NA,NA,0.14,NA,10.61,NA,jaylen-warren,NumberFire,15742,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81,17.41,#31,48,19,11.95,6500,1.84,13.4,11.95,NA,NA
Devin Singletary,RB,HOU,NA,13.6,62.24,NA,0.42,NA,1.72,12.65,NA,NA,0.1,NA,10.57,NA,devin-singletary,NumberFire,14080,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78,17.36,#29,50,20,11.41,7000,1.63,12.31,11.41,NA,NA
Jerome Ford,RB,CLE,NA,14.92,63.15,NA,0.37,NA,2.45,16.2,NA,NA,0.08,NA,10.56,NA,jerome-ford,NumberFire,15713,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77,17.35,#20,51,21,11.76,6400,1.84,13.05,11.76,NA,NA
Joe Mixon,RB,CIN,NA,16.38,64.04,NA,0.38,NA,1.99,13.35,NA,NA,0.05,NA,10.35,NA,joe-mixon,NumberFire,13131,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,17.07,#12,52,22,11.31,7200,1.57,12.32,11.31,NA,NA
Isiah Pacheco,RB,KC,NA,16.59,73.31,NA,0.47,NA,0,0,NA,NA,0,NA,10.13,NA,isiah-pacheco,NumberFire,15749,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,16.77,#16,55,23,10.15,7500,1.35,10.16,10.15,NA,NA
Brian Robinson,RB,WSH,NA,14.25,57.63,NA,0.36,NA,2.18,17.47,NA,NA,0.1,NA,10.02,NA,brian-robinson,NumberFire,15716,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41,16.63,#7,56,24,11.1,6800,1.63,12.33,11.1,NA,NA
Zach Charbonnet,RB,SEA,NA,15.29,63.08,NA,0.33,NA,2.21,13.84,NA,NA,0.06,NA,10.01,NA,zach-charbonnet,NumberFire,16169,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,16.62,#3,57,25,11.08,5900,1.88,12.22,11.08,NA,NA
De'Von Achane,RB,MIA,NA,11.2,50.85,NA,0.42,NA,2.03,14.82,NA,NA,0.15,NA,9.79,NA,devon-achane,NumberFire,16167,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,16.32,#32,58,26,10.84,7400,1.46,11.95,10.84,NA,NA
Najee Harris,RB,PIT,NA,12.75,51.61,NA,0.47,NA,1.8,10.32,NA,NA,0.1,NA,9.44,NA,najee-harris,NumberFire,15254,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02,15.86,#31,62,27,10.37,7200,1.44,11.35,10.37,NA,NA
Chuba Hubbard,RB,CAR,NA,13.89,57.46,NA,0.28,NA,2.02,14.16,NA,NA,0.07,NA,9.12,NA,chuba-hubbard,NumberFire,15261,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,15.43,#22,67,28,10.13,6200,1.63,11.22,10.13,NA,NA
Kareem Hunt,RB,CLE,NA,12.03,51.3,NA,0.39,NA,1.04,7.09,NA,NA,0.03,NA,8.33,NA,kareem-hunt,NumberFire,13138,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,14.39,#20,73,29,8.84,5800,1.52,9.39,8.84,NA,NA
James Conner,RB,ARI,NA,12.69,53.83,NA,0.15,NA,1.93,15.31,NA,NA,0.09,NA,8.32,NA,james-conner,NumberFire,13146,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,14.37,#6,74,30,9.26,6300,1.47,10.26,9.26,NA,NA
Miles Sanders,RB,CAR,NA,11.31,53.64,NA,0.24,NA,1.41,7.93,NA,NA,0.04,NA,7.59,NA,miles-sanders,NumberFire,14079,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,13.4,#22,82,31,8.28,5600,1.48,9.13,8.28,NA,NA
Ezekiel Elliott,RB,NE,NA,10.72,44.82,NA,0.27,NA,1.4,9.55,NA,NA,0.04,NA,7.27,NA,ezekiel-elliott,NumberFire,12625,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,12.98,#30,87,32,7.96,5300,1.5,8.69,7.96,NA,NA
Dameon Pierce,RB,HOU,NA,8.84,36.72,NA,0.26,NA,1.22,8.88,NA,NA,0.06,NA,6.4,NA,dameon-pierce,NumberFire,15717,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,11.82,#29,100,33,6.99,5900,1.18,7.66,6.99,NA,NA
Tyler Allgeier,RB,ATL,NA,10.09,42.4,NA,0.21,NA,0.86,5.88,NA,NA,0.03,NA,6.22,NA,tyler-allgeier,NumberFire,15712,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,11.59,#8,101,34,6.72,5500,1.22,7.15,6.72,NA,NA
Antonio Gibson,RB,WSH,NA,4.75,19.37,NA,0.14,NA,2.81,21.18,NA,NA,0.11,NA,5.4,NA,antonio-gibson,NumberFire,14852,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.5,#7,111,35,6.8,5300,1.28,8.29,6.8,NA,NA
Rico Dowdle,RB,DAL,NA,6.91,28.73,NA,0.21,NA,0.98,6.7,NA,NA,0.05,NA,5.06,NA,rico-dowdle,NumberFire,14823,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,10.05,#17,116,36,5.55,4900,1.13,6.06,5.55,NA,NA
Tyjae Spears,RB,TEN,NA,4.44,18.45,NA,0.11,NA,2.86,19.04,NA,NA,0.1,NA,5.01,NA,tyjae-spears,NumberFire,16165,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,9.98,#14,117,37,6.42,4900,1.31,7.87,6.42,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,4.28,18.28,NA,0.11,NA,2.56,17.98,NA,NA,0.11,NA,5,NA,clyde-edwards-helaire,NumberFire,14803,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.97,#16,118,38,6.23,4900,1.27,7.51,6.23,NA,NA
Royce Freeman,RB,LA,NA,7.82,32.06,NA,0.2,NA,0.45,2.78,NA,NA,0.02,NA,4.74,NA,royce-freeman,NumberFire,13617,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,9.62,#2,123,39,4.97,5400,0.92,5.22,4.97,NA,NA
Jamaal Williams,RB,NO,NA,5.61,22.77,NA,0.18,NA,1.31,9.4,NA,NA,0.05,NA,4.53,NA,jamaal-williams,NumberFire,13139,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9.34,#21,132,40,5.17,5000,1.03,5.87,5.17,NA,NA
Trey Sermon,RB,IND,NA,6.64,26.12,NA,0.18,NA,0.8,6.02,NA,NA,0.04,NA,4.49,NA,trey-sermon,NumberFire,15257,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,9.29,#27,133,41,4.85,4200,1.15,5.29,4.85,NA,NA
Jaleel McLaughlin,RB,DEN,NA,4.2,17.95,NA,0.13,NA,1.96,13.16,NA,NA,0.09,NA,4.44,NA,jaleel-mclaughlin,NumberFire,16390,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,9.22,#24,134,42,5.37,5000,1.07,6.37,5.37,NA,NA
Joshua Kelley,RB,LAC,NA,7.22,28.02,NA,0.17,NA,0.59,3.93,NA,NA,0.02,NA,4.33,NA,joshua-kelley,NumberFire,14807,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,9.08,#15,135,43,4.59,6000,0.77,4.91,4.59,NA,NA
Samaje Perine,RB,DEN,NA,2.8,11.62,NA,0.08,NA,2.48,20.36,NA,NA,0.12,NA,4.32,NA,samaje-perine,NumberFire,13133,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,9.06,#24,136,44,5.54,5700,0.97,6.83,5.54,NA,NA
D'Ernest Johnson,RB,JAC,NA,5.46,23.01,NA,0.18,NA,0.83,6.47,NA,NA,0.04,NA,4.21,NA,d-ernest-johnson,NumberFire,14331,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.92,#26,138,45,4.6,5500,0.84,5.06,4.6,NA,NA
Emari Demercado,RB,ARI,NA,6.77,27.87,NA,0.05,NA,1,8.16,NA,NA,0.04,NA,4.14,NA,emari-demercado,NumberFire,16385,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,8.83,#6,140,46,4.6,4200,1.1,5.12,4.6,NA,NA
DeeJay Dallas,RB,SEA,NA,5.87,23.69,NA,0.14,NA,1.15,7.59,NA,NA,0.04,NA,4.07,NA,deejay-dallas,NumberFire,14815,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.73,#3,143,47,4.6,4600,1,5.27,4.6,NA,NA
Cordarrelle Patterson,RB,ATL,NA,4.78,21.87,NA,0.14,NA,0.91,6.98,NA,NA,0.03,NA,3.92,NA,cordarrelle-patterson-1,NumberFire,11225,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.53,#8,147,48,4.32,4800,0.9,4.8,4.32,NA,NA
Dalvin Cook,RB,NYJ,NA,5.19,23.14,NA,0.12,NA,1.07,6.95,NA,NA,0.03,NA,3.77,NA,dalvin-cook,NumberFire,13128,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,8.33,#13,148,49,4.3,4800,0.9,4.91,4.3,NA,NA
Elijah Mitchell,RB,SF,NA,4.98,21.42,NA,0.14,NA,0.6,3.8,NA,NA,0.03,NA,3.53,NA,elijah-mitchell,NumberFire,15263,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,8.02,#18,158,50,3.84,4700,0.82,4.14,3.84,NA,NA
Patrick Taylor,RB,GB,NA,4.84,19.65,NA,0.11,NA,1.03,6.98,NA,NA,0.04,NA,3.5,NA,patrick-taylor,NumberFire,14817,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.98,#5,159,51,4.02,4800,0.84,4.56,4.02,NA,NA
Chase Edmonds,RB,TB,NA,4.15,17.68,NA,0.11,NA,0.79,5.28,NA,NA,0.03,NA,3.15,NA,chase-edmonds,NumberFire,13726,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21,7.51,#28,168,52,3.51,4700,0.75,3.92,3.51,NA,NA
Kenneth Gainwell,RB,PHI,NA,2.38,9.52,NA,0.07,NA,1.25,7.43,NA,NA,0.04,NA,2.28,NA,kenneth-gainwell,NumberFire,15255,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,6.36,#4,187,53,2.92,4900,0.6,3.58,2.92,NA,NA
Jeff Wilson,RB,MIA,NA,1.68,7.25,NA,0.06,NA,0.62,4.74,NA,NA,0.04,NA,1.76,NA,jeff-wilson,NumberFire,14017,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.67,#32,203,54,2.07,5500,0.38,2.4,2.07,NA,NA
Tank Bigsby,RB,JAC,NA,2.43,9.83,NA,0.08,NA,0.24,1.69,NA,NA,0.01,NA,1.67,NA,tank-bigsby,NumberFire,16164,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,5.55,#26,209,55,1.77,5400,0.33,1.91,1.77,NA,NA
Chris Rodriguez Jr.,RB,WSH,NA,1.9,7.61,NA,0.05,NA,0.27,1.83,NA,NA,0.01,NA,1.28,NA,chris-rodriguez-jr,NumberFire,16174,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47,5.03,#7,224,56,1.4,4600,0.3,1.55,1.4,NA,NA
Trayveon Williams,RB,CIN,NA,1.87,7.55,NA,0.04,NA,0.24,1.52,NA,NA,0.01,NA,1.13,NA,trayveon-williams,NumberFire,14076,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.83,#12,233,57,1.29,4500,0.29,1.43,1.29,NA,NA
Boston Scott,RB,PHI,NA,1.12,4.51,NA,0.04,NA,0.5,3.16,NA,NA,0.02,NA,1.07,NA,boston-scott,NumberFire,13814,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.75,#4,235,58,1.36,4600,0.3,1.62,1.36,NA,NA
Chase Brown,RB,CIN,NA,1.76,6.96,NA,0.03,NA,0.24,1.53,NA,NA,0.01,NA,1.07,NA,chase-brown,NumberFire,16181,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.75,#12,235,58,1.19,4200,0.28,1.32,1.19,NA,NA
Israel Abanikanda,RB,NYJ,NA,1.15,4.66,NA,0.03,NA,0.42,2.8,NA,NA,0.01,NA,0.97,NA,israel-abanikanda,NumberFire,16168,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.62,#13,241,60,1.18,4200,0.28,1.4,1.18,NA,NA
Giovanni Ricci,RB,CAR,NA,0,0,NA,0,NA,0.88,6.11,NA,NA,0.03,NA,0.79,NA,giovanni-ricci,NumberFire,15054,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,4.38,#22,244,61,1.21,4100,0.3,1.66,1.21,NA,NA
Andrew Beck,RB,HOU,NA,0.27,1.13,NA,0.01,NA,0.52,4.16,NA,NA,0.03,NA,0.77,NA,andrew-beck,NumberFire,14319,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.81,4.35,#29,245,62,1.01,4400,0.23,1.28,1.01,NA,NA
Ty Montgomery,RB,NE,NA,0.61,2.65,NA,0.01,NA,0.41,3.29,NA,NA,0.01,NA,0.76,NA,ty-montgomery,NumberFire,12261,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.82,4.34,#30,246,63,0.9,4200,0.21,1.11,0.9,NA,NA
Kyle Juszczyk,RB,SF,NA,0.28,1.1,NA,0.01,NA,0.46,4.22,NA,NA,0.03,NA,0.74,NA,kyle-juszczyk,NumberFire,11367,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83,4.31,#18,248,64,0.98,4100,0.24,1.22,0.98,NA,NA
Pierre Strong Jr.,RB,CLE,NA,0.76,3.15,NA,0.02,NA,0.22,1.49,NA,NA,0.01,NA,0.62,NA,pierre-strong-jr,NumberFire,15733,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,4.15,#20,251,65,0.75,4300,0.17,0.86,0.75,NA,NA
Keith Smith,RB,ATL,NA,0.35,1.41,NA,0.01,NA,0.37,2.4,NA,NA,0.01,NA,0.51,NA,keith-smith-1,NumberFire,12040,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,4.01,#8,259,66,0.69,4200,0.16,0.87,0.69,NA,NA
Nick Bawden,RB,NYJ,NA,0.29,1.16,NA,0.01,NA,0.42,2.81,NA,NA,0.01,NA,0.51,NA,nick-bawden,NumberFire,13838,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,4.01,#13,259,66,0.73,4100,0.18,0.94,0.73,NA,NA
Alec Ingold,RB,MIA,NA,0.28,1.11,NA,0.01,NA,0.25,1.87,NA,NA,0.02,NA,0.46,NA,alec-ingold,NumberFire,14420,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.94,#32,262,68,0.6,4200,0.14,0.73,0.6,NA,NA
Darrynton Evans,RB,MIA,NA,0.28,1.13,NA,0.01,NA,0.25,1.8,NA,NA,0.02,NA,0.45,NA,darrynton-evans,NumberFire,14808,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.93,#32,264,69,0.6,4400,0.14,0.72,0.6,NA,NA
Salvon Ahmed,RB,MIA,NA,0.28,1.11,NA,0.01,NA,0.25,1.71,NA,NA,0.02,NA,0.44,NA,salvon-ahmed,NumberFire,14811,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#32,265,70,0.59,4500,0.13,0.71,0.59,NA,NA
Tony Jones Jr.,RB,ARI,NA,0.28,1.11,NA,0,NA,0.21,1.76,NA,NA,0.01,NA,0.37,NA,tony-jones-jr,NumberFire,14828,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#6,269,71,0.45,4500,0.1,0.56,0.45,NA,NA
Zach Evans,RB,LA,NA,0.28,1.17,NA,0.01,NA,0.22,1.48,NA,NA,0.01,NA,0.37,NA,zach-evans,NumberFire,16163,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#2,269,71,0.5,4100,0.12,0.61,0.5,NA,NA
Raheem Blackshear,RB,CAR,NA,0.29,1.15,NA,0.01,NA,0.22,1.52,NA,NA,0.01,NA,0.35,NA,raheem-blackshear,NumberFire,15973,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1,3.8,#22,272,73,0.5,4400,0.11,0.61,0.5,NA,NA
Christian McCaffrey,RB,SF,NA,NA,70.76,NA,0.62,NA,4.53,42.47,NA,NA,0.27,0.06,21.07,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,61.37,NA,0.39,NA,4.69,40.96,NA,NA,0.19,0.06,18.4,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Jahmyr Gibbs,RB,DET,NA,NA,66.04,NA,0.52,NA,3.98,29.53,NA,NA,0.15,0.02,17.52,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,NA,59.6,NA,0.51,NA,4.02,34.73,NA,NA,0.14,0.07,17.21,NA,2559169,NFL,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,64.82,NA,0.48,NA,3.77,29.44,NA,NA,0.1,0.04,16.6,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,67.33,NA,0.48,NA,3.46,29.25,NA,NA,0.11,0.05,16.56,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,64.16,NA,0.48,NA,2.83,25.63,NA,NA,0.13,0.1,15.47,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Tony Pollard,RB,DAL,NA,NA,67.3,NA,0.44,NA,3.16,23.4,NA,NA,0.08,0.04,15.33,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Breece Hall,RB,NYJ,NA,NA,57.01,NA,0.34,NA,3.63,28.7,NA,NA,0.15,NA,15.14,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,69.58,NA,0.51,NA,2.55,19.25,NA,NA,0.07,0.09,14.73,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,IND,NA,NA,74.68,NA,0.58,NA,1.87,14.84,NA,NA,0.09,0.07,14.72,NA,2563617,NFL,14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Kyren Williams,RB,LA,NA,NA,69.83,NA,0.56,NA,2.14,14.85,NA,NA,0.1,NA,14.59,NA,2567862,NFL,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Joe Mixon,RB,CIN,NA,NA,61.33,NA,0.41,NA,3.07,22.38,NA,NA,0.11,NA,14.56,NA,2557976,NFL,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,NA,75.84,NA,0.54,NA,1.9,15.53,NA,NA,0.06,0.05,14.54,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,HOU,NA,NA,71.55,NA,0.48,NA,2.26,17.98,NA,NA,0.07,0.12,14.27,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,NA,59.74,NA,0.38,NA,3.05,22.83,NA,NA,0.13,0.08,14.21,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,NA,60.69,NA,0.34,NA,2.42,25.19,NA,NA,0.12,0.04,13.75,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
D'Andre Swift,RB,PHI,NA,NA,56.79,NA,0.33,NA,2.96,23.99,NA,NA,0.11,NA,13.74,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Najee Harris,RB,PIT,NA,NA,70.07,NA,0.47,NA,1.84,15.59,NA,NA,0.09,0.03,13.71,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,67.44,NA,0.44,NA,2.18,17.04,NA,NA,0.12,0.2,13.61,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Jaylen Warren,RB,PIT,NA,NA,54.24,NA,0.44,NA,2.76,19.29,NA,NA,0.08,0.08,13.07,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
