player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
"Ham, C.J.",RB,MIN,NA,0.5,1,NA,0.2,1.2,1.1,8,NA,NA,0,0,1.9,NA,NA,FantasySharks,12923,@CAR,0.2,0,0,0,0,0,0.2,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ahmed, Salvon",RB,MIA,NA,2.4,12,NA,0,1,0.6,5,NA,NA,0,0,1.9,NA,NA,FantasySharks,14811,@BUF,0,0,0,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,JAC,NA,2,9,NA,0.1,1.1,0.9,4,NA,NA,0,0,1.8,NA,NA,FantasySharks,14821,ATL,0.1,0,0,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,2.2,11,NA,0,1.6,1.2,9,NA,NA,0,0.1,1.8,NA,NA,FantasySharks,15714,@LAC,0,0,0,0,0,0,0.2,0,0,13,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Ke'Shawn",RB,TBB,NA,2.7,10,NA,0.1,0.6,0.4,3,NA,NA,0,0,1.8,NA,NA,FantasySharks,14810,@NOS,0,0,0,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.4,2,NA,0,1.6,1.3,15,NA,NA,0,0,1.7,NA,NA,FantasySharks,11367,ARI,0,0,0,0,0,0,0.1,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,2.1,7,NA,0.1,0.6,0,0,NA,NA,0,0,1.6,NA,NA,FantasySharks,16390,@CHI,0.1,0,0,0,0,0,0.1,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolden, Brandon",RB,LVR,NA,1.3,5,NA,0,0.9,0.7,5,NA,NA,0.1,0,1.4,NA,NA,FantasySharks,10932,@LAC,0,0,0,0,0,0,0.1,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,2.3,8,NA,0,0.9,0.8,6,NA,NA,0,0,1.4,NA,NA,FantasySharks,16176,NEP,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Keaontay",RB,ARI,NA,3.5,9,NA,0,0.8,0.6,4,NA,NA,0,0,1.4,NA,NA,FantasySharks,15734,@SFO,0,0,0,0,0,0,0.1,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,SEA,NA,2,8,NA,0,0.9,0.8,5,NA,NA,0,0,1.3,NA,NA,FantasySharks,14815,@NYG,0,0,0,0,0,0,0.1,0,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freeman, Royce",RB,LAR,NA,3.7,11,NA,0,0.5,0.3,2,NA,NA,0,0,1.2,NA,NA,FantasySharks,13617,@IND,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,0.5,2,NA,0,1.7,1,8,NA,NA,0,0,1.1,NA,NA,FantasySharks,12155,@LAC,0,0,0,0,0,0,0.4,0,0,20,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,1.1,4,NA,0,1,0.7,6,NA,NA,0,0,1.1,NA,NA,FantasySharks,14083,DEN,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, Ty",RB,NEP,NA,1.1,5,NA,0,1.5,0.8,4,NA,NA,0,0,1.1,NA,NA,FantasySharks,12261,@DAL,0,0,0,0,0,0,0.2,0,0,13,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Patrick",RB,GBP,NA,2,7,NA,0,0.7,0.4,4,NA,NA,0,0,1.1,NA,NA,FantasySharks,14817,DET,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spiller, Isaiah",RB,LAC,NA,3,7,NA,0,0.6,0.5,2,NA,NA,0,0,0.9,NA,NA,FantasySharks,15709,LVR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.7,1,NA,0,1,0.6,5,NA,NA,0,0,0.9,NA,NA,FantasySharks,14420,@BUF,0,0,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodriguez, Chris",RB,WAS,NA,2.4,9,NA,0,0.4,0.1,0,NA,NA,0,0,0.8,NA,NA,FantasySharks,16174,@PHI,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis-Price, Tyrion",RB,SFO,NA,2.8,8,NA,0,0.4,0.1,0,NA,NA,0,0,0.8,NA,NA,FantasySharks,15746,ARI,0,0,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,1.8,4,NA,0,0.7,0.6,4,NA,NA,0,0,0.8,NA,NA,FantasySharks,15723,@CAR,0,0,0,0,0,0,0.1,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,1.6,5,NA,0,0.5,0.4,3,NA,NA,0,0,0.7,NA,NA,FantasySharks,15726,@IND,0,0,0,0,0,0,0.2,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gilliam, Reggie",RB,BUF,NA,0.1,0,NA,0,0.9,0.7,5,NA,NA,0,0,0.6,NA,NA,FantasySharks,15103,MIA,0,0,0,0,0,0,0.1,0,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0.4,1,NA,0,0.6,0.5,3,NA,NA,0,0,0.5,NA,NA,FantasySharks,13455,@CLE,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Kendre",RB,NOS,NA,0.9,3,NA,0,0.4,0.2,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,16171,TBB,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,1.1,2,NA,0,0.6,0.5,2,NA,NA,0,0,0.4,NA,NA,FantasySharks,16385,@SFO,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Chris",RB,CIN,NA,0,0.1,NA,0,0.3,0.2,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,15275,@TEN,0,0,0,0,0,0,0,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Penny, Rashaad",RB,PHI,NA,0.5,3,NA,0,0,0,0.1,NA,NA,0,0,0.3,NA,NA,FantasySharks,13608,WAS,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Funk, Jake",RB,IND,NA,0.6,2,NA,0,0.3,0.1,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,15480,LAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Keith",RB,ATL,NA,0.4,2,NA,0,0.1,0.1,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,12040,@JAC,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Chase",RB,CIN,NA,0.6,2,NA,0,0.2,0.1,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,16181,@TEN,0,0,0,0,0,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,HOU,NA,0.6,1,NA,0,0.4,0.1,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,13868,PIT,0,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,0.5,2,NA,0,0.2,0.2,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,12325,@CHI,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bawden, Nick",RB,NYJ,NA,0,0,NA,0,0.1,0.1,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,13838,KCC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prentice, Adam",RB,NOS,NA,0.5,1,NA,0,0.4,0.4,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,15650,TBB,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bellore, Nick",RB,SEA,NA,0.3,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,10514,@NYG,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,0.3,1,NA,0,0,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14331,ATL,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Elijah",RB,LAC,NA,0.8,2,NA,0,0.2,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16409,LVR,0,0,0,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abanikanda, Israel",RB,NYJ,NA,0,0,NA,0,0.2,0.2,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,16168,KCC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,18,94,NA,0.8,NA,4,28,NA,NA,0.2,NA,18.2,NA,15950,FFToday,13130,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,16,86,NA,0.6,NA,5,34,NA,NA,0.2,NA,16.8,NA,18630,FFToday,16161,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,19,93,NA,0.7,NA,3,25,NA,NA,0.1,NA,16.6,NA,16676,FFToday,14085,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,15,77,NA,0.5,NA,4,29,NA,NA,0.1,NA,14.2,NA,17561,FFToday,15253,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,18,75,NA,0.6,NA,2,19,NA,NA,0.1,NA,13.6,NA,15602,FFToday,12626,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,17,71,NA,0.5,NA,3,24,NA,NA,0.1,NA,13.1,NA,16611,FFToday,14073,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,15,71,NA,0.5,NA,3,23,NA,NA,0.1,NA,13,NA,14679,FFToday,12447,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,17,67,NA,0.5,NA,3,26,NA,NA,0.1,NA,12.9,NA,17716,FFToday,15259,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,16,73,NA,0.5,NA,3,20,NA,NA,0.1,NA,12.9,NA,18234,FFToday,15711,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,17,83,NA,0.4,NA,2,15,NA,NA,0.1,NA,12.8,NA,17220,FFToday,14797,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,16,64,NA,0.4,NA,5,30,NA,NA,0.1,NA,12.4,NA,18245,FFToday,15710,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,IND,NA,20,75,NA,0.4,NA,2,17,NA,NA,0.1,NA,12.2,NA,17161,FFToday,14798,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,NA,14,64,NA,0.4,NA,3,27,NA,NA,0.1,NA,12.1,NA,15916,FFToday,13319,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,15,77,NA,0.2,NA,3,24,NA,NA,0.1,NA,11.9,NA,18046,FFToday,15715,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,17,66,NA,0.4,NA,2,17,NA,NA,0.2,NA,11.9,NA,16644,FFToday,14223,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,16,65,NA,0.5,NA,2,15,NA,NA,0.1,NA,11.6,NA,15840,FFToday,13146,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,15,66,NA,0.4,NA,3,18,NA,NA,0.1,NA,11.4,NA,17753,FFToday,15256,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,15,64,NA,0.3,NA,4,23,NA,NA,0.1,NA,11.1,NA,18075,FFToday,15713,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,16,64,NA,0.3,NA,3,22,NA,NA,0.1,NA,11,NA,18240,FFToday,15721,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,16,60,NA,0.3,NA,3,25,NA,NA,0.1,NA,10.9,NA,16689,FFToday,14079,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,13,56,NA,0.5,NA,2,15,NA,NA,0.1,NA,10.7,NA,18172,FFToday,15749,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,13,53,NA,0.4,NA,3,21,NA,NA,0.1,NA,10.4,NA,15961,FFToday,13131,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,15,62,NA,0.5,NA,1,8,NA,NA,0,NA,10,NA,17136,FFToday,14807,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,13,60,NA,0.3,NA,2,14,NA,NA,0.1,NA,9.8,NA,18087,FFToday,15708,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,14,55,NA,0.3,NA,2,19,NA,NA,0.1,NA,9.8,NA,15924,FFToday,13132,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,11,53,NA,0.3,NA,2,20,NA,NA,0.1,NA,9.7,NA,18522,FFToday,16162,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson Jr.,RB,WAS,NA,14,58,NA,0.4,NA,2,15,NA,NA,0,NA,9.7,NA,18194,FFToday,15716,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,14,62,NA,0.5,NA,0,0,NA,NA,0,NA,9.2,NA,16413,FFToday,13850,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devon Achane,RB,MIA,NA,10,52,NA,0.2,NA,3,21,NA,NA,0.1,NA,9.1,NA,18452,FFToday,16167,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,15,58,NA,0.3,NA,1,8,NA,NA,0.1,NA,9,NA,17592,FFToday,15254,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14,57,NA,0.3,NA,1,12,NA,NA,0,NA,8.7,NA,16658,FFToday,14071,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,12,50,NA,0.2,NA,3,18,NA,NA,0.1,NA,8.6,NA,18182,FFToday,15717,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,10,46,NA,0.2,NA,2,19,NA,NA,0.1,NA,8.3,NA,14903,FFToday,13378,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,10,46,NA,0.2,NA,2,19,NA,NA,0.1,NA,8.3,NA,17596,FFToday,15271,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,11,52,NA,0.3,NA,1,9,NA,NA,0,NA,7.9,NA,18000,FFToday,15712,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,10,42,NA,0.2,NA,2,16,NA,NA,0,NA,7,NA,18559,FFToday,16175,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,7,30,NA,0.2,NA,3,22,NA,NA,0.1,NA,7,NA,18267,FFToday,15742,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,8,35,NA,0.2,NA,2,15,NA,NA,0.1,NA,6.8,NA,15976,FFToday,13133,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,8,33,NA,0.1,NA,2,17,NA,NA,0.1,NA,6.2,NA,17578,FFToday,15255,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,8,35,NA,0.2,NA,1,8,NA,NA,0,NA,5.5,NA,18594,FFToday,16171,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,NE,NA,9,34,NA,0.2,NA,1,7,NA,NA,0,NA,5.3,NA,15575,FFToday,12625,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,7,30,NA,0.2,NA,1,10,NA,NA,0,NA,5.2,NA,15841,FFToday,13128,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,6,27,NA,0.1,NA,2,16,NA,NA,0,NA,4.9,NA,17603,FFToday,15261,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
