player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Gus Edwards,RB,BAL,NA,9.74,46.55,NA,0.25,NA,0.43,3.01,NA,NA,0.02,NA,6.49,NA,gus-edwards,NumberFire,13850,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,11.94,#14,111,41,6.69,6.97,6.69,NA,NA
Elijah Mitchell,RB,SF,NA,8.65,39.89,NA,0.27,NA,0.79,5.62,NA,NA,0.04,NA,6.44,NA,elijah-mitchell,NumberFire,15263,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.88,#17,113,42,6.79,7.19,6.79,NA,NA
Antonio Gibson,RB,WSH,NA,7,29.73,NA,0.19,NA,2.28,16.6,NA,NA,0.09,NA,6.23,NA,antonio-gibson,NumberFire,14852,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,11.6,#28,116,43,7.35,8.54,7.35,NA,NA
Aaron Jones,RB,GB,NA,6.88,34.47,NA,0.2,NA,1.47,11.23,NA,NA,0.08,NA,6.1,NA,aaron-jones,NumberFire,13319,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.43,#4,118,44,6.83,7.64,6.83,NA,NA
Deon Jackson,RB,IND,NA,9.43,39.89,NA,0.2,NA,1.04,7.39,NA,NA,0.06,NA,6.04,NA,deon-jackson,NumberFire,15277,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.35,#18,119,45,6.61,7.24,6.61,NA,NA
Jaylen Warren,RB,PIT,NA,7.43,34.62,NA,0.2,NA,1.41,9.06,NA,NA,0.05,NA,5.81,NA,jaylen-warren,NumberFire,15742,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,11.04,#2,125,46,6.49,7.24,6.49,NA,NA
Chuba Hubbard,RB,CAR,NA,7.59,33.53,NA,0.19,NA,1.44,10.94,NA,NA,0.06,NA,5.81,NA,chuba-hubbard,NumberFire,15261,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,11.04,#12,125,46,6.53,7.32,6.53,NA,NA
Joshua Kelley,RB,LAC,NA,8.82,36.35,NA,0.16,NA,0.67,4.7,NA,NA,0.03,NA,5.21,NA,joshua-kelley,NumberFire,14807,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,10.25,#22,146,48,5.52,5.89,5.52,NA,NA
Tyjae Spears,RB,TEN,NA,4.96,22.05,NA,0.12,NA,1.62,12.29,NA,NA,0.08,NA,4.56,NA,tyjae-spears,NumberFire,16165,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,9.38,#32,165,49,5.36,6.21,5.36,NA,NA
Jerick McKinnon,RB,KC,NA,3.33,13.43,NA,0.09,NA,2.28,18.61,NA,NA,0.14,NA,4.55,NA,jerick-mckinnon,NumberFire,11761,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.37,#5,168,50,5.68,6.84,5.68,NA,NA
Sean Tucker,RB,TB,NA,4.72,21.82,NA,0.15,NA,1.23,9.05,NA,NA,0.06,NA,4.27,NA,sean-tucker,NumberFire,16166,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,9,#25,175,51,4.9,5.55,4.9,NA,NA
Roschon Johnson,RB,CHI,NA,5.04,22.81,NA,0.12,NA,1.27,8.55,NA,NA,0.07,NA,4.24,NA,roschon-johnson,NumberFire,16175,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.96,#19,177,52,4.85,5.52,4.85,NA,NA
Tank Bigsby,RB,JAC,NA,5.72,25.65,NA,0.16,NA,0.79,5.39,NA,NA,0.04,NA,4.22,NA,tank-bigsby,NumberFire,16164,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.93,#23,178,53,4.6,5.04,4.6,NA,NA
D'Onta Foreman,RB,CHI,NA,6.72,28.68,NA,0.14,NA,0.37,2.85,NA,NA,0.02,NA,4.07,NA,d-onta-foreman,NumberFire,13134,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.73,#19,186,54,4.26,4.46,4.26,NA,NA
Keaontay Ingram,RB,ARI,NA,6.48,27.74,NA,0.15,NA,0.35,2.89,NA,NA,0.01,NA,4,NA,keaontay-ingram,NumberFire,15734,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,8.64,#26,187,55,4.12,4.33,4.12,NA,NA
Zamir White,RB,LV,NA,5.28,23.89,NA,0.16,NA,0.73,4.88,NA,NA,0.03,NA,3.97,NA,zamir-white,NumberFire,15714,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,8.6,#20,189,56,4.32,4.72,4.32,NA,NA
Ty Chandler,RB,MIN,NA,6.02,25.29,NA,0.13,NA,0.69,4.64,NA,NA,0.03,NA,3.92,NA,ty-chandler,NumberFire,15723,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.53,#8,190,57,4.22,4.6,4.22,NA,NA
Kendre Miller,RB,NO,NA,5.07,21.52,NA,0.11,NA,0.9,6.25,NA,NA,0.05,NA,3.66,NA,kendre-miller,NumberFire,16171,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,8.19,#21,199,58,4.11,4.6,4.11,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,4.44,18.68,NA,0.13,NA,0.71,5.44,NA,NA,0.04,NA,3.44,NA,clyde-edwards-helaire,NumberFire,14803,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.9,#5,202,59,3.77,4.13,3.77,NA,NA
Patrick Taylor,RB,GB,NA,4.95,20.96,NA,0.11,NA,0.62,4.64,NA,NA,0.03,NA,3.37,NA,patrick-taylor,NumberFire,14817,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,7.8,#4,205,60,3.65,3.99,3.65,NA,NA
Salvon Ahmed,RB,MIA,NA,4.41,17.93,NA,0.11,NA,0.62,4.51,NA,NA,0.03,NA,3.12,NA,salvon-ahmed,NumberFire,14811,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23,7.47,#10,214,61,3.37,3.69,3.37,NA,NA
