player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Irv Smith,TE,MIN,NA,NA,1.54,16.67,NA,NA,0.1,NA,3.81,NA,2562738,NFL,14141,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,HOU,NA,NA,1.62,15.74,NA,NA,0.09,NA,3.74,NA,2559018,NFL,13994,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,CAR,NA,NA,1.63,15.19,NA,NA,0.09,NA,3.7,NA,2560894,NFL,13678,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,NA,1.35,15.94,NA,NA,0.09,NA,3.49,NA,2563767,NFL,14875,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,NA,1.46,14.22,NA,NA,0.1,NA,3.49,NA,2562654,NFL,14240,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,NA,1.21,13.14,NA,NA,0.08,NA,3.01,NA,2566490,NFL,15333,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,NA,1.3,10.55,NA,NA,0.07,NA,2.79,NA,2558875,NFL,13940,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,NA,1.08,12.72,NA,NA,0.07,NA,2.78,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.1,12.68,NA,NA,0.04,NA,2.69,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoff Swaim,TE,TEN,NA,NA,1.23,10.82,NA,NA,0.06,NA,2.68,NA,2553454,NFL,12378,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,1.12,11.07,NA,NA,0.06,NA,2.59,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,ATL,NA,NA,1.1,9.67,NA,NA,0.07,NA,2.49,NA,2558942,NFL,13919,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,0.27,3.25,NA,NA,0.03,0.03,2.48,NA,2558954,NFL,13424,NA,NA,NA,NA,NA,NA,NA,NA,11.63,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,LV,NA,NA,0.83,9.74,NA,NA,0.09,NA,2.35,NA,2562317,NFL,14239,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,NA,0.81,11.05,NA,NA,0.07,NA,2.34,NA,2495888,NFL,8269,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Griffin,TE,CHI,NA,NA,0.9,9.9,NA,NA,0.06,NA,2.25,NA,2541316,NFL,11399,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,1.01,9.22,NA,NA,0.05,NA,2.25,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.91,9.99,NA,NA,0.05,NA,2.21,NA,2566580,NFL,15344,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Hesse,TE,ATL,NA,NA,0.81,8.1,NA,NA,0.05,NA,1.92,NA,2563272,NFL,15564,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,0.72,7,NA,NA,0.06,NA,1.78,NA,2566178,NFL,15337,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jody Fortson,TE,KC,NA,NA,0.65,7.24,NA,NA,0.06,NA,1.74,NA,2563259,NFL,15070,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LA,NA,NA,0.73,6.78,NA,NA,0.05,NA,1.71,NA,2564349,NFL,14868,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Myarick,TE,NYG,NA,NA,0.65,6.29,NA,NA,0.04,NA,1.52,NA,2563210,NFL,15620,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
