player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Berrios, Braxton",WR,NYJ,NA,3.3,1.7,15,NA,NA,0,NA,4,NA,0.1,0,2.6,NA,NA,FantasySharks,13638,JAC,0.6,0,0,0,0,0,0,46,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LAC,NA,3.5,2,22,NA,NA,0.1,NA,-0.3,NA,0,0,2.6,NA,NA,FantasySharks,12394,@IND,0.5,0,0,0.1,0,0,0,42,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,KCC,NA,3.5,2.5,20,NA,NA,0.1,NA,1,NA,0,0,2.5,NA,NA,FantasySharks,15289,SEA,0.1,0.1,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Shi",WR,CAR,NA,2.6,1.5,18,NA,NA,0.1,NA,0,NA,0,0.1,2.4,NA,NA,FantasySharks,15298,DET,0.2,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green, A.J.",WR,ARI,NA,4.3,2,17,NA,NA,0.1,NA,0,NA,0,0,2.4,NA,NA,FantasySharks,10261,TBB,0.6,0.1,0,0,0,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Steven",WR,PIT,NA,3.6,1.8,16,NA,NA,0,NA,7,NA,0,0,2.3,NA,NA,FantasySharks,14613,LVR,0.2,0,0,0,0,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cole, Keelan",WR,LVR,NA,2,0.9,15,NA,NA,0.1,NA,1,NA,0,0,2.2,NA,NA,FantasySharks,13412,@PIT,0.3,0,0,0,0.1,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eskridge, D'Wayne",WR,SEA,NA,2.1,1.2,14,NA,NA,0.1,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,15302,@KCC,0.2,0.1,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Danny",WR,SFO,NA,2.8,1.4,17,NA,NA,0,NA,2,NA,0,0,1.9,NA,NA,FantasySharks,15782,WAS,0.3,0,0,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harry, N'Keal",WR,CHI,NA,2.1,1.2,16,NA,NA,0,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,14101,BUF,0.2,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beasley, Cole",WR,BUF,NA,3.9,1.9,17,NA,NA,0,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,10973,@CHI,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pettis, Dante",WR,CHI,NA,1.9,0.8,11,NA,NA,0.1,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,13634,BUF,0.2,0,0,0,0,0,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,NOS,NA,2.7,1.4,18,NA,NA,0,NA,2,NA,0,0.1,1.8,NA,NA,FantasySharks,14558,@CLE,0.4,0,0,0,0,0,0,31,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Scott",WR,TBB,NA,3.1,1.7,14,NA,NA,0,NA,1,NA,0,0,1.7,NA,NA,FantasySharks,14280,@ARI,0.3,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golladay, Kenny",WR,NYG,NA,3.9,1.6,17,NA,NA,0,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,13277,@MIN,0.6,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thornton, Tyquan",WR,NEP,NA,2.6,1.4,15,NA,NA,0,NA,-0.4,NA,0,0,1.7,NA,NA,FantasySharks,15787,CIN,0.2,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,ARI,NA,3.1,1.2,15,NA,NA,0,NA,0,NA,0,0.1,1.6,NA,NA,FantasySharks,12930,TBB,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dulin, Ashton",WR,IND,NA,1.8,1.1,12,NA,NA,0,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,14315,LAC,0.3,0,0,0,0,0,0,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,PHI,NA,1.8,1.2,12,NA,NA,0.1,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,13488,@DAL,0.2,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodge, KhaDarel",WR,ATL,NA,1.5,0.8,12,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,13963,@BAL,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodgers, Amari",WR,HOU,NA,2.2,1.1,12,NA,NA,0,NA,0.1,NA,0,0,1.4,NA,NA,FantasySharks,15297,@TEN,0.1,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,1.7,1.2,14,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,13652,GBP,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,2.2,1.1,12,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,15761,@CHI,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bell, David",WR,CLE,NA,2.6,1.7,14,NA,NA,0,NA,-0.2,NA,0,0,1.4,NA,NA,FantasySharks,15758,NOS,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,1.5,0.8,10,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,15292,@SFO,0.1,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Treadwell, Laquon",WR,SEA,NA,2.2,1,13,NA,NA,0,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,12645,@KCC,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Skyy",WR,KCC,NA,1.4,0.8,10,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,15766,SEA,0,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perriman, Breshad",WR,TBB,NA,1.8,1,11,NA,NA,0.1,NA,0.1,NA,0,0.1,1.3,NA,NA,FantasySharks,12197,@ARI,0.1,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Velus",WR,CHI,NA,1.7,0.7,7,NA,NA,0.1,NA,2,NA,0,0,1.3,NA,NA,FantasySharks,15767,BUF,0.3,0.1,0,0,0,0,0,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crowder, Jamison",WR,BUF,NA,2.5,1.3,13,NA,NA,0,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,12184,@CHI,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humphrey, Lil'Jordan",WR,NEP,NA,1.1,0.7,10,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,14118,CIN,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagor, Jalen",WR,MIN,NA,1.1,0.5,8,NA,NA,0.1,NA,1,NA,0,0,1.2,NA,NA,FantasySharks,14839,NYG,0.1,0.1,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephus, Quintez",WR,DET,NA,1.4,0.8,9,NA,NA,0,NA,-0.3,NA,0,0,1.2,NA,NA,FantasySharks,14850,@CAR,0.2,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hilton, T.Y.",WR,DAL,NA,1.6,0.7,8,NA,NA,0.1,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,10729,PHI,0.1,0,0,0,0,0,0,18,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,SFO,NA,1.6,0.7,10,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,13641,WAS,0.2,0,0,0,0,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Brandon",WR,DEN,NA,1.8,1,9,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,15987,@LAR,0.1,0,0,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Sammy",WR,BAL,NA,1.9,0.8,10,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,11670,ATL,0.4,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,LAR,NA,2,1.3,8,NA,NA,0,NA,2,NA,0,0,1,NA,NA,FantasySharks,13910,DEN,0.4,0,0,0,0,0,0,22,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schwartz, Anthony",WR,CLE,NA,0.9,0.5,5,NA,NA,0,NA,2,NA,0,0,1,NA,NA,FantasySharks,15296,NOS,0.1,0,0,0,0,0,0,8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virgil, Jalen",WR,DEN,NA,1.2,0.6,6,NA,NA,0,NA,2,NA,0,0,1,NA,NA,FantasySharks,15996,@LAR,0.2,0,0,0,0,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irwin, Trenton",WR,CIN,NA,0.5,0.3,6,NA,NA,0,NA,1,NA,0,0,0.9,NA,NA,FantasySharks,14551,@NEP,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, James",WR,DAL,NA,1.3,0.4,5,NA,NA,0.1,NA,1,NA,0,0,0.8,NA,NA,FantasySharks,13631,PHI,0.2,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Justin",WR,KCC,NA,0.8,0.2,3,NA,NA,0.1,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,13776,SEA,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sills, David",WR,NYG,NA,1.4,0.8,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,14110,@MIN,0.2,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toure, Samori",WR,GBP,NA,1.2,0.6,6,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,15841,@MIA,0.2,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conley, Chris",WR,TEN,NA,1.3,0.7,7,NA,NA,0,NA,0.1,NA,0,0,0.7,NA,NA,FantasySharks,12257,HOU,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, DeSean",WR,BAL,NA,1.7,0.7,7,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,9075,ATL,0.2,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strachan, Mike",WR,IND,NA,1.5,0.5,6,NA,NA,0,NA,0.1,NA,0,0,0.6,NA,NA,FantasySharks,15478,LAC,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jameson",WR,DET,NA,0.7,0.2,4,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,15756,@CAR,0,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Marcus",WR,NYG,NA,2,0.7,7,NA,NA,0,NA,0,NA,0,0.1,0.6,NA,NA,FantasySharks,13387,@MIN,0.5,0,0,0,0,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Trent",WR,CIN,NA,0.8,0.3,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,13316,@NEP,0.1,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Rashard",WR,CAR,NA,1.4,0.5,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12656,DET,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,0.3,0.1,0,NA,NA,0.1,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,13862,GBP,0.1,0.1,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kumerow, Jake",WR,BUF,NA,1.2,0.4,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12443,@CHI,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benson, Trinity",WR,DET,NA,0.9,0.4,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,14499,@CAR,0.1,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milne, Dax",WR,WAS,NA,0.5,0.3,2,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,15326,@SFO,0.1,0,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollister, Cody",WR,TEN,NA,1.2,0.5,5,NA,NA,0,NA,0.1,NA,0,0,0.5,NA,NA,FantasySharks,13851,HOU,0.3,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nailor, Jalen",WR,MIN,NA,0.8,0.3,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,15786,NYG,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hart, Penny",WR,SEA,NA,1.3,0.6,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,14316,@KCC,0.3,0,0,0,0,0,0,8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Michael",WR,CLE,NA,1.3,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,15792,NOS,0,0,0,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Montrell",WR,DEN,NA,0.8,0.4,2,NA,NA,0,NA,2,NA,0,0,0.4,NA,NA,FantasySharks,15900,@LAR,0,0,0,0,0,0,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philips, Kyle",WR,TEN,NA,1.4,0.5,4,NA,NA,0,NA,0.1,NA,0,0,0.3,NA,NA,FantasySharks,15901,HOU,0.2,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patmon, Dezmon",WR,IND,NA,1.3,0.2,2,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14998,LAC,0.6,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boykin, Miles",WR,PIT,NA,1.2,0.5,2,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14125,LVR,0.1,0,0,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Webb, Raleigh",WR,NEP,NA,0.6,0.2,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,16050,CIN,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olszewski, Gunner",WR,PIT,NA,0.2,0.1,1,NA,NA,0,NA,2,NA,0,0,0.2,NA,NA,FantasySharks,14555,LVR,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bandy, Michael",WR,LAC,NA,1.2,0.2,2,NA,NA,0,NA,1,NA,0,0,0.2,NA,NA,FantasySharks,15671,@IND,0,0,0,0,0,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fehoko, Simi",WR,DAL,NA,0.4,0.3,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15303,PHI,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tolbert, Jalen",WR,DAL,NA,0.5,0.3,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15788,PHI,0.2,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turpin, KaVontae",WR,DAL,NA,0.1,0.1,1,NA,NA,0,NA,1,NA,0,0,0.2,NA,NA,FantasySharks,15981,PHI,0,0,0,0,0,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ezukanma, Erik",WR,MIA,NA,0.5,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15780,GBP,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darby, Frank",WR,ATL,NA,0.6,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15304,@BAL,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winfree, Juwann",WR,GBP,NA,0.8,0.2,2,NA,NA,0,NA,0,NA,0,0.1,0.1,NA,NA,FantasySharks,14267,@MIA,0.1,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallace, Tylan",WR,BAL,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15285,ATL,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martin, Tay",WR,SFO,NA,0.8,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15771,WAS,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,7,108,NA,NA,1,NA,NA,NA,NA,NA,16.8,NA,17123,FFToday,14836,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,7,93,NA,NA,1,NA,NA,NA,NA,NA,15.3,NA,15607,FFToday,12801,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,8,87,NA,NA,1,NA,NA,NA,NA,NA,15.3,NA,17712,FFToday,15287,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
