id,pos,fantasy_sharks_pts,number_fire_pts,fantasy_pros_pts,flea_flicker_pts,cbs_pts,nfl_pts,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp,season,week
14124,WR,NA,0.41700000000000004,NA,NA,NA,NA,average,0.41700000000000004,NA,0.017000000000000015,0.41700000000000004,0.41700000000000004,-12.4825,-10.073,-13.948000000000002,620,597,620,234,17,KeeSean,Johnson,FA,WR,26,1,2022,1
14125,WR,1.6,1.1360000000000001,1.4,NA,NA,NA,average,1.3786666666666667,0.23273446958569186,0.01866666666666661,1.1624,1.58,-11.520833333333332,-9.3276,-12.785000000000002,561,537,569,179,17,Miles,Boykin,PIT,WR,26,1,2022,1
14127,WR,9.1,8.927,10.24,10.23,11.06,12.347000000000001,average,10.300666666666666,1.2679933228005056,0.27516666666666545,8.93275,11.987750000000002,-2.5988333333333333,-1.5572499999999998,-2.37725,223,185,216,57,9,Jakobi,Meyers,NEP,WR,26,1,2022,1
14131,WR,NA,1.014,0.66,NA,NA,NA,average,0.837,0.2503158005400378,0.020999999999999908,0.6777000000000001,0.9963,-12.0625,-9.8123,-13.368700000000002,590,568,592,208,17,Stanley,Morgan,CIN,WR,25,1,2022,1
14136,WR,16.6,16.344,19.060000000000002,19.05,13.010000000000002,16.773,average,16.792166666666667,2.2300744755874558,0.17249999999999943,13.822500000000002,19.0575,3.892666666666667,3.3325000000000014,4.692499999999999,30,38,22,9,4,Deebo,Samuel,SFO,WR,26,1,2022,1
14208,WR,14.9,14.245,15.080000000000002,15.090000000000002,12.77,15.598,average,14.5805,0.9920229332026561,0.09566666666666634,13.11375,15.396,1.681000000000001,2.6237499999999994,1.0309999999999988,58,49,75,21,6,Diontae,Johnson,PIT,WR,26,1,2022,1
14265,WR,NA,0.5800000000000001,0.46,NA,NA,NA,average,0.52,0.08485281374238574,0.014333333333333309,0.466,0.5740000000000001,-12.3795,-10.024000000000001,-13.791000000000002,607,588,609,222,17,Travis,Fulgham,FA,WR,27,1,2022,1
14280,WR,NA,NA,1.9800000000000002,NA,5.62,2.302,average,3.300666666666667,2.0150437546945064,0.007866666666666688,2.0122000000000004,5.2882,-9.598833333333333,-8.4778,-9.076800000000002,480,508,426,136,15,Scott,Miller,TBB,WR,25,1,2022,1
14298,WR,NA,1.097,NA,NA,NA,NA,average,1.097,NA,0.01966666666666672,1.097,1.097,-11.8025,-9.393,-13.268000000000002,576,541,588,194,17,Terry,Godwin,FA,WR,26,1,2022,1
14315,WR,0.9,1.651,1.3,NA,NA,NA,average,1.2836666666666667,0.3757663280994365,0.06266666666666665,0.9400000000000001,1.6159,-11.615833333333333,-9.55,-12.749100000000002,568,550,567,186,17,Ashton,Dulin,IND,WR,25,1,2022,1
14316,WR,0.6000000000000001,2.2190000000000003,1.19,NA,NA,NA,average,1.3363333333333334,0.8193597093666087,0.007333333333333192,0.6590000000000001,2.1161000000000003,-11.563166666666666,-9.831,-12.248900000000003,563,569,551,181,17,Penny,Hart,SEA,WR,26,1,2022,1
14321,WR,NA,0.7070000000000001,0.6100000000000001,NA,NA,NA,average,0.6585000000000001,0.06858935777509509,0.07550000000000012,0.61485,0.7021500000000002,-12.241,-9.87515,-13.662850000000002,600,576,603,215,17,Cody,Thompson,SEA,WR,26,1,2022,1
14337,WR,5.2,2.584,3.3300000000000005,3.3300000000000005,5.3500000000000005,4.671,average,4.077500000000001,1.147132032505413,0.12850000000000028,2.7705,5.3125,-8.822,-7.7195,-9.052500000000002,447,454,424,119,14,Jalen,Guyton,LAC,WR,25,1,2022,1
14342,WR,NA,1.665,NA,NA,NA,NA,average,1.665,NA,0.03600000000000003,1.665,1.665,-11.2345,-8.825,-12.700000000000003,550,519,565,168,16,Christian,Blake,FA,WR,26,2,2022,1
14499,WR,NA,0.499,NA,NA,NA,NA,average,0.499,NA,0.011499999999999955,0.499,0.499,-12.4005,-9.991,-13.866000000000001,611,587,617,226,17,Trinity,Benson,FA,WR,25,1,2022,1
14533,WR,NA,0.583,NA,NA,NA,NA,average,0.583,NA,0.005666666666666598,0.583,0.583,-12.3165,-9.907,-13.782000000000002,601,577,608,216,17,Malik,Taylor,GBP,WR,27,1,2022,1
14545,WR,NA,1.248,1.05,NA,NA,NA,average,1.149,0.14000714267493639,0.007000000000000117,1.0599,1.2381,-11.750499999999999,-9.4301,-13.126900000000003,572,544,583,190,17,Jason,Moore,FA,WR,27,1,2022,1
14549,WR,NA,0.9410000000000001,0.86,NA,NA,NA,average,0.9005000000000001,0.057275649276110396,0.010500000000000065,0.86405,0.9369500000000001,-11.998999999999999,-9.62595,-13.428050000000002,587,557,596,205,17,Nsimba,Webster,FA,WR,26,1,2022,1
14551,WR,NA,0.545,0.43,NA,NA,NA,average,0.48750000000000004,0.081317279836453,0.0015000000000000013,0.43575,0.53925,-12.411999999999999,-10.05425,-13.825750000000003,612,592,611,227,17,Trenton,Irwin,FA,WR,27,1,2022,1
14553,WR,NA,1.077,NA,NA,NA,NA,average,1.077,NA,0.0129999999999999,1.077,1.077,-11.8225,-9.413,-13.288000000000002,578,542,590,196,17,Davion,Davis,FA,WR,26,1,2022,1
14555,WR,0.2,NA,0.76,NA,NA,NA,average,0.48,0.3959797974644666,0.011499999999999955,0.22800000000000004,0.732,-12.4195,-10.262,-13.633000000000003,614,606,600,229,17,Gunner,Olszewski,PIT,WR,26,1,2022,1
14558,WR,6.4,0.577,2.68,2.68,NA,4.603000000000001,average,3.3613333333333335,2.2175860374139567,0.05533333333333301,0.9442666666666666,6.027266666666667,-9.538166666666665,-9.545733333333335,-8.337733333333336,477,549,398,134,15,Deonte,Harty,NOS,WR,25,1,2022,1
14561,WR,2.3,0.9510000000000001,1.08,NA,NA,1.6260000000000001,average,1.48925,0.6146041408907036,0.021916666666666584,0.97035,2.1988999999999996,-11.41025,-9.51965,-12.166100000000002,556,546,545,174,17,Jeff,Smith,NYJ,WR,25,1,2022,1
14592,WR,5.1000000000000005,3.6610000000000005,4.72,4.72,6.83,6.176,average,5.2011666666666665,1.135675026874619,0.21656666666666613,3.92575,6.666500000000001,-7.698333333333333,-6.56425,-7.698500000000001,394,352,379,115,14,Olamide,Zaccheaus,ATL,WR,25,1,2022,1
14613,WR,NA,0.507,0.43,NA,NA,NA,average,0.4685,0.05444722215136417,0.007500000000000007,0.43385,0.50315,-12.431,-10.05615,-13.861850000000002,615,593,614,230,17,Steven,Sims,PIT,WR,25,1,2022,1
14832,WR,16.7,16.744,18.66,21.06,13.040000000000001,12.434999999999999,average,16.52316666666667,3.3282848686172684,0.6611666666666682,12.57875,20.58,3.6236666666666686,2.088749999999999,6.214999999999996,35,60,14,11,4,CeeDee,Lamb,DAL,WR,23,0,2022,1
14833,WR,13.399999999999999,13.163,13.08,13.08,14.5,11.447000000000001,average,13.111666666666666,0.9784029163216277,0.01266666666666616,11.85525,14.225,0.21216666666666661,1.3652499999999996,-0.14000000000000234,90,74,115,33,7,Jerry,Jeudy,DEN,WR,23,0,2022,1
14835,WR,14.600000000000001,14.211,15.54,17.94,13.8,15.442,average,15.238833333333334,1.486642985611094,0.011000000000001009,13.890250000000002,17.340000000000003,2.339333333333334,3.4002500000000015,2.9750000000000014,46,36,42,15,5,Tee,Higgins,CIN,WR,23,0,2022,1
14836,WR,19.5,18.958000000000002,18.64,21.04,17.68,17.642,average,18.893333333333334,1.2811136821791682,1.2681666666666658,17.613999999999997,20.655,5.993833333333335,7.123999999999997,6.289999999999999,15,11,13,5,3,Justin,Jefferson,MIN,WR,23,0,2022,1
14837,WR,7.5,6.692,7.420000000000001,7.420000000000001,8.95,7.327000000000001,average,7.551500000000001,0.7459463117409988,0.10090000000000021,6.850750000000001,8.587499999999999,-5.347999999999999,-3.6392499999999997,-5.777500000000003,299,260,313,87,11,KJ,Hamler,DEN,WR,23,0,2022,1
14838,WR,3.8,2.2030000000000003,3.3600000000000003,3.3600000000000003,14.08,5.594,average,5.382833333333333,4.399717646243525,0.04503333333333259,2.4547499999999998,11.946000000000002,-7.516666666666667,-8.035250000000001,-2.4190000000000005,385,484,219,110,13,Laviska,Shenault,CAR,WR,24,0,2022,1
14839,WR,2.3000000000000003,3.093,3.14,3.14,11.35,3.0010000000000003,average,4.320666666666667,3.458062675352583,0.2431666666666663,2.46275,9.2975,-8.578833333333332,-8.02725,-5.067500000000003,443,483,296,118,14,Jalen,Reagor,MIN,WR,23,0,2022,1
14840,WR,11.4,9.975,11.74,11.74,15.47,11.278,average,11.917166666666667,1.865290370603641,0.5458333333333343,10.25075,14.537500000000001,-0.9823333333333331,-0.23925000000000018,0.17249999999999943,171,110,93,43,8,Brandon,Aiyuk,SFO,WR,24,0,2022,1
14841,WR,13,10.502,11.19,11.19,12.2,10.246,average,11.371333333333332,1.0612812382524561,0.06583333333333208,10.26,12.8,-1.5281666666666673,-0.23000000000000043,-1.5650000000000013,191,108,188,44,8,Chase,Claypool,PIT,WR,24,0,2022,1
14842,WR,15.4,15.107000000000001,16.490000000000002,18.89,10.9,14.924,average,15.285166666666667,2.601980201052012,0.046333333333333115,11.906,18.29,2.3856666666666673,1.4160000000000004,3.924999999999997,45,72,31,14,5,Michael,Pittman,IND,WR,25,0,2022,1
14844,WR,10.5,4.955,6.17,6.16,NA,6.825,average,6.982,2.1119025782455023,0.1120000000000001,5.196,9.825,-5.9174999999999995,-5.2940000000000005,-4.540000000000003,310,308,275,92,12,Bryan,Edwards,ATL,WR,24,0,2022,1
