data_src,id,src_id,player,team,rec,rec_yds,rec_tds,site_pts,rush_att,rush_yds,rush_tds,rec_tgt,fumbles_lost,chg,opp,pos,bye,na,week_2_opp,week_2_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,tm,...34,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...43,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...50,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
FantasySharks,12859,NA,"Anderson, Stephen",NA,0.3,3,0,0.3,NA,0,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,DAL,0.09,0,0,0,0,0,0,0,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10398,NA,"Smith, Lee",NA,0.05,0,0.04,0.3,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATL,@TBB,0.1,0.04,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14876,NA,"Deguara, Josiah",NA,0.3,2,0,0.2,NA,0,0,0.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,DET,0.06,0,0,0,0,0,0,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12207,NA,"O'Leary, Nick",NA,0.2,2,0,0.2,NA,0,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,@PIT,0.1,0,0,0,0,0,0,0,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15344,NA,"Bates, JohnR",NA,0.2,2,0,0.2,NA,0,0,0.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NYG,0.08,0,0,0,0,0,0,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14209,NA,"Oliver, Josh",NA,0.2,2,0,0.2,NA,0,0,0.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,KCC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15330,NA,"Jordan, BrevinR",NA,0.1,2,0,0.2,NA,0,0,0.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,@CLE,0.5,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13369,NA,"Carter, Cethan",NA,0.1,2,0,0.2,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,BUF,0.01,0,0,0,0,0,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10940,NA,"Carrier, Derek",NA,0.1,1,0,0.1,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,@PIT,0.06,0,0,0,0,0,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11448,NA,"Harris, Demetrius",NA,0.1,1,0,0.1,NA,0,0,0.9,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,MIN,0.2,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15214,NA,"Dafney, Dominique",NA,0.01,0,0.01,0.1,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,DET,0.04,0,0.01,0,0,0,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15541,NA,"Stoll, JackR",NA,0.09,1,0,0.1,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,SFO,0.03,0,0,0,0,0,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14231,NA,"Wesco, Trevon",NA,0.03,1,0,0.1,NA,0.06,0,0.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,NEP,0.03,0,0,0,0,0,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14665,NA,"Dillon, Brandon",NA,0.09,1,0,0.1,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIN,@ARI,0.03,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NumberFire,11244,travis-kelce-1,Travis Kelce,KC,7.71,93.34,0.66,13.24,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,21.01,BAL,#21,50,1,17.07,8500,2.01,20.97,8500,2.47,17.07,30,0.57
NumberFire,13299,george-kittle,George Kittle,SF,6.09,77.11,0.55,11.11,0.14,0.67,0.01,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09,18.13,PHI,#3,64,2,14.14,6700,2.11,17.22,6400,2.69,14.14,23,0.61
NumberFire,12263,darren-waller,Darren Waller,LV,6.71,74.05,0.38,9.63,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,16.13,PIT,#5,78,3,12.94,7000,1.85,16.36,7600,2.15,12.94,22,0.59
NumberFire,13671,mark-andrews,Mark Andrews,BAL,4.51,57.27,0.5,8.66,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,14.82,KC,#27,92,4,10.9,6200,1.76,13.21,5900,2.24,10.9,20,0.55
NumberFire,15329,kyle-pitts,Kyle Pitts,ATL,5.49,57.68,0.36,7.87,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,13.75,TB,#22,103,5,10.63,5500,1.93,13.41,5200,2.58,10.63,18,0.59
NumberFire,14137,noah-fant,Noah Fant,DEN,4.47,50.33,0.35,7.08,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,12.68,JAC,#28,110,6,9.35,5700,1.64,11.6,4200,2.76,9.35,18,0.52
NumberFire,9902,rob-gronkowski,Rob Gronkowski,TB,3.19,39.09,0.52,6.99,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,12.56,ATL,#20,114,7,8.6,5800,1.48,10.22,4700,2.17,8.6,24,0.36
NumberFire,14138,t-j-hockenson,T.J. Hockenson,DET,4.96,50.61,0.29,6.75,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,12.24,GB,#30,123,8,9.24,6400,1.44,11.75,5500,2.14,9.24,20,0.46
NumberFire,11647,logan-thomas,Logan Thomas,WSH,4.04,40.44,0.25,6.32,0.2,0.92,0.11,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,11.65,NYG,#29,130,9,8.32,5500,1.51,10.35,5100,2.03,8.32,17,0.49
NumberFire,9474,jared-cook,Jared Cook,LAC,3.22,39.97,0.34,5.99,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.21,DAL,#18,140,10,7.63,5400,1.41,9.26,3900,2.37,7.63,13,0.59
NumberFire,12677,austin-hooper,Austin Hooper,CLE,3.68,38.68,0.35,5.99,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.21,HOU,#7,140,10,7.83,5200,1.51,9.67,3800,2.54,7.83,16,0.49
NumberFire,13674,dallas-goedert,Dallas Goedert,PHI,3.82,41.2,0.3,5.89,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,11.07,SF,#11,146,12,7.81,5800,1.35,9.74,4600,2.12,7.81,14,0.56
NumberFire,13193,jonnu-smith,Jonnu Smith,NE,3.08,34.91,0.32,5.73,0.55,2.4,0.02,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.86,NYJ,#13,150,13,7.29,5300,1.38,8.85,4500,1.97,7.29,16,0.46
NumberFire,12678,tyler-higbee,Tyler Higbee,LA,3.37,39.32,0.28,5.65,0,0.01,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.75,IND,#25,155,14,7.3,5600,1.3,8.99,4100,2.19,7.3,16,0.46
NumberFire,13427,robert-tonyan,Robert Tonyan,GB,2.86,31.69,0.32,5.08,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,9.98,DET,#26,170,15,6.52,5000,1.3,7.96,4300,1.85,6.52,16,0.41
NumberFire,13680,hayden-hurst,Hayden Hurst,ATL,3.3,33.77,0.22,4.69,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07,9.45,TB,#22,180,16,6.33,4800,1.32,8,3800,2.11,6.33,10,0.63
NumberFire,11695,eric-ebron,Eric Ebron,PIT,2.97,30.92,0.26,4.6,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,9.33,LV,#12,183,17,6.1,4900,1.24,7.61,3500,2.17,6.1,11,0.55
NumberFire,14870,adam-trautman,Adam Trautman,NO,2.61,31.6,0.23,4.56,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.28,CAR,#4,184,18,5.85,4500,1.3,7.16,3000,2.39,5.85,12,0.49
NumberFire,12676,hunter-henry,Hunter Henry,NE,2.77,28.78,0.27,4.5,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.19,NYJ,#13,187,19,5.88,5100,1.15,7.28,4300,1.69,5.88,17,0.35
NumberFire,11247,zach-ertz-1,Zach Ertz,PHI,3.25,32.04,0.21,4.47,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,SF,#11,188,20,6.07,4900,1.24,7.71,3700,2.08,6.07,12,0.51
NumberFire,13672,michael-gesicki,Mike Gesicki,MIA,2.94,30.87,0.23,4.45,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.13,BUF,#17,189,21,5.92,5300,1.12,7.41,4000,1.85,5.92,14,0.42
NumberFire,14143,dawson-knox,Dawson Knox,BUF,2.43,28.08,0.23,4.15,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,8.72,MIA,#16,198,22,5.36,5200,1.03,6.61,3500,1.89,5.36,14,0.38
NumberFire,14867,cole-kmet,Cole Kmet,CHI,2.74,28.12,0.22,4.11,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.67,CIN,#9,199,23,5.48,5100,1.07,6.87,3700,1.86,5.48,12,0.46
NumberFire,13772,dalton-schultz,Dalton Schultz,DAL,2.4,26.01,0.23,3.93,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,LAC,#8,202,24,5.14,4800,1.07,6.36,3300,1.93,5.14,13,0.4
NumberFire,13236,gerald-everett,Gerald Everett,SEA,2.28,22.56,0.27,3.85,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,8.32,TEN,#24,203,25,5,5000,1,6.15,3600,1.71,5,13,0.38
NumberFire,12317,c-j-uzomah,C.J. Uzomah,CIN,2.32,24.08,0.22,3.72,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.14,CHI,#32,208,26,4.87,4700,1.04,6.04,3000,2.01,4.87,12,0.41
NumberFire,13753,jordan-akins,Jordan Akins,HOU,2.4,26.44,0.16,3.61,0.01,0.06,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,7.99,CLE,#31,211,27,4.81,4800,1,6.02,3000,2.01,4.81,10,0.48
NumberFire,13919,anthony-firkser,Anthony Firkser,TEN,2.09,22.01,0.17,3.23,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.48,SEA,#10,215,28,4.25,4700,0.9,5.3,3400,1.56,4.25,12,0.35
NumberFire,13722,blake-jarwin,Blake Jarwin,DAL,1.8,21.68,0.18,3.22,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,LAC,#8,216,29,4.13,4400,0.94,5.04,3100,1.63,4.13,10,0.41
NumberFire,11399,ryan-griffin,Ryan Griffin,NYJ,2.29,23.77,0.14,3.22,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,NE,#14,216,29,4.34,4000,1.09,5.5,2600,2.12,4.34,10,0.43
NumberFire,13675,tyler-conklin,Tyler Conklin,MIN,2.05,22.03,0.17,3.19,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.42,ARI,#2,218,31,4.23,5000,0.85,5.26,3200,1.64,4.23,10,0.42
NumberFire,12330,james-o-shaughnessy,James O'Shaughnessy,JAC,2.29,22.88,0.15,3.16,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,7.38,DEN,#15,219,32,4.31,4400,0.98,5.47,2700,2.03,4.31,10,0.43
NumberFire,11516,jack-doyle,Jack Doyle,IND,2.08,20.25,0.18,3.05,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.23,LA,#6,221,33,4.09,4600,0.89,5.16,3100,1.66,4.09,10,0.41
NumberFire,13192,david-njoku,David Njoku,CLE,1.58,19.24,0.18,3.03,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.21,HOU,#7,223,34,3.79,4800,0.79,4.58,3600,1.27,3.79,10,0.38
NumberFire,13880,dan-arnold,Dan Arnold,CAR,1.82,18.69,0.15,2.71,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,NO,#1,238,35,3.64,4400,0.83,4.57,2900,1.58,3.64,10,0.36
NumberFire,14873,albert-okwuegbunam,Albert Okwuegbunam,DEN,1.73,17.6,0.15,2.64,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4,6.68,JAC,#28,240,36,3.49,4800,0.73,4.37,2900,1.51,3.49,11,0.32
NumberFire,12212,tyler-kroft,Tyler Kroft,NYJ,1.69,16.85,0.12,2.37,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,NE,#14,246,37,3.23,4700,0.69,4.09,2900,1.41,3.23,10,0.32
NumberFire,13246,mo-alie-cox,Mo Alie-Cox,IND,1.38,15.2,0.13,2.26,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.17,LA,#6,247,38,2.97,4500,0.66,3.67,2700,1.36,2.97,10,0.3
NumberFire,10312,kyle-rudolph,Kyle Rudolph,NYG,1.59,14.31,0.1,2.02,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,5.84,WSH,#23,250,39,2.81,4600,0.61,3.61,2900,1.24,2.81,10,0.28
NumberFire,12378,geoff-swaim,Geoff Swaim,TEN,1.4,12.93,0.12,2.01,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.83,SEA,#10,251,40,2.69,4200,0.64,3.4,2500,1.36,2.69,10,0.27
NumberFire,13763,will-dissly,Will Dissly,SEA,1.07,11.6,0.14,1.97,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.77,TEN,#24,254,41,2.52,4200,0.6,3.06,3000,1.02,2.52,11,0.23
NumberFire,12859,stephen-anderson,Stephen Anderson,LAC,1.11,11.26,0.13,1.9,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,5.68,DAL,#18,257,42,2.44,4000,0.61,3.01,2500,1.2,2.44,10,0.24
NumberFire,9925,jimmy-graham,Jimmy Graham,CHI,1.09,11.25,0.11,1.76,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,5.49,CIN,#9,263,43,2.31,5000,0.46,2.87,3200,0.9,2.31,12,0.19
NumberFire,14209,josh-oliver,Josh Oliver,BAL,1.02,10.83,0.11,1.73,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,KC,#27,265,44,2.23,4100,0.54,2.75,2500,1.1,2.23,10,0.22
NumberFire,13994,pharaoh-brown,Pharaoh Brown,HOU,1.03,10.95,0.07,1.53,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12,5.18,CLE,#31,272,45,2.01,4600,0.44,2.54,2900,0.88,2.01,10,0.2
NumberFire,NA,donald-parham-jr,Donald Parham Jr.,LAC,0.86,8.65,0.11,1.5,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.14,DAL,#18,274,46,1.94,4100,0.47,2.38,2900,0.82,1.94,10,0.19
NumberFire,14142,kaden-smith,Kaden Smith,NYG,1.01,8.32,0.06,1.17,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,WSH,#23,281,47,1.68,4200,0.4,2.19,2500,0.88,1.68,10,0.17
NumberFire,15331,pat-freiermuth,Pat Freiermuth,PIT,0.76,7.74,0.07,1.16,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.68,LV,#12,282,48,1.55,4200,0.37,1.94,2700,0.72,1.55,10,0.16
NumberFire,8269,marcedes-lewis,Marcedes Lewis,GB,0.64,7.2,0.07,1.14,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,4.65,DET,#26,283,49,1.46,4200,0.35,1.78,2500,0.71,1.46,10,0.15
NumberFire,14875,harrison-bryant,Harrison Bryant,CLE,0.63,6.92,0.07,1.11,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39,4.61,HOU,#7,284,50,1.41,4600,0.31,1.73,2500,0.69,1.41,10,0.14
NumberFire,11448,demetrius-harris,Demetrius Harris,ARI,0.58,6.18,0.05,0.94,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.38,MIN,#19,291,51,1.21,4000,0.3,1.5,2500,0.6,1.21,10,0.12
NumberFire,13679,chris-herndon,Chris Herndon,MIN,0.46,5.01,0.04,0.73,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,ARI,#2,300,52,0.95,4200,0.23,1.19,2900,0.41,0.95,10,0.1
NumberFire,12206,maxx-williams,Maxx Williams,ARI,0.47,4.75,0.04,0.7,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,MIN,#19,302,53,0.95,4100,0.23,1.19,2700,0.44,0.95,10,0.1
NumberFire,12213,blake-bell,Blake Bell,KC,0.3,3.04,0.03,0.64,0.23,1.2,0.01,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,BAL,#21,304,54,0.81,4100,0.2,0.96,2500,0.38,0.81,10,0.08
NumberFire,13678,ian-thomas,Ian Thomas,CAR,0.5,4.06,0.04,0.63,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,NO,#1,305,55,0.9,4200,0.21,1.15,2500,0.46,0.9,10,0.09
NumberFire,12955,chris-manhertz,Chris Manhertz,JAC,0.35,3.93,0.03,0.54,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,DEN,#15,313,56,0.75,4500,0.17,0.92,3000,0.31,0.75,10,0.08
